"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"1","67532","BIOL 326 (7, 4)","Anatomy and Physiology II","W","1:40 PM - 4:30 PM","Vesanen, Mika","CD 134","60","60","In-Person",
"1C","67546","BIOL 326 (7, 4)","Anatomy and Physiology II","W","6:30 PM - 10:20 PM","Vesanen, Mika","SB D101","20","20","In-Person",
"1B","67542","BIOL 326 (7, 4)","Anatomy and Physiology II","TH","8:10 AM - 12:00 PM","Vesanen, Mika","SB D101","20","20","In-Person",
"1","67560","BIOL 345W (4, 4)","Animal Behavior","M, W","1:40 PM - 2:55 PM","Richards, Andrew","SB B137","49","50","In-Person",
"1A","67562","BIOL 345W (4, 4)","Animal Behavior","M","11:10 AM - 12:00 PM","Richards, Andrew","RZ 128","21","15","In-Person",
"1C","67572","BIOL 345W (4, 4)","Animal Behavior","TH","3:40 PM - 4:30 PM","Richards, Andrew","RZ 128","12","15","In-Person",
"1D","67636","BIOL 345W (4, 4)","Animal Behavior","M","3:50 PM - 4:40 PM","Richards, Andrew","RZ 128","16","15","In-Person",
"1","67573","BIOL 381 (1, 1)","Colloquium In Biol","W","11:10 AM - 12:00 PM","Anadon, Jose","SB D139","16","35","In-Person",
"1","67554","BIOL 3853 (3, 3)","Vt:Special Topics I","W","6:30 PM - 9:20 PM","Vesanen, Mika","SB D139","16","35","In-Person",
"01","69193","BIOL 386 (6, 4)","Vt:Special Topics II","TH","9:10 AM - 12:00 PM","Lahti, David","CH 203","11","11","In-Person",
"01","69193","BIOL 386 (6, 4)","Vt:Special Topics II","TH","12:25 PM - 3:15 PM","Lahti, David","CH 203","11","11","In-Person",
"1","77361","BIOL 3871 (1, 1)","Tutorial In Biology","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","77147","BIOL 3872 (2, 2)","Tutorial In Biology","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"1","79804","BIOL 3902 (2, 2)","Research In Biol 1","&nbsp;"," - ","Baker, Mitchell"," ","1","5","In-Person",
"2","79264","BIOL 3903 (3, 3)","Research In Biol 1","&nbsp;"," - ","Melendez, Alicia"," ","1","5","In-Person",
"3","79278","BIOL 3903 (3, 3)","Research In Biol 1","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"1","77296","BIOL 3903 (3, 3)","Research In Biol 1","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"4","79796","BIOL 3903 (3, 3)","Research In Biol 1","&nbsp;"," - ","Baker, Mitchell"," ","1","5","In-Person",
"1","77748","BIOL 3912 (6, 2)","Research In Biol 2","&nbsp;"," - ","Baker, Mitchell"," ","1","5","In-Person",
"4","79792","BIOL 3913 (9, 3)","Vt:Research In Bio 2","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"3","79337","BIOL 3913 (9, 3)","Vt:Research In Bio 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"1","77916","BIOL 3913 (9, 3)","Vt:Research In Bio 2","&nbsp;"," - ","Ma, Pokay"," ","2","5","In-Person",
"2","78057","BIOL 3913 (9, 3)","Vt:Research In Bio 2","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"1","79277","BIOL 3953 (3, 3)","Honors Res Biol 1","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"1","67576","BIOL 714 (4, 4)","Cell Biology","T, TH","5:00 PM - 6:50 PM","Zakeri, Zahra","SB D139","7","13","In-Person",
"1","67576","BIOL 714 (4, 4)","Cell Biology","T, TH","5:00 PM - 6:50 PM","Paroly, Suneeta","SB D139","7","13","In-Person",
"1A","67580","BIOL 723 (6, 4)","Ornithology","TH","12:25 PM - 1:15 PM",", ","CH 203","0","0","In-Person",
"1A","67580","BIOL 723 (6, 4)","Ornithology","TH","1:30 PM - 3:20 PM","Lahti, David","CH 203","0","0","In-Person",
"1","67578","BIOL 723 (6, 4)","Ornithology","TH","9:10 AM - 12:00 PM","Lahti, David","CH 203","0","0","In-Person",
"1","79283","BIOL 7246 (3, 3)","Behavior &amp; Evolution","T","6:30 PM - 9:20 PM","Lahti, David"," ","3","2","In-Person",
"1","67585","BIOL 750 (4, 4)","Developmental Biol","T","6:30 PM - 10:20 PM","Weinstein, Daniel"," ","10","12","In-Person",
"1","67614","BIOL 7906 (3, 3)","Vt:Seminar Ecology","T","6:30 PM - 9:20 PM","Waldman, John","SB D348","9","13","In-Person",
"1","67588","BIOL 791 (1, 1)","Colloquium","W","11:10 AM - 12:00 PM","Anadon, Jose","SB D139","8","7","In-Person",
"2","79020","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Melendez, Alicia"," ","1","5","In-Person",
"3","79776","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"1","78500","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"2","79644","BIOL 7923 (3, 3)","Tutorial","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","78434","BIOL 7923 (3, 3)","Tutorial","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"1","69541","BIOL 7941 (1, 1)","Ecology &amp; Evolu Data/Jrnl Club","TH","12:25 PM - 1:15 PM","Lahti, David","SB D139","5","7","In-Person",
"1","79600","BIOL 7991 (1, 1)","Research","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"1","79587","BIOL 7992 (2, 2)","Research","&nbsp;"," - ","Lahti, David"," ","2","5","In-Person",
"1","78432","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"2","78672","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"1","80125","BIOL 7994 (4, 4)","Research","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"03","66411","BUS 160W (3, 3)","Intro To Bus Writ","T, TH","7:45 AM - 9:00 AM","Mitchell, Karl","KY 317","25","25","In-Person",
"02","66410","BUS 160W (3, 3)","Intro To Bus Writ","T, TH","10:45 AM - 12:00 PM","Mitchell, Karl","KY 317","25","25","In-Person",
"01","66409","BUS 160W (3, 3)","Intro To Bus Writ","M","6:30 PM - 9:20 PM","Mitchell, Karl","KY 244","25","25","In-Person",
"03","59681","BUS 241 (4, 3)","Corp Finance","M, W","3:10 PM - 4:25 PM","Ussher, Leanne","KG 202","89","90","In-Person",
"07","66417","BUS 241 (4, 3)","Corp Finance","M, W","6:30 PM - 7:45 PM","Farber, Jeffrey","KG 202","51","50","In-Person",
"08","66418","BUS 241 (4, 3)","Corp Finance","S","1:00 PM - 3:40 PM","Agyepong, Benjamin","PH 155","46","45","In-Person",
"04","59683","BUS 241 (4, 3)","Corp Finance","M","3:10 PM - 6:00 PM","Marshall, Cara","KY 425","25","24","Hybrid",
"02","59657","BUS 241 (4, 3)","Corp Finance","M, W","1:40 PM - 2:55 PM","Courtadon, Georges","KG 202","90","90","In-Person",
"01","59576","BUS 241 (4, 3)","Corp Finance","T, TH","10:45 AM - 12:00 PM","Wang, Tao","PH 155","45","45","In-Person",
"06","66416","BUS 241 (4, 3)","Corp Finance","M, W","5:00 PM - 6:15 PM","Debora, David","PH 154","45","45","In-Person",
"05","59746","BUS 241 (4, 3)","Corp Finance","T, TH","3:10 PM - 4:25 PM","Penaranda Tomas, Francisco","KY 270","90","90","In-Person",
"03","66423","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","T, TH","12:15 PM - 1:30 PM","Wayman, Sheldon","PH 155","38","50","In-Person",
"02","66422","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","S","9:20 AM - 12:00 PM","Hull, Geordan","PH 155","21","40","In-Person",
"01","66421","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","M, W","3:10 PM - 4:25 PM","Buchholtz, Stanley","PH 132","27","50","In-Person",
"05","66429","BUS 247 (3, 3)","Business Econ","T, TH","9:15 AM - 10:30 AM","Yoo, Sori","PH 155","39","35","In-Person",
"04","66428","BUS 247 (3, 3)","Business Econ","T, TH","1:40 PM - 2:55 PM","Nix, Joan","PH 012","35","35","In-Person",
"02","66426","BUS 247 (3, 3)","Business Econ","M, W","6:30 PM - 7:45 PM","Liu, Gaoquan","KY 270","94","90","In-Person",
"06","68989","BUS 247 (3, 3)","Business Econ","M","6:30 PM - 9:20 PM","Jung, Samuel","KY 317","35","35","In-Person",
"03","66427","BUS 247 (3, 3)","Business Econ","S","1:00 PM - 3:40 PM","Liu, Gaoquan","PH 153","49","45","In-Person",
"03","66462","BUS 341W (3, 3)","Intermed Finance","S","1:00 PM - 4:30 PM","Hwang, Dae-Yeop","PH 156","10","25","In-Person",
"04","73571","BUS 341W (3, 3)","Intermed Finance","M, W","10:45 AM - 12:00 PM","Marest, Luc","PH 154","40","40","In-Person",
"01","59586","BUS 350 (3, 3)","Investment Analysis","T, TH","10:45 AM - 12:00 PM","Penaranda Tomas, Francisco","PH 012","18","30","In-Person",
"02","59689","BUS 350 (3, 3)","Investment Analysis","M, W","5:00 PM - 6:15 PM","Marest, Luc","PH 132","32","30","In-Person",
"01","59672","BUS 351 (3, 3)","Financial Markets","M, W","3:10 PM - 4:25 PM","Thurston, Thom","RZ 347","50","50","In-Person",
"01","59699","BUS 353 (3, 3)","Options &amp; Futures","M","6:30 PM - 9:20 PM","Courtadon, Georges","PH 351","13","20","In-Person",
"01","75415","BUS 383 (3, 3)","Seminar In Business","W","6:30 PM - 9:20 PM","Marshall, Cara","PH 206","3","4","In-Person",
"01","59750","BUS 386 (3, 3)","Fin Econometrics","T","6:30 PM - 9:20 PM","Taspinar, Suleyman","PH 206","1","10","In-Person",
"01","66751","BUS 393 (3, 3)","Intern For Bus Admin","&nbsp;"," - ","Cooganpushner, Diane"," ","9","20","In-Person",
"1","69713","CERT 499 (0, 0)","Cert Full Time","&nbsp;"," - ",", "," ","26","35","In-Person",
"1","69715","CERT 899 (0, 0)","Certified Full Time","&nbsp;"," - ",", "," ","6","35","In-Person",
"2","55663","CESL 031 (5, 2)","Found Writing 2","T, TH","12:10 PM - 1:50 PM","Goldhaber, Sue","KY 316","15","18","In-Person",
"1","55662","CESL 031 (5, 2)","Found Writing 2","M, W","8:00 AM - 9:40 AM","Brandman, Alan","KY 318","16","19","In-Person",
"4","55665","CESL 031 (5, 2)","Found Writing 2","M, W","6:30 PM - 8:10 PM","Kleinmann, Howard","KY 318","10","18","In-Person",
"1","55667","CESL 035 (4, 2)","Found Reading 2","M, W","10:05 AM - 11:45 AM","Brandman, Alan","KY 318","9","18","In-Person",
"1","55670","CESL 284 (4, 1)","Comm Skills","T, TH","8:00 AM - 9:40 AM","Goldhaber, Sue","KY 316","9","18","In-Person",
"2","55671","CESL 284 (4, 1)","Comm Skills","M, W","2:15 PM - 3:55 PM","Brandman, Alan","KY 283","11","18","In-Person",
"1","55674","CESL 700 (0, 0)","Grad Eng Sec Lang","T, TH","2:15 PM - 3:55 PM","Berman, Amy","KY 316","9","18","In-Person",
"7","76866","CHEM 1011 (3, 1)","Basic Chem Lab","T","9:40 AM - 12:30 PM","Ansari, Kamil","RE 151","24","24","In-Person",
"6","56790","CHEM 1011 (3, 1)","Basic Chem Lab","T","6:30 PM - 9:20 PM","Shum, Henry","RE 151","24","24","In-Person",
"7","76866","CHEM 1011 (3, 1)","Basic Chem Lab","T","9:40 AM - 12:30 PM","Engel, Robert","RE 151","24","24","In-Person",
"1","56785","CHEM 1011 (3, 1)","Basic Chem Lab","M","9:15 AM - 12:05 PM","Engel, Robert","RE 151","23","24","In-Person",
"1","56785","CHEM 1011 (3, 1)","Basic Chem Lab","M","9:15 AM - 12:05 PM","Jagassar, Parbatee","RE 151","23","24","In-Person",
"2","56786","CHEM 1011 (3, 1)","Basic Chem Lab","M","1:40 PM - 4:30 PM","Engel, Robert","RE 151","24","24","In-Person",
"6","56790","CHEM 1011 (3, 1)","Basic Chem Lab","T","6:30 PM - 9:20 PM","Engel, Robert","RE 151","24","24","In-Person",
"3","56787","CHEM 1011 (3, 1)","Basic Chem Lab","W","9:15 AM - 12:05 PM","Engel, Robert","RE 151","24","24","In-Person",
"3","56787","CHEM 1011 (3, 1)","Basic Chem Lab","W","9:15 AM - 12:05 PM","Lin, Mengjia","RE 151","24","24","In-Person",
"4","56788","CHEM 1011 (3, 1)","Basic Chem Lab","TH","9:40 AM - 12:30 PM","Engel, Robert","RE 151","24","24","In-Person",
"4","56788","CHEM 1011 (3, 1)","Basic Chem Lab","TH","9:40 AM - 12:30 PM","Tracz, Elzbieta","RE 151","24","24","In-Person",
"5","56789","CHEM 1011 (3, 1)","Basic Chem Lab","F","9:15 AM - 12:05 PM","Engel, Robert","RE 151","24","24","In-Person",
"5","56789","CHEM 1011 (3, 1)","Basic Chem Lab","F","9:15 AM - 12:05 PM","Greenberg, Ross","RE 151","24","24","In-Person",
"2","56786","CHEM 1011 (3, 1)","Basic Chem Lab","M","1:40 PM - 4:30 PM","Jagassar, Parbatee","RE 151","24","24","In-Person",
"3","56784","CHEM 1013 (3, 3)","Basic Chemistry","TH","6:30 PM - 9:20 PM","Sangiorgi, Thomas","RE 017","72","72","In-Person",
"1","56782","CHEM 1013 (3, 3)","Basic Chemistry","T, TH","10:45 AM - 12:00 PM","Binyaminov, Olga","RE 101","59","72","In-Person",
"2","56783","CHEM 1013 (3, 3)","Basic Chemistry","M, W","3:10 PM - 4:25 PM","Greenberg, Ross","RE 017","71","72","In-Person",
"1","56793","CHEM 1021 (3, 1)","Basic Org Chem Lab","M","1:40 PM - 4:30 PM","Hersh, William","RE 351","20","20","In-Person",
"1","56793","CHEM 1021 (3, 1)","Basic Org Chem Lab","M","1:40 PM - 4:30 PM","Ocando, Joseph","RE 351","20","20","In-Person",
"5","56797","CHEM 1021 (3, 1)","Basic Org Chem Lab","T","6:30 PM - 9:20 PM","Neuweiler, Robert","RE 351","20","20","In-Person",
"5","56797","CHEM 1021 (3, 1)","Basic Org Chem Lab","T","6:30 PM - 9:20 PM","Hersh, William","RE 351","20","20","In-Person",
"4","56796","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","6:30 PM - 9:20 PM","Sooknanan, Dillon","RE 351","15","20","In-Person",
"4","56796","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","6:30 PM - 9:20 PM","Hersh, William","RE 351","15","20","In-Person",
"3","56795","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","9:40 AM - 12:30 PM","Yalikun, Kamalituerke","RE 351","18","20","In-Person",
"3","56795","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","9:40 AM - 12:30 PM","Hersh, William","RE 351","18","20","In-Person",
"2","56794","CHEM 1021 (3, 1)","Basic Org Chem Lab","W","1:40 PM - 4:30 PM","Ibarrola Recalde, Guillermo","RE 351","20","20","In-Person",
"2","56794","CHEM 1021 (3, 1)","Basic Org Chem Lab","W","1:40 PM - 4:30 PM","Hersh, William","RE 351","20","20","In-Person",
"1","56793","CHEM 1021 (3, 1)","Basic Org Chem Lab","&nbsp;"," - ","Hersh, William"," ","20","20","In-Person",
"1","56793","CHEM 1021 (3, 1)","Basic Org Chem Lab","&nbsp;"," - ","Ocando, Joseph"," ","20","20","In-Person",
"1","56791","CHEM 1023 (3, 3)","Basic Organic Chem","T, TH","1:40 PM - 2:55 PM","Hersh, William","RE 101","34","80","In-Person",
"2","56792","CHEM 1023 (3, 3)","Basic Organic Chem","W","6:30 PM - 9:20 PM","Ocando, Joseph","RE 017","72","71","In-Person",
"2","56800","CHEM 1031 (3, 1)","Basic Biochem Lab","T","9:40 AM - 12:30 PM","Ocando, Joseph","RE 351","24","22","In-Person",
"1","56799","CHEM 1031 (3, 1)","Basic Biochem Lab","W","1:40 PM - 4:30 PM","Saffran, Wilma","RE 151","24","24","In-Person",
"2","56800","CHEM 1031 (3, 1)","Basic Biochem Lab","T","9:40 AM - 12:30 PM","Saffran, Wilma","RE 351","24","22","In-Person",
"3","56801","CHEM 1031 (3, 1)","Basic Biochem Lab","TH","1:40 PM - 4:30 PM","Binyaminov, Olga","RE 151","17","24","In-Person",
"1","56799","CHEM 1031 (3, 1)","Basic Biochem Lab","W","1:40 PM - 4:30 PM","Ames, Kristina","RE 151","24","24","In-Person",
"3","56801","CHEM 1031 (3, 1)","Basic Biochem Lab","TH","1:40 PM - 4:30 PM","Saffran, Wilma","RE 151","17","24","In-Person",
"1","56798","CHEM 1033 (3, 3)","Basic Biochemistry","W, F","10:45 AM - 12:00 PM","Ames, Kristina","RE 101","79","100","In-Person",
"12","78302","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Okamoto, Daiki","RE 153","24","24","In-Person",
"11","56826","CHEM 1131 (3, 1)","Intro Chem Tech","F","9:15 AM - 12:05 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"13","79250","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Jagassar, Parbatee","RE 151","24","24","In-Person",
"13","79250","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Strekas, Thomas","RE 151","24","24","In-Person",
"12","78302","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Strekas, Thomas","RE 153","24","24","In-Person",
"11","56826","CHEM 1131 (3, 1)","Intro Chem Tech","F","9:15 AM - 12:05 PM","Ibarrola Recalde, Guillermo","RE 156","24","24","In-Person",
"10","56825","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"10","56825","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Dimitrakopoulos, Jim","RE 156","24","24","In-Person",
"9","56824","CHEM 1131 (3, 1)","Intro Chem Tech","TH","7:30 PM - 10:20 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"9","56824","CHEM 1131 (3, 1)","Intro Chem Tech","TH","7:30 PM - 10:20 PM","Chen, Xiang","RE 156","24","24","In-Person",
"8","56823","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Tracz, Elzbieta","RE 156","24","24","In-Person",
"8","56823","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"7","56822","CHEM 1131 (3, 1)","Intro Chem Tech","TH","9:40 AM - 12:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"7","56822","CHEM 1131 (3, 1)","Intro Chem Tech","TH","9:40 AM - 12:30 PM","Look, Edward","RE 156","24","24","In-Person",
"6","56821","CHEM 1131 (3, 1)","Intro Chem Tech","W","1:40 PM - 4:30 PM","Strekas, Thomas","RE 156","23","24","In-Person",
"6","56821","CHEM 1131 (3, 1)","Intro Chem Tech","W","1:40 PM - 4:30 PM","Neuweiler, Robert","RE 156","23","24","In-Person",
"5","56820","CHEM 1131 (3, 1)","Intro Chem Tech","W","9:15 AM - 12:05 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"5","56820","CHEM 1131 (3, 1)","Intro Chem Tech","W","9:15 AM - 12:05 PM","Gandjian, Babak","RE 156","24","24","In-Person",
"4","56819","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Tracz, Elzbieta","RE 156","24","24","In-Person",
"4","56819","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Strekas, Thomas","RE 156","24","24","In-Person",
"3","56818","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"3","56818","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Dimitrakopoulos, Jim","RE 156","24","24","In-Person",
"2","56817","CHEM 1131 (3, 1)","Intro Chem Tech","M","1:40 PM - 4:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"2","56817","CHEM 1131 (3, 1)","Intro Chem Tech","M","1:40 PM - 4:30 PM","Ramos, Jorge","RE 156","24","24","In-Person",
"1","56816","CHEM 1131 (3, 1)","Intro Chem Tech","M","9:15 AM - 12:05 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"1","56816","CHEM 1131 (3, 1)","Intro Chem Tech","M","9:15 AM - 12:05 PM","Dimitrakopoulos, Jim","RE 156","24","24","In-Person",
"11","56813","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM","Ibarrola Recalde, Guillermo","RE 101","33","35","In-Person",
"1","56803","CHEM 1134 (4, 4)","General Chemistry l","F","11:10 AM - 12:00 PM","Chen, Ning","RZ 147","35","35","In-Person",
"12","56814","CHEM 1134 (4, 4)","General Chemistry l","T","12:40 PM - 2:30 PM","D Costa, Celestina","RE 105","23","24","In-Person",
"12","56814","CHEM 1134 (4, 4)","General Chemistry l","TH","2:15 PM - 4:05 PM","D Costa, Celestina","PH 208","23","24","In-Person",
"13","56815","CHEM 1134 (4, 4)","General Chemistry l","T","12:40 PM - 2:30 PM","D Costa, Celestina","RE 105","24","28","In-Person",
"13","56815","CHEM 1134 (4, 4)","General Chemistry l","T","2:45 PM - 4:35 PM","D Costa, Celestina","KY 220","24","28","In-Person",
"11","56813","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM","Altman, Alexander","RE 101","33","35","In-Person",
"10","56812","CHEM 1134 (4, 4)","General Chemistry l","W","4:30 PM - 5:20 PM",", ","RE 105","0","0","In-Person",
"10","56812","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM",", ","RE 101","0","0","In-Person",
"9","56811","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM","Ibarrola Recalde, Guillermo","RE 101","34","35","In-Person",
"9","56811","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM","Altman, Alexander","RE 101","34","35","In-Person",
"9","56811","CHEM 1134 (4, 4)","General Chemistry l","T","5:30 PM - 6:20 PM","Ibarrola Recalde, Guillermo","RZ 147","34","35","In-Person",
"8","56810","CHEM 1134 (4, 4)","General Chemistry l","TH","1:40 PM - 2:30 PM","Look, Edward","RE 105","34","35","In-Person",
"8","56810","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","34","35","In-Person",
"7","56809","CHEM 1134 (4, 4)","General Chemistry l","W","2:40 PM - 3:30 PM","Gandjian, Babak","RE 105","35","35","In-Person",
"7","56809","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","35","35","In-Person",
"6","56808","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","36","36","In-Person",
"6","56808","CHEM 1134 (4, 4)","General Chemistry l","T","1:40 PM - 2:30 PM","Benavides, Francisco","RZ 147","36","36","In-Person",
"5","56807","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","35","35","In-Person",
"5","56807","CHEM 1134 (4, 4)","General Chemistry l","M","2:40 PM - 3:30 PM","Benavides, Francisco","RE 105","35","35","In-Person",
"4","56806","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM","Gloster, Daniel","RE 101","35","35","In-Person",
"4","56806","CHEM 1134 (4, 4)","General Chemistry l","T","11:10 AM - 12:00 PM","Gloster, Daniel","RZ 147","35","35","In-Person",
"3","56805","CHEM 1134 (4, 4)","General Chemistry l","W","11:10 AM - 12:00 PM",", ","RE 105","0","0","In-Person",
"3","56805","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM",", ","RE 101","0","0","In-Person",
"2","56804","CHEM 1134 (4, 4)","General Chemistry l","TH","12:25 PM - 1:15 PM","Benavides, Francisco","RZ 147","35","35","In-Person",
"2","56804","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM","Gloster, Daniel","RE 101","35","35","In-Person",
"1","56803","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM","Gloster, Daniel","RE 101","35","35","In-Person",
"11","56813","CHEM 1134 (4, 4)","General Chemistry l","TH","6:30 PM - 7:20 PM","Ibarrola Recalde, Guillermo","RZ 147","33","35","In-Person",
"1","56841","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Gafney, Harry","RE 153","24","24","In-Person",
"9","56849","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","10:15 AM - 1:05 PM","Gafney, Harry","RE 153","24","24","In-Person",
"3","56843","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Gafney, Harry","RE 153","24","24","In-Person",
"3","56843","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Ho, Jay","RE 153","24","24","In-Person",
"4","56844","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Gafney, Harry","RE 153","24","24","In-Person",
"4","56844","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Greenberg, Ross","RE 153","24","24","In-Person",
"5","56845","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:15 AM - 12:05 PM","Gafney, Harry","RE 153","24","24","In-Person",
"5","56845","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:15 AM - 12:05 PM","Hall, Bradley","RE 153","24","24","In-Person",
"6","56846","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","1:40 PM - 4:30 PM","Gafney, Harry","RE 153","24","24","In-Person",
"6","56846","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","1:40 PM - 4:30 PM","Shah, Marvi","RE 153","24","24","In-Person",
"7","56847","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Gafney, Harry","RE 153","24","24","In-Person",
"7","56847","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Ho, Jay","RE 153","24","24","In-Person",
"8","56848","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","9:40 AM - 12:30 PM","Gafney, Harry","RE 153","23","24","In-Person",
"8","56848","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","9:40 AM - 12:30 PM","Kitaygorodskiy, Aleksandr","RE 153","23","24","In-Person",
"9","56849","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","10:15 AM - 1:05 PM","Altman, Alexander","RE 153","24","24","In-Person",
"1","56841","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Lee, Wendy","RE 153","24","24","In-Person",
"8","56834","CHEM 1144 (4, 4)","General Chemistry II","TH","5:30 PM - 6:20 PM","Shah, Marvi","RE 101","31","35","In-Person",
"8","56834","CHEM 1144 (4, 4)","General Chemistry II","TH","6:30 PM - 9:20 PM","Mirkin, Michael","RE 101","31","35","In-Person",
"9","56836","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Gafney, Harry","RE 101","26","35","In-Person",
"9","56836","CHEM 1144 (4, 4)","General Chemistry II","W","10:00 AM - 10:50 AM","Ho, Jay","RE 105","26","35","In-Person",
"10","56837","CHEM 1144 (4, 4)","General Chemistry II","T","2:40 PM - 4:30 PM","Hall, Bradley","SB B137","28","28","In-Person",
"10","56837","CHEM 1144 (4, 4)","General Chemistry II","TH","10:00 AM - 11:50 AM","Hall, Bradley","KY 220","28","28","In-Person",
