"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"8","47052","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Sanders, Sheila","RE 156","24","27","Hybrid",
"8","47052","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Singh, Karamvir","RE 156","24","27","Hybrid",
"9","47053","CHEM 1131 (3, 1)","Intro Chem Tech","F","9:10 AM - 12:00 PM","Sanders, Sheila","RE 156","28","27","Hybrid",
"10","47054","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Ocando, Joseph","RE 156","26","27","Hybrid",
"10","47054","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Sanders, Sheila","RE 156","26","27","Hybrid",
"11","47055","CHEM 1131 (3, 1)","Intro Chem Tech","TH","7:30 PM - 10:20 PM","Gandjian, Babak","RE 153","27","27","Hybrid",
"11","47055","CHEM 1131 (3, 1)","Intro Chem Tech","TH","7:30 PM - 10:20 PM","Sanders, Sheila","RE 153","27","27","Hybrid",
"7","47035","CHEM 1134 (4, 4)","General Chemistry I","M, W","1:40 PM - 2:55 PM","Sanders, Sheila","OL ONLINE","40","40","Online",
"11","47039","CHEM 1134 (4, 4)","General Chemistry I","T","6:30 PM - 9:20 PM","Altman, Alexander","OL ONLINE","40","40","Online",
"3","47032","CHEM 1134 (4, 4)","General Chemistry I","T, F","9:15 AM - 10:30 AM","Greenberg, Ross","OL ONLINE","32","40","Online",
"3","47032","CHEM 1134 (4, 4)","General Chemistry I","F","11:10 AM - 12:00 PM","Pangilinan, Ryan","OL ONLINE","32","40","Online",
"3","47032","CHEM 1134 (4, 4)","General Chemistry I","F","11:10 AM - 12:00 PM","Greenberg, Ross","OL ONLINE","32","40","Online",
"1","47030","CHEM 1134 (4, 4)","General Chemistry I","T, F","9:15 AM - 10:30 AM","Greenberg, Ross","OL ONLINE","40","40","Online",
"1","47030","CHEM 1134 (4, 4)","General Chemistry I","T","11:10 AM - 12:00 PM","Greenberg, Ross","OL ONLINE","40","40","Online",
"1","47030","CHEM 1134 (4, 4)","General Chemistry I","T","11:10 AM - 12:00 PM","Bo, Tianyu","OL ONLINE","40","40","Online",
"10","47038","CHEM 1134 (4, 4)","General Chemistry I","M, W","1:40 PM - 2:55 PM","Sanders, Sheila","OL ONLINE","39","40","Online",
"10","47038","CHEM 1134 (4, 4)","General Chemistry I","TH","3:00 PM - 3:50 PM","Sanders, Sheila","OL ONLINE","39","40","Online",
"11","47039","CHEM 1134 (4, 4)","General Chemistry I","T","5:30 PM - 6:20 PM","Altman, Alexander","OL ONLINE","40","40","Online",
"11","47039","CHEM 1134 (4, 4)","General Chemistry I","T","5:30 PM - 6:20 PM","Sanders, Sheila","OL ONLINE","40","40","Online",
"16","47044","CHEM 1134 (4, 4)","General Chemistry I","&nbsp;"," - ","Evans, Cherice","OL ONLINE","45","60","Online",
"6","47034","CHEM 1134 (4, 4)","General Chemistry I","M","9:00 AM - 9:50 AM","Dickson, Anna Alicent","OL ONLINE","39","40","Online",
"6","47034","CHEM 1134 (4, 4)","General Chemistry I","M","9:00 AM - 9:50 AM","Sanders, Sheila","OL ONLINE","39","40","Online",
"6","47034","CHEM 1134 (4, 4)","General Chemistry I","M, W","1:40 PM - 2:55 PM","Sanders, Sheila","OL ONLINE","39","40","Online",
"7","47035","CHEM 1134 (4, 4)","General Chemistry I","M","10:05 AM - 10:55 AM","Dickson, Anna Alicent","OL ONLINE","40","40","Online",
"9","47037","CHEM 1134 (4, 4)","General Chemistry I","TH","1:40 PM - 2:30 PM","Sanders, Sheila","OL ONLINE","40","40","Online",
"9","47037","CHEM 1134 (4, 4)","General Chemistry I","M, W","1:40 PM - 2:55 PM","Sanders, Sheila","OL ONLINE","40","40","Online",
"8","47036","CHEM 1134 (4, 4)","General Chemistry I","W","11:10 AM - 12:00 PM","Sanders, Sheila","OL ONLINE","40","40","Online",
"8","47036","CHEM 1134 (4, 4)","General Chemistry I","W","11:10 AM - 12:00 PM","Malinoski, Aaron","OL ONLINE","40","40","Online",
"8","47036","CHEM 1134 (4, 4)","General Chemistry I","M, W","1:40 PM - 2:55 PM","Sanders, Sheila","OL ONLINE","40","40","Online",
"16","47044","CHEM 1134 (4, 4)","General Chemistry I","&nbsp;"," - ","Aziz, Ester","OL ONLINE","45","60","Online",
"15","47043","CHEM 1134 (4, 4)","General Chemistry I","&nbsp;"," - ","Evans, Cherice","OL ONLINE","20","45","Online",
"7","47035","CHEM 1134 (4, 4)","General Chemistry I","M","10:05 AM - 10:55 AM","Sanders, Sheila","OL ONLINE","40","40","Online",
"6","47070","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Mirkin, Michael","RE 153","25","27","Hybrid",
"6","47070","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Look, Edward","RE 153","25","27","Hybrid",
"6","47070","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Chouaib, Abderrahim","RE 153","25","27","Hybrid",
"5","47069","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","24","27","Hybrid",
"5","47069","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Look, Edward","RE 153","24","27","Hybrid",
"4","47068","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","26","27","Hybrid",
"4","47068","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Look, Edward","RE 153","26","27","Hybrid",
"4","47068","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Benny, Jonathan","RE 153","26","27","Hybrid",
"3","47067","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","9:10 AM - 12:00 PM","Mirkin, Michael","RE 153","27","27","Hybrid",
"3","47067","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","9:10 AM - 12:00 PM","Look, Edward","RE 153","27","27","Hybrid",
"2","47066","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:10 AM - 12:00 PM","Mirkin, Michael","RE 153","25","27","Hybrid",
"2","47066","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:10 AM - 12:00 PM","Look, Edward","RE 153","25","27","Hybrid",
"2","47066","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:10 AM - 12:00 PM","Askarova, Gaukhar","RE 153","25","27","Hybrid",
"3","47067","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","9:10 AM - 12:00 PM","Altman, Alexander","RE 153","27","27","Hybrid",
"7","47063","CHEM 1144 (4, 4)","General Chemistry II","F","1:00 PM - 2:50 PM","Look, Edward","OL ONLINE","42","45","Online",
"7","47063","CHEM 1144 (4, 4)","General Chemistry II","F","1:00 PM - 2:50 PM","Ho, Jay","OL ONLINE","42","45","Online",
"6","47062","CHEM 1144 (4, 4)","General Chemistry II","T","4:40 PM - 6:30 PM","Ho, Jay","OL ONLINE","49","45","Online",
"6","47062","CHEM 1144 (4, 4)","General Chemistry II","T","12:05 PM - 1:55 PM","Singh, Karamvir","OL ONLINE","49","45","Online",
"6","47062","CHEM 1144 (4, 4)","General Chemistry II","T","12:05 PM - 1:55 PM","Ho, Jay","OL ONLINE","49","45","Online",
"7","47063","CHEM 1144 (4, 4)","General Chemistry II","T","4:40 PM - 6:30 PM","Ho, Jay","OL ONLINE","42","45","Online",
"3","47060","CHEM 1144 (4, 4)","General Chemistry II","TH","11:10 AM - 12:00 PM","Benny, Jonathan","OL ONLINE","31","45","Online",
"3","47060","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Mirkin, Michael","OL ONLINE","31","45","Online",
"1","47058","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Mirkin, Michael","OL ONLINE","21","45","Online",
"1","47058","CHEM 1144 (4, 4)","General Chemistry II","M","1:40 PM - 2:30 PM","Mirkin, Michael","OL ONLINE","21","45","Online",
"1","47058","CHEM 1144 (4, 4)","General Chemistry II","M","1:40 PM - 2:30 PM","Askarova, Gaukhar","OL ONLINE","21","45","Online",
"3","47060","CHEM 1144 (4, 4)","General Chemistry II","TH","11:10 AM - 12:00 PM","Mirkin, Michael","OL ONLINE","31","45","Online",
"1","47072","CHEM 211 (4, 4)","Chem Therm&amp;Kinetics","M, W","8:30 AM - 10:20 AM","Samuni, Uri","OL ONLINE","32","30","Online",
"1","47075","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","M","8:10 AM - 12:00 PM","De Soyza, Tushini","RE 351","21","20","Hybrid",
"7","47081","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","TH","6:30 PM - 10:20 PM","Hersh, William","RE 351","20","20","Hybrid",
"7","47081","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","TH","6:30 PM - 10:20 PM","Eli, Orugbani","RE 351","20","20","Hybrid",
"6","47080","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","T","6:30 PM - 10:20 PM","Hersh, William","RE 351","21","20","Hybrid",
"6","47080","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","T","6:30 PM - 10:20 PM","Galler, David","RE 351","21","20","Hybrid",
"5","47079","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","F","9:10 AM - 1:00 PM","Lukasiewicz, Elaan","RE 351","22","20","Hybrid",
"5","47079","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","F","9:10 AM - 1:00 PM","Hersh, William","RE 351","22","20","Hybrid",
"3","47077","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","W","1:40 PM - 5:30 PM","Ocando, Joseph","RE 351","24","20","Hybrid",
"3","47077","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","W","1:40 PM - 5:30 PM","Hersh, William","RE 351","24","20","Hybrid",
"1","47075","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","M","8:10 AM - 12:00 PM","Hersh, William","RE 351","21","20","Hybrid",
"2","47076","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","T","8:10 AM - 12:00 PM","Bhuiyan, Ashif","RE 351","20","20","Hybrid",
"2","47076","CHEM 2511 (4, 1)","Organic Chemistry Laboratory I","T","8:10 AM - 12:00 PM","Hersh, William","RE 351","20","20","Hybrid",
"1","47073","CHEM 2514 (4, 4)","Organic Chemistry I","T, TH","2:15 PM - 4:05 PM","Hersh, William","OL ONLINE","145","150","Online",
"2","47084","CHEM 2521 (4, 1)","Organic Chem Lab II","W","8:10 AM - 12:00 PM","Chen, Yu","RE 352","16","16","Hybrid",
"1","47083","CHEM 2521 (4, 1)","Organic Chem Lab II","TH","8:10 AM - 12:00 PM","De Soyza, Tushini","RE 352","15","16","Hybrid",
"1","47083","CHEM 2521 (4, 1)","Organic Chem Lab II","TH","8:10 AM - 12:00 PM","Chen, Yu","RE 352","15","16","Hybrid",
"4","47086","CHEM 2521 (4, 1)","Organic Chem Lab II","TH","6:30 PM - 10:20 PM","Chen, Yu","RE 352","15","16","Hybrid",
"4","47086","CHEM 2521 (4, 1)","Organic Chem Lab II","TH","6:30 PM - 10:20 PM","Chan, Tsz","RE 352","15","16","Hybrid",
"3","47085","CHEM 2521 (4, 1)","Organic Chem Lab II","W","1:40 PM - 5:30 PM","Katten, Elliot","RE 352","13","16","Hybrid",
"3","47085","CHEM 2521 (4, 1)","Organic Chem Lab II","W","1:40 PM - 5:30 PM","Chen, Yu","RE 352","13","16","Hybrid",
"2","47084","CHEM 2521 (4, 1)","Organic Chem Lab II","W","8:10 AM - 12:00 PM","Dimitrakopoulos, Jim","RE 352","16","16","Hybrid",
"1","47082","CHEM 2524 (4, 4)","Organic Chem II","T, TH","4:20 PM - 6:10 PM","Chen, Yu","OL ONLINE","74","120","Online",
"4","52699","CHEM 291 (3, 1)","Intr Rsch Chem&amp;Bioch","&nbsp;"," - ","Jang, Seogjoo"," ","1","35","Online",
"4","52699","CHEM 291 (3, 1)","Intr Rsch Chem&amp;Bioch","&nbsp;"," - ","Pathak, Sanjai"," ","1","35","Online",
"2","47125","CHEM 291 (3, 1)","Intr Rsch Chem&amp;Bioch","&nbsp;"," - ","Chen, Yu"," ","1","10","Online",
"1","47087","CHEM 291 (3, 1)","Intr Rsch Chem&amp;Bioch","F","10:00 AM - 11:50 AM","Evans, Cherice"," ","1","1","Online",
"1","47088","CHEM 3211 (4, 1)","Practicum In Chem Edu","F","9:00 AM - 11:50 AM","Subramaniam, Gopal","OL ONLINE","0","0","Online",
"1","47089","CHEM 3212 (8, 2)","Pract In Chem Educ","&nbsp;"," - ","Subramaniam, Gopal","OL ONLINE","2","35","Online",
"1","47090","CHEM 3213 (12, 3)","Practicum In Chem Ed","&nbsp;"," - ","Subramaniam, Gopal","OL ONLINE","0","35","Online",
"2","47093","CHEM 3311 (4, 1)","Phys Inorg Chem Lab","TH","12:40 PM - 4:30 PM","Samuni, Uri","RE 354","12","12","Hybrid",
"1","47092","CHEM 3311 (4, 1)","Phys Inorg Chem Lab","W","1:40 PM - 5:30 PM","Wang, Chen","RE 354","9","12","Hybrid",
"1","47091","CHEM 3313 (3, 3)","Inorganic Chemistry","T, F","12:15 PM - 1:30 PM","Hu, Guoxiang","OL ONLINE","22","30","Online",
"1","47095","CHEM 3411 (4, 1)","Instrumental Methods Lab","T","1:50 PM - 5:40 PM","Look, Edward","RE 354","10","12","Hybrid",
"1","47094","CHEM 3413 (3, 3)","Instrumental Methods","T, TH","9:30 AM - 10:45 AM","Liu, Jianbo","OL ONLINE","11","24","Online",
"1","47097","CHEM 371 (4, 4)","Biochemistry I","T, TH","12:10 PM - 2:00 PM","Rotenberg, Susan","OL ONLINE","87","90","Online",
"2","47099","CHEM 376 (5, 2)","Biochemistry Laboratory","T","8:15 AM - 9:05 AM","Rotenberg, Susan","RE 352","12","12","Hybrid",
"2","47099","CHEM 376 (5, 2)","Biochemistry Laboratory","T","8:15 AM - 9:05 AM","Fried, Angela","RE 352","12","12","Hybrid",
"1","47098","CHEM 376 (5, 2)","Biochemistry Laboratory","M","2:40 PM - 5:30 PM","Abeyweera, Thushara","RE 355","11","12","Hybrid",
"1","47098","CHEM 376 (5, 2)","Biochemistry Laboratory","M","1:40 PM - 2:30 PM","Abeyweera, Thushara","RE 352","11","12","Hybrid",
"1","47098","CHEM 376 (5, 2)","Biochemistry Laboratory","M","2:40 PM - 5:30 PM","Rotenberg, Susan","RE 355","11","12","Hybrid",
"2","47099","CHEM 376 (5, 2)","Biochemistry Laboratory","T","9:15 AM - 12:05 PM","Rotenberg, Susan","RE 355","12","12","Hybrid",
"1","47098","CHEM 376 (5, 2)","Biochemistry Laboratory","M","1:40 PM - 2:30 PM","Rotenberg, Susan","RE 352","11","12","Hybrid",
"2","47099","CHEM 376 (5, 2)","Biochemistry Laboratory","T","9:15 AM - 12:05 PM","Fried, Angela","RE 355","12","12","Hybrid",
"1","47100","CHEM 381 (2, 2)","Seminar","M","11:15 AM - 12:05 PM","Pathak, Sanjai","OL ONLINE","1","15","Online",
"1","47100","CHEM 381 (2, 2)","Seminar","M","11:15 AM - 12:05 PM","Mirkin, Michael","OL ONLINE","1","15","Online",
"1","47101","CHEM 385 (4, 4)","Dir Study-Adv Chem","&nbsp;"," - ",", ","OL ONLINE","0","35","Online",
"2","47126","CHEM 3911 (4, 1)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Samuni, Uri"," ","1","20","Online",
"1","47102","CHEM 3911 (4, 1)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Jang, Seogjoo"," ","1","10","Hybrid",
"2","47126","CHEM 3911 (4, 1)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Pathak, Sanjai"," ","1","20","Online",
"2","47126","CHEM 3911 (4, 1)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Jang, Seogjoo"," ","1","20","Online",
"1","47102","CHEM 3911 (4, 1)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Pathak, Sanjai"," ","1","10","Hybrid",
"1","47102","CHEM 3911 (4, 1)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Hersh, William"," ","1","10","Hybrid",
"1","47103","CHEM 3912 (8, 2)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Samuni, Uri"," ","3","7","Online",
"1","47103","CHEM 3912 (8, 2)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Pathak, Sanjai"," ","3","7","Online",
"1","47103","CHEM 3912 (8, 2)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Jang, Seogjoo"," ","3","7","Online",
"1","47103","CHEM 3912 (8, 2)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Evans, Cherice"," ","3","7","Online",
"1","47104","CHEM 3913 (12, 3)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Pathak, Sanjai"," ","1","10","Hybrid",
"1","47104","CHEM 3913 (12, 3)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Jang, Seogjoo"," ","1","10","Hybrid",
"1","47104","CHEM 3913 (12, 3)","Rsch Chem &amp; Biochem","&nbsp;"," - ","Choi, Jun Yong"," ","1","10","Hybrid",
"1","47105","CHEM 395 (3, 3)","Senior Thesis","&nbsp;"," - ","Jang, Seogjoo","OL ONLINE","0","20","Online",
"1","47105","CHEM 395 (3, 3)","Senior Thesis","&nbsp;"," - ","Pathak, Sanjai","OL ONLINE","0","20","Online",
"1","47123","CHEM 501 (2, 2)","Mod Concpt Gen Chem","&nbsp;"," - ","Subramaniam, Gopal","OL ONLINE","0","2","Online",
"1","47106","CHEM 503 (3, 3)","Selected Topics in Chemistry","&nbsp;"," - ","Subramaniam, Gopal","OL ONLINE","1","2","Online",
"1","47107","CHEM 650 (4, 4)","Biochemistry","T, TH","12:10 PM - 2:00 PM","Rotenberg, Susan","OL ONLINE","0","10","Online",
"1","47108","CHEM 710 (3, 3)","Advanced Inorganic Chemistry","T, F","12:15 PM - 1:30 PM","Hu, Guoxiang","OL ONLINE","4","8","Online",
"1","47110","CHEM 781 (2, 2)","Advanced Seminar","M","11:15 AM - 12:05 PM","Pathak, Sanjai","OL ONLINE","3","10","Online",
"1","47110","CHEM 781 (2, 2)","Advanced Seminar","M","11:15 AM - 12:05 PM","Mirkin, Michael","OL ONLINE","3","10","Online",
"1","47111","CHEM 7931 (1, 1)","Tutorial In Chem","&nbsp;"," - ",", ","OL ONLINE","0","1","Online",
"1","47112","CHEM 7932 (2, 2)","Tutorial In Chem","&nbsp;"," - ",", ","OL ONLINE","0","35","Online",
"1","47113","CHEM 7933 (3, 3)","Tutorial In Chem","&nbsp;"," - ","Samuni, Uri","OL ONLINE","1","1","Online",
"1","47114","CHEM 7951 (1, 1)","Research","&nbsp;"," - ","Jang, Seogjoo"," ","0","3","Hybrid",
"1","47114","CHEM 7951 (1, 1)","Research","&nbsp;"," - ","Pathak, Sanjai"," ","0","3","Hybrid",
"1","47115","CHEM 7952 (2, 2)","Research","&nbsp;"," - ","Samuni, Uri"," ","5","7","Hybrid",
"1","47115","CHEM 7952 (2, 2)","Research","&nbsp;"," - ","Subramaniam, Gopal"," ","5","7","Hybrid",
"1","47115","CHEM 7952 (2, 2)","Research","&nbsp;"," - ","Pathak, Sanjai"," ","5","7","Hybrid",
"1","47115","CHEM 7952 (2, 2)","Research","&nbsp;"," - ","Jang, Seogjoo"," ","5","7","Hybrid",
"1","47116","CHEM 7953 (3, 3)","Research","&nbsp;"," - ","Pathak, Sanjai"," ","1","1","Hybrid",
"1","47116","CHEM 7953 (3, 3)","Research","&nbsp;"," - ","Jang, Seogjoo"," ","1","1","Hybrid",
"1","47117","CHEM 7954 (4, 4)","Research","&nbsp;"," - ","Choi, Jun Yong"," ","1","0","Hybrid",
"1","47117","CHEM 7954 (4, 4)","Research","&nbsp;"," - ","Pathak, Sanjai"," ","1","0","Hybrid",
"1","47117","CHEM 7954 (4, 4)","Research","&nbsp;"," - ","Jang, Seogjoo"," ","1","0","Hybrid",
"1","47118","CHEM 7955 (5, 5)","Research","&nbsp;"," - ","Jang, Seogjoo"," ","0","0","Hybrid",
"1","47118","CHEM 7955 (5, 5)","Research","&nbsp;"," - ","Pathak, Sanjai"," ","0","0","Hybrid",
"1","47119","CHEM 7956 (6, 6)","Research","&nbsp;"," - ","Jang, Seogjoo"," ","0","1","Hybrid",
"1","47119","CHEM 7956 (6, 6)","Research","&nbsp;"," - ","Pathak, Sanjai"," ","0","1","Hybrid",
"01","44812","CHIN 101 (4, 4)","Elementary Chinese I","M, W","10:05 AM - 11:55 AM","Ma, Li","OL ONLINE","25","28","Online",
"01","44816","CHIN 203 (3, 3)","Intermediate Chinese I","M, W","1:40 PM - 2:55 PM","Ma, Li","OL ONLINE","26","28","Online",
"01","44830","CHIN 250 (3, 3)","Classical Chinese I","W, F","10:45 AM - 12:00 PM","Sukhu, Gopal","OL ONLINE","22","38","Online",
"01","66465","CHIN 317 (3, 3)","Intro Formal Chinese Linguist","T, TH","1:40 PM - 2:55 PM","Li, Xiao","OL ONLINE","21","20","Online",
"01","44834","CHIN 320 (3, 3)","Chinese Drama","T, TH","3:10 PM - 4:25 PM","Zhang, Jia Xuan","OL ONLINE","40","38","Online",
"01","44837","CHIN 330 (3, 3)","The Chinese Essay","M, W","1:40 PM - 2:55 PM","Shih, Wen-Shan","OL ONLINE","32","38","Online",
"01","44843","CHIN 350 (3, 3)","VT: Chinese Fiction","M, W","3:10 PM - 4:25 PM","Shih, Wen-Shan","OL ONLINE","36","38","Online",
"01","44845","CHIN 360 (3, 3)","Traditional Chinese Literature","W, F","1:40 PM - 2:55 PM","Sukhu, Gopal","OL ONLINE","20","38","Online",
"02","45128","CLAS 150 (3, 3)","Grk/Lat Class Trans","T, TH","9:15 AM - 10:30 AM","Capra Jr, Raymond","OL ONLINE","38","38","Online",
"03","45130","CLAS 150 (3, 3)","Grk/Lat Class Trans","T, TH","10:45 AM - 12:00 PM","Nutter, Geoffrey","OL ONLINE","38","38","Online",
"04","45132","CLAS 150 (3, 3)","Grk/Lat Class Trans","M, W","5:00 PM - 6:15 PM","Cassano Reed, Chaya","OL ONLINE","38","38","Online",
"01","45151","CLAS 250W (3, 3)","Ancient Epic and Tragedy","M, W","10:45 AM - 12:00 PM","Capra Jr, Raymond","OL ONLINE","24","25","Online",
"01","45158","CMAL 101W (3, 3)","Cultural Studies: Short Poem","T, TH","9:15 AM - 10:30 AM","Nutter, Geoffrey","OL ONLINE","25","25","Online",
"03","46449","CMLIT 100 (3, 3)","Writing about World Literature","F","4:30 PM - 7:20 PM","Tomasulo, Victoria","OL ONLINE","28","28","Online",
"02","46448","CMLIT 100 (3, 3)","Writing about World Literature","T, TH","9:15 AM - 10:30 AM","Lipyanskiy, Mikhail","OL ONLINE","28","28","Online",
"01","46447","CMLIT 100 (3, 3)","Writing about World Literature","&nbsp;"," - ","Fouyer, Nathalie","OL ONLINE","27","28","Online",
"02","44390","CMLIT 101H (3, 3)","Global Literatures I","T, TH","12:15 PM - 1:30 PM","Teikmanis, Nora","OL ONLINE","20","20","Online",
"03","63942","CMLIT 101H (3, 3)","Global Literatures I","M, W","5:00 PM - 6:15 PM","Yamato, Lori","OL ONLINE","20","20","Online",
"01","44389","CMLIT 101H (3, 3)","Global Literatures I","T, TH","8:30 AM - 9:45 AM","Carroll, Clare","OL ONLINE","19","20","Online",
"05","46465","CMLIT 101W (3, 3)","Global Literatures I","&nbsp;"," - ","Moudrov, Alexandre","OL ONLINE","28","28","Online",
"06","46466","CMLIT 101W (3, 3)","Global Literatures I","M, W","10:45 AM - 12:00 PM","Yamato, Lori","OL ONLINE","28","28","Online",
"07","46467","CMLIT 101W (3, 3)","Global Literatures I","W"," - ","Fouyer, Nathalie","OL ONLINE","27","28","Online",
"08","46468","CMLIT 101W (3, 3)","Global Literatures I","T, TH","7:45 AM - 9:00 AM","Lipyanskiy, Mikhail","OL ONLINE","28","28","Online",
"04","46464","CMLIT 101W (3, 3)","Global Literatures I","M, W","1:40 PM - 2:55 PM","Amatulli, Rosa","OL ONLINE","29","28","Online",
"03","46463","CMLIT 101W (3, 3)","Global Literatures I","&nbsp;"," - ","Moudrov, Alexandre","OL ONLINE","28","28","Online",
"02","46462","CMLIT 101W (3, 3)","Global Literatures I","M, W","10:45 AM - 12:00 PM","Amatulli, Rosa","OL ONLINE","19","20","Online",
"01","46461","CMLIT 101W (3, 3)","Global Literatures I","&nbsp;"," - ","Moudrov, Alexandre","OL ONLINE","28","28","Online",
"10","46470","CMLIT 101W (3, 3)","Global Literatures I","&nbsp;"," - ","Skafidas, Michael","OL ONLINE","27","28","Online",
"11","46471","CMLIT 101W (3, 3)","Global Literatures I","&nbsp;"," - ","Skafidas, Michael","OL ONLINE","27","28","Online",
"09","46469","CMLIT 101W (3, 3)","Global Literatures I","T, TH","10:45 AM - 12:00 PM","Rupprecht, Caroline","OL ONLINE","28","28","Online",
"12","53865","CMLIT 101W (3, 3)","Global Literatures I","M, W","10:45 AM - 12:00 PM","Amatulli, Rosa","OL ONLINE","11","8","Online",
"06","46486","CMLIT 102W (3, 3)","Global Literatures II","S","9:00 AM - 11:40 AM","Tomasulo, Victoria","OL ONLINE","28","28","Online",
"05","46485","CMLIT 102W (3, 3)","Global Literatures II","T, TH","10:45 AM - 12:00 PM","Ahmed, Ali","OL ONLINE","28","28","Online",
"04","46484","CMLIT 102W (3, 3)","Global Literatures II","M, W","3:10 PM - 4:25 PM","Amatulli, Rosa","OL ONLINE","28","28","Online",
"03","46483","CMLIT 102W (3, 3)","Global Literatures II","T, TH","1:40 PM - 2:55 PM","Martin, Charles","OL ONLINE","28","28","Online",
"02","46482","CMLIT 102W (3, 3)","Global Literatures II","T, TH","10:45 AM - 12:00 PM","Martin, Charles","OL ONLINE","28","28","Online",
"01","46481","CMLIT 102W (3, 3)","Global Literatures II","&nbsp;"," - ","Fouyer, Nathalie","OL ONLINE","28","28","Online",
"08","46488","CMLIT 102W (3, 3)","Global Literatures II","&nbsp;"," - ","Martin, Charles","OL ONLINE","28","28","Online",
"07","46487","CMLIT 102W (3, 3)","Global Literatures II","SU","1:00 PM - 3:40 PM","Tomasulo, Victoria","OL ONLINE","29","28","Online",
"09","46489","CMLIT 102W (3, 3)","Global Literatures II","&nbsp;"," - ","Fouyer, Nathalie","OL ONLINE","23","28","Online",
"01","46919","CMLIT 201 (3, 3)","Literature and Human Rights","T, TH","10:45 AM - 12:00 PM","Carroll, Clare","OL ONLINE","16","20","Online",
"03","46926","CMLIT 215W (3, 3)","Topics in Modern Literature","M, W","1:40 PM - 2:55 PM","Lipyanskiy, Mikhail","OL ONLINE","28","28","Online",
"01","46923","CMLIT 215W (3, 3)","Topics in Modern Literature","M, W","10:45 AM - 12:00 PM","Winks, Christopher","OL ONLINE","29","28","Online",
"02","46925","CMLIT 215W (3, 3)","Topics in Modern Literature","T, TH","1:40 PM - 2:55 PM","Khalil, Andrea","OL ONLINE","28","28","Online",
"01","63543","CMLIT 217 (3, 3)","Great Authors in Literature","&nbsp;"," - ","Cheloukhina, Svetlana","OL ONLINE","5","5","Online",
"02","46930","CMLIT 229W (3, 3)","Vt: Women In Modern World Lit","T, TH","1:40 PM - 2:55 PM","Rupprecht, Caroline","OL ONLINE","28","28","Online",
"03","46931","CMLIT 229W (3, 3)","Vt: Women In Modern World Lit","T, TH","3:10 PM - 4:25 PM","Rupprecht, Caroline","OL ONLINE","28","28","Online",
