"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"1B","56003","BIOL 045 (6, 4)","Microbiology for Health Profes","TH","6:30 PM - 10:20 PM","Jaffe, Violetta","SB D341","13","16","In-Person",
"1","15505","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","T, TH","6:30 PM - 7:45 PM","Ma, Pokay","KY 170","282","284","In-Person",
"1A","15506","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","M","9:10 AM - 12:00 PM","Jaffe, Violetta","CH 102","24","24","In-Person",
"1L","15517","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","W","6:30 PM - 9:20 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1L","15517","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","W","6:30 PM - 9:20 PM","Dvora, Shira","CH 102","24","24","In-Person",
"1K","15516","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","M","6:30 PM - 9:20 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1K","15516","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","M","6:30 PM - 9:20 PM","Colella, Cristianna","CH 102","24","24","In-Person",
"1J","15515","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","F","1:40 PM - 4:30 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1J","15515","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","F","1:40 PM - 4:30 PM","Kim, Albert","CH 102","24","24","In-Person",
"1I","15514","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","F","9:10 AM - 12:00 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1I","15514","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","F","9:10 AM - 12:00 PM","Kim, Albert","CH 102","24","24","In-Person",
"1H","15513","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","TH","1:40 PM - 4:30 PM","Yun, Joong Min","CH 102","24","24","In-Person",
"1H","15513","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","TH","1:40 PM - 4:30 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1G","15512","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","TH","9:10 AM - 12:00 PM","Yun, Joong Min","CH 102","24","24","In-Person",
"1G","15512","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","TH","9:10 AM - 12:00 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1F","15511","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","W","1:40 PM - 4:30 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1F","15511","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","W","1:40 PM - 4:30 PM","Dvora, Shira","CH 102","24","24","In-Person",
"1E","15510","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","W","9:10 AM - 12:00 PM","Ma, Pokay","CH 102","20","24","In-Person",
"1E","15510","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","W","9:10 AM - 12:00 PM","Chauhan, Riddhi","CH 102","20","24","In-Person",
"1D","15509","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","T","1:40 PM - 4:30 PM","Yun, Joong Min","CH 102","23","24","In-Person",
"1D","15509","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","T","1:40 PM - 4:30 PM","Ma, Pokay","CH 102","23","24","In-Person",
"1C","15508","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","T","9:10 AM - 12:00 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1C","15508","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","T","9:10 AM - 12:00 PM","Dvora, Shira","CH 102","24","24","In-Person",
"1A","15506","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","M","9:10 AM - 12:00 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1B","15507","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","M","1:40 PM - 4:30 PM","Colella, Cristianna","CH 102","24","24","In-Person",
"1B","15507","BIOL 105 (6, 4)","Physiol &amp; Cell Biol","M","1:40 PM - 4:30 PM","Ma, Pokay","CH 102","24","24","In-Person",
"1H","15526","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","TH","1:40 PM - 4:30 PM","Geller, Frances","CH 108","21","21","In-Person",
"1J","15528","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","W","6:30 PM - 9:20 PM","Pirovolikos, Fei-Wen","CH 108","21","21","In-Person",
"1G","15525","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","TH","9:10 AM - 12:00 PM","Geller, Frances","CH 108","21","21","In-Person",
"1G","15525","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","TH","9:10 AM - 12:00 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1F","15524","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","W","1:40 PM - 4:30 PM","Klein, Coby","CH 108","21","21","In-Person",
"1F","15524","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","W","1:40 PM - 4:30 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1E","15523","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","W","9:10 AM - 12:00 PM","Klein, Coby","CH 108","21","21","In-Person",
"1E","15523","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","W","9:10 AM - 12:00 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1D","15522","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","T","1:40 PM - 4:30 PM","Chin Hong, Rose","CH 108","21","21","In-Person",
"1D","15522","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","T","1:40 PM - 4:30 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1C","15521","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","T","9:10 AM - 12:00 PM","Chin Hong, Rose","CH 108","21","21","In-Person",
"1C","15521","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","T","9:10 AM - 12:00 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1B","15520","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","M","1:40 PM - 4:30 PM","Paccione, Katherine","CH 108","21","21","In-Person",
"1B","15520","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","M","1:40 PM - 4:30 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1A","15519","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","M","9:10 AM - 12:00 PM","Paccione, Katherine","CH 108","21","21","In-Person",
"1A","15519","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","M","9:10 AM - 12:00 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1","15518","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","T, TH","12:15 PM - 1:30 PM","Baker, Mitchell","KY 170","210","210","In-Person",
"1J","15528","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","W","6:30 PM - 9:20 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1I","15527","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","M","6:30 PM - 9:20 PM","Castillo, Cesar","CH 108","21","21","In-Person",
"1I","15527","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","M","6:30 PM - 9:20 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1H","15526","BIOL 106 (6, 4)","Life-Form&amp;Ecosystems","TH","1:40 PM - 4:30 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"1F","60686","BIOL 201 (6, 4)","Gen Microbiology","F","1:40 PM - 5:30 PM","Dennehy, John","SB D341","18","18","In-Person",
"1F","60686","BIOL 201 (6, 4)","Gen Microbiology","F","1:40 PM - 5:30 PM","Kouris, James","SB D341","18","18","In-Person",
"1E","15534","BIOL 201 (6, 4)","Gen Microbiology","F","8:10 AM - 12:00 PM","Kouris, James","SB D341","17","18","In-Person",
"1E","15534","BIOL 201 (6, 4)","Gen Microbiology","F","8:10 AM - 12:00 PM","Dennehy, John","SB D341","17","18","In-Person",
"1D","15533","BIOL 201 (6, 4)","Gen Microbiology","T","8:10 AM - 12:00 PM","San, Kaung Myat","SB D341","18","18","In-Person",
"1D","15533","BIOL 201 (6, 4)","Gen Microbiology","T","8:10 AM - 12:00 PM","Dennehy, John","SB D341","18","18","In-Person",
"1C","15532","BIOL 201 (6, 4)","Gen Microbiology","T","1:40 PM - 5:30 PM","San, Kaung Myat","SB D341","17","18","In-Person",
"1C","15532","BIOL 201 (6, 4)","Gen Microbiology","T","1:40 PM - 5:30 PM","Dennehy, John","SB D341","17","18","In-Person",
"1B","15531","BIOL 201 (6, 4)","Gen Microbiology","T","6:30 PM - 10:20 PM","Dennehy, John","SB D341","18","18","In-Person",
"1","15529","BIOL 201 (6, 4)","Gen Microbiology","TH","2:15 PM - 4:05 PM","Dennehy, John","SB B137","106","108","In-Person",
"1A","15530","BIOL 201 (6, 4)","Gen Microbiology","TH","8:10 AM - 12:00 PM","Bilan, Jacqueline","SB D341","18","18","In-Person",
"1A","15530","BIOL 201 (6, 4)","Gen Microbiology","TH","8:10 AM - 12:00 PM","Dennehy, John","SB D341","18","18","In-Person",
"1B","15531","BIOL 201 (6, 4)","Gen Microbiology","T","6:30 PM - 10:20 PM","Bilan, Jacqueline","SB D341","18","18","In-Person",
"1B","15537","BIOL 226 (6, 4)","Comp Vertebrate Anat","W","1:40 PM - 5:30 PM","Jackman, George","CH 203","17","15","In-Person",
"1B","15537","BIOL 226 (6, 4)","Comp Vertebrate Anat","W","1:40 PM - 5:30 PM","Alim, Jasmin","CH 203","17","15","In-Person",
"1A","15536","BIOL 226 (6, 4)","Comp Vertebrate Anat","TH","6:30 PM - 10:20 PM","Jackman, George","CH 203","20","20","In-Person",
"1","15535","BIOL 226 (6, 4)","Comp Vertebrate Anat","T","5:00 PM - 6:50 PM","Jackman, George","SB D139","59","66","In-Person",
"1C","60823","BIOL 226 (6, 4)","Comp Vertebrate Anat","W","6:30 PM - 10:20 PM","Jackman, George","CH 203","22","22","In-Person",
"1C","60823","BIOL 226 (6, 4)","Comp Vertebrate Anat","W","6:30 PM - 10:20 PM","Alim, Jasmin","CH 203","22","22","In-Person",
"1","15538","BIOL 262 (5, 3)","Lab Tech. Molecular","T","1:40 PM - 4:30 PM","Short, Timothy","SB D335","15","18","In-Person",
"1A","15539","BIOL 262 (5, 3)","Lab Tech. Molecular","W","1:40 PM - 3:30 PM","Short, Timothy","SB D335","15","18","In-Person",
"1J","58856","BIOL 285 (4, 4)","Principles of Genetics","W","3:30 PM - 4:20 PM","Ciccarelli, Emma","SB D139","17","18","In-Person",
"1J","58856","BIOL 285 (4, 4)","Principles of Genetics","W","3:30 PM - 4:20 PM","Savagedunn, Cathy","SB D139","17","18","In-Person",
"1I","58851","BIOL 285 (4, 4)","Principles of Genetics","M","7:30 PM - 8:20 PM","Clark, James","RZ 128","18","18","In-Person",
"1I","58851","BIOL 285 (4, 4)","Principles of Genetics","M","7:30 PM - 8:20 PM","Savagedunn, Cathy","RZ 128","18","18","In-Person",
"1","15540","BIOL 285 (4, 4)","Principles of Genetics","M, W","5:00 PM - 6:15 PM","Melendez, Alicia","RE 100","170","172","In-Person",
"1","15540","BIOL 285 (4, 4)","Principles of Genetics","M, W","5:00 PM - 6:15 PM","Savagedunn, Cathy","RE 100","170","172","In-Person",
"1A","15541","BIOL 285 (4, 4)","Principles of Genetics","M","6:30 PM - 7:20 PM","Clark, James","RZ 128","18","18","In-Person",
"1A","15541","BIOL 285 (4, 4)","Principles of Genetics","M","6:30 PM - 7:20 PM","Savagedunn, Cathy","RZ 128","18","18","In-Person",
"1B","15542","BIOL 285 (4, 4)","Principles of Genetics","M","2:45 PM - 3:35 PM","Clark, James","RZ 128","17","18","In-Person",
"1B","15542","BIOL 285 (4, 4)","Principles of Genetics","M","2:45 PM - 3:35 PM","Savagedunn, Cathy","RZ 128","17","18","In-Person",
"1C","15543","BIOL 285 (4, 4)","Principles of Genetics","W","2:45 PM - 3:35 PM","Reich, Shoshana","RZ 128","15","18","In-Person",
"1C","15543","BIOL 285 (4, 4)","Principles of Genetics","W","2:45 PM - 3:35 PM","Savagedunn, Cathy","RZ 128","15","18","In-Person",
"1D","15544","BIOL 285 (4, 4)","Principles of Genetics","W","6:30 PM - 7:20 PM","Ciccarelli, Emma","RZ 128","18","18","In-Person",
"1D","15544","BIOL 285 (4, 4)","Principles of Genetics","W","6:30 PM - 7:20 PM","Savagedunn, Cathy","RZ 128","18","18","In-Person",
"1E","15545","BIOL 285 (4, 4)","Principles of Genetics","M","1:40 PM - 2:30 PM","Clark, James","RZ 128","18","18","In-Person",
"1E","15545","BIOL 285 (4, 4)","Principles of Genetics","M","1:40 PM - 2:30 PM","Savagedunn, Cathy","RZ 128","18","18","In-Person",
"1F","15582","BIOL 285 (4, 4)","Principles of Genetics","W","1:40 PM - 2:30 PM","Ciccarelli, Emma","RZ 128","18","18","In-Person",
"1F","15582","BIOL 285 (4, 4)","Principles of Genetics","W","1:40 PM - 2:30 PM","Savagedunn, Cathy","RZ 128","18","18","In-Person",
"1G","15583","BIOL 285 (4, 4)","Principles of Genetics","W","7:30 PM - 8:20 PM","Reich, Shoshana","RZ 128","13","18","In-Person",
"1G","15583","BIOL 285 (4, 4)","Principles of Genetics","W","7:30 PM - 8:20 PM","Savagedunn, Cathy","RZ 128","13","18","In-Person",
"1H","15584","BIOL 285 (4, 4)","Principles of Genetics","W","3:40 PM - 4:30 PM","Reich, Shoshana","RZ 128","18","18","In-Person",
"1H","15584","BIOL 285 (4, 4)","Principles of Genetics","W","3:40 PM - 4:30 PM","Savagedunn, Cathy","RZ 128","18","18","In-Person",
"1","15585","BIOL 286 (3, 3)","Princ Cell Biology","T, TH","5:00 PM - 6:15 PM","Fath, Karl","RE 100","129","120","In-Person",
"1","18908","BIOL 310 (6, 4)","Lower Plants","&nbsp;"," - ",", "," ","9","9","In-Person",
"1B","15588","BIOL 326 (7, 4)","Anatomy and Physiology II","TH","8:10 AM - 12:00 PM","Cermeli, Alana","SB D101","18","19","In-Person",
"1B","15588","BIOL 326 (7, 4)","Anatomy and Physiology II","TH","8:10 AM - 12:00 PM","Vesanen, Mika","SB D101","18","19","In-Person",
"1C","15589","BIOL 326 (7, 4)","Anatomy and Physiology II","W","6:30 PM - 10:20 PM","Cermeli, Alana","SB D101","19","19","In-Person",
"1C","15589","BIOL 326 (7, 4)","Anatomy and Physiology II","W","6:30 PM - 10:20 PM","Vesanen, Mika","SB D101","19","19","In-Person",
"1A","15587","BIOL 326 (7, 4)","Anatomy and Physiology II","T","8:10 AM - 12:00 PM","Vesanen, Mika","SB D101","17","19","In-Person",
"1","15586","BIOL 326 (7, 4)","Anatomy and Physiology II","W","9:00 AM - 11:50 AM","Vesanen, Mika","RE 209","54","57","In-Person",
"1B","18903","BIOL 345W (4, 4)","Animal Behavior","TH","11:15 AM - 12:05 PM","Richards, Andrew","RZ 128","14","18","In-Person",
"1D","18905","BIOL 345W (4, 4)","Animal Behavior","M","3:50 PM - 4:40 PM","Brewer, Alexis","RZ 128","12","15","In-Person",
"1D","18905","BIOL 345W (4, 4)","Animal Behavior","M","3:50 PM - 4:40 PM","Richards, Andrew","RZ 128","12","15","In-Person",
"1A","18902","BIOL 345W (4, 4)","Animal Behavior","M","11:10 AM - 12:00 PM","Richards, Andrew","RZ 128","14","13","In-Person",
"1B","18903","BIOL 345W (4, 4)","Animal Behavior","TH","11:15 AM - 12:05 PM","Brewer, Alexis","RZ 128","14","18","In-Person",
"1A","18902","BIOL 345W (4, 4)","Animal Behavior","M","11:10 AM - 12:00 PM","Brewer, Alexis","RZ 128","14","13","In-Person",
"1","18901","BIOL 345W (4, 4)","Animal Behavior","M, W","1:40 PM - 2:55 PM","Richards, Andrew","RE 100","40","54","In-Person",
"1","18907","BIOL 366 (3, 3)","Immunology","W","6:30 PM - 9:20 PM","Vesanen, Mika","SB D139","25","38","In-Person",
"1","52421","BIOL 367 (3, 3)","Molecular Biology","T, TH","10:45 AM - 12:00 PM","Savagedunn, Cathy","RA 214","23","25","In-Person",
"1","52421","BIOL 367 (3, 3)","Molecular Biology","T, TH","10:45 AM - 12:00 PM","Short, Timothy","RA 214","23","25","In-Person",
"1","18906","BIOL 381 (1, 1)","Colloquium In Biol","W","11:10 AM - 12:00 PM","Holtzman, Nathalia","SB D139","15","28","In-Person",
"1","19115","BIOL 3853 (3, 3)","Vt:Special Topics I","M, W","3:10 PM - 4:25 PM","Lahti, David","CD 134","29","30","In-Person",
"1","18910","BIOL 3854 (4, 4)","Vt:Special Topics I","TH","9:10 AM - 12:00 PM","Sperling, Jon","CH 203","9","9","In-Person",
"1","18910","BIOL 3854 (4, 4)","Vt:Special Topics I","TH","2:45 PM - 3:35 PM","Sperling, Jon","CH 203","9","9","In-Person",
"1","18910","BIOL 3854 (4, 4)","Vt:Special Topics I","TH","12:10 PM - 2:00 PM","Sperling, Jon","CH 203","9","9","In-Person",
"1","61792","BIOL 3871 (1, 1)","Tutorial In Biology","&nbsp;"," - ","Zakeri, Zahra"," ","4","5","In-Person",
"3","62699","BIOL 3902 (2, 2)","Research In Biol 1","&nbsp;"," - ","Ma, Pokay"," ","1","5","In-Person",
"2","62384","BIOL 3902 (2, 2)","Research In Biol 1","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"1","56873","BIOL 3902 (2, 2)","Research In Biol 1","&nbsp;"," - ","Baker, Mitchell"," ","2","5","In-Person",
"3","62572","BIOL 3903 (3, 3)","Research In Biol 1","&nbsp;"," - ","Fath, Karl"," ","1","5","In-Person",
"1","61591","BIOL 3903 (3, 3)","Research In Biol 1","&nbsp;"," - ","Dennehy, John"," ","2","5","In-Person",
"2","61943","BIOL 3903 (3, 3)","Research In Biol 1","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"1","62619","BIOL 3912 (6, 2)","Research In Biol 2","&nbsp;"," - ","Baker, Mitchell"," ","2","5","In-Person",
"1","60591","BIOL 3913 (9, 3)","Vt:Research In Bio 2","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"2","60977","BIOL 3913 (9, 3)","Vt:Research In Bio 2","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"3","62412","BIOL 3913 (9, 3)","Vt:Research In Bio 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"1","59721","BIOL 3952 (2, 2)","Honors Res Biol 1","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"1","62396","BIOL 3953 (3, 3)","Honors Res Biol 1","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","18909","BIOL 610 (6, 4)","Lower Plants","&nbsp;"," - ",", "," ","6","5","In-Person",
"1","18913","BIOL 666 (3, 3)","Immunology","W","6:30 PM - 9:20 PM","Vesanen, Mika","SB D139","8","8","In-Person",
"2","19116","BIOL 6853 (3, 3)","Special Topics","M, W","3:10 PM - 4:25 PM","Lahti, David","CD 134","14","18","In-Person",
"1","18915","BIOL 714 (4, 4)","Cell Biology","M, W","5:00 PM - 6:50 PM","Li, Hsiu-Ling","SB D139","11","35","In-Person",
"1","18915","BIOL 714 (4, 4)","Cell Biology","M, W","5:00 PM - 6:50 PM","Zakeri, Zahra","SB D139","11","35","In-Person",
"1A","18912","BIOL 723 (6, 4)","Ornithology","TH","2:45 PM - 3:35 PM","Sperling, Jon","CH 203","3","5","In-Person",
"1","18911","BIOL 723 (6, 4)","Ornithology","TH","9:10 AM - 12:00 PM","Sperling, Jon","CH 203","3","5","In-Person",
"1A","18912","BIOL 723 (6, 4)","Ornithology","TH","12:10 PM - 2:00 PM","Sperling, Jon","CH 203","3","5","In-Person",
"1","18916","BIOL 750 (4, 4)","Developmental Biol","T","6:30 PM - 10:20 PM","Weinstein, Daniel"," ","9","15","In-Person",
"1","58095","BIOL 7908 (3, 3)","VT: Seminar in Biomathematics","T","5:30 PM - 8:20 PM","Anadon, Jose"," ","4","14","In-Person",
"1","18917","BIOL 791 (1, 1)","Colloquium","W","11:10 AM - 12:00 PM","Holtzman, Nathalia","SB D139","5","6","In-Person",
"4","62438","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"1","60275","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Waldman, John"," ","2","5","In-Person",
"2","62187","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Short, Timothy"," ","2","5","In-Person",
"3","62188","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"1","56825","BIOL 7939 (2, 2)","VT:Seminar in Special Topics","T","2:00 PM - 3:50 PM","Waldman, John"," ","7","10","In-Person",
"1","18914","BIOL 7941 (1, 1)","Ecology &amp; Evolu Data/Jrnl Club","TH","12:25 PM - 1:15 PM","Lahti, David","SB D139","3","7","In-Person",
"3","62783","BIOL 7991 (1, 1)","Research","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"1","62194","BIOL 7991 (1, 1)","Research","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"2","62195","BIOL 7991 (1, 1)","Research","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"1","60574","BIOL 7992 (2, 2)","Research","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"2","62113","BIOL 7992 (2, 2)","Research","&nbsp;"," - ",", "," ","0","5","In-Person",
"4","61991","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"2","60099","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Weinstein, Daniel"," ","1","5","In-Person",
"5","62191","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"1","59070","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Anadon, Jose"," ","2","5","In-Person",
"3","60724","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"02","14677","BUS 160W (3, 3)","Intro To Bus Writ","T, TH","10:45 AM - 12:00 PM","Mitchell, Karl","KY 317","27","25","In-Person",
"01","14676","BUS 160W (3, 3)","Intro To Bus Writ","M","6:30 PM - 9:20 PM","Mitchell, Karl","KY 431","26","25","In-Person",
"03","14678","BUS 160W (3, 3)","Intro To Bus Writ","T, TH","7:45 AM - 9:00 AM","Mitchell, Karl","KY 315","30","30","In-Person",
"02","14686","BUS 241 (4, 3)","Corp Finance","M, W","1:40 PM - 2:55 PM","Courtadon, Georges","KG 202","93","95","In-Person",
"03","14687","BUS 241 (4, 3)","Corp Finance","M, W","3:10 PM - 4:25 PM","Torok, Ronald","KG 202","32","35","In-Person",
"04","14688","BUS 241 (4, 3)","Corp Finance","M, W","1:40 PM - 2:55 PM","Debora, David","RA 202","45","48","In-Person",
"05","14689","BUS 241 (4, 3)","Corp Finance","M, W","6:30 PM - 7:45 PM","Farber, Jeffrey","KG 202","48","50","In-Person",
"06","14690","BUS 241 (4, 3)","Corp Finance","S","1:00 PM - 3:40 PM","Agyepong, Benjamin","PH 155","46","48","In-Person",
"09","14693","BUS 241 (4, 3)","Corp Finance","T, TH","3:10 PM - 4:25 PM","Penaranda Tomas, Francisco","KY 270","93","96","In-Person",
"08","14692","BUS 241 (4, 3)","Corp Finance","T, TH","10:45 AM - 12:00 PM",", ","KG 202","95","97","In-Person",
"01","14685","BUS 241 (4, 3)","Corp Finance","M","3:10 PM - 6:00 PM","Santana, Anthony","KY 319","26","25","Hybrid",
"03","15411","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","T, TH","12:15 PM - 1:30 PM","Wayman, Sheldon","PH 155","35","50","In-Person",
"05","53661","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","M, W","10:45 AM - 12:00 PM","Buchholtz, Stanley","KY 431","23","30","In-Person",
"02","14727","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","S","9:20 AM - 12:00 PM","Hull, Geordan","PH 155","22","40","In-Person",
"01","14732","BUS 247 (3, 3)","Business Econ","M, W","6:30 PM - 7:45 PM","Liu, Gaoquan","KY 270","94","96","In-Person",
"02","14733","BUS 247 (3, 3)","Business Econ","SU","1:00 PM - 3:40 PM","Liu, Gaoquan","PH 153","45","48","In-Person",
"03","14734","BUS 247 (3, 3)","Business Econ","T","6:30 PM - 9:20 PM","Xi, Zhuo","KG 202","45","46","In-Person",
"04","14735","BUS 247 (3, 3)","Business Econ","T, TH","1:40 PM - 2:55 PM","Nix, Joan","PH 114","44","48","In-Person",
"01","14736","BUS 341W (3, 3)","Intermed Finance","M, W","10:45 AM - 12:00 PM","Marest, Luc","PH 132","28","25","In-Person",
"03","14738","BUS 341W (3, 3)","Intermed Finance","S","1:00 PM - 3:40 PM","Hwang, Dae-Yeop","PH 156","14","30","In-Person",
"01","14910","BUS 344 (3, 3)","Marketing Research","T, TH","1:40 PM - 2:55 PM","Wayman, Sheldon","PH 155","13","50","In-Person",
"02","14740","BUS 350 (3, 3)","Investment Analysis","T, TH","10:45 AM - 12:00 PM","Penaranda Tomas, Francisco","PH 155","13","30","In-Person",
"01","14739","BUS 350 (3, 3)","Investment Analysis","M, W","5:00 PM - 6:15 PM","Marest, Luc","PH 132","32","30","In-Person",
"01","14741","BUS 351 (3, 3)","Financial Markets","M, W","3:10 PM - 4:25 PM","Thurston, Thom","RA 208","45","50","In-Person",
"01","14744","BUS 353 (3, 3)","Options &amp; Futures","M","6:30 PM - 9:20 PM","Courtadon, Georges","PH 153","19","20","In-Person",
"01","15225","BUS 383 (3, 3)","Seminar In Business","&nbsp;"," - ",", "," ","0","8","In-Person",
"01","15224","BUS 386 (3, 3)","Fin Econometrics","T","6:30 PM - 9:20 PM","Abreu, Dorian","PH 206","5","8","In-Person",
"01","60707","BUS 3913 (3, 3)","Special Problems","M","6:30 PM - 9:20 PM","Marest, Luc","KY 319","10","35","In-Person",
"1","37283","CERT 499 (0, 0)","Cert Full Time","&nbsp;"," - ",", "," ","32","35","In-Person",
"1","37281","CERT 899 (0, 0)","Certified Full Time","&nbsp;"," - ",", "," ","11","35","In-Person",
"4","1164","CESL 031 (5, 2)","Found Writing 2","M, W","6:30 PM - 8:10 PM","Kleinmann, Howard","KY 318","14","18","In-Person",
"3","1163","CESL 031 (5, 2)","Found Writing 2","T, TH","12:10 PM - 1:50 PM","Berman, Amy","KY 318","16","18","In-Person",
"2","1162","CESL 031 (5, 2)","Found Writing 2","T, TH","12:10 PM - 1:50 PM","Goldhaber, Sue","KY 316","15","18","In-Person",
"2","1166","CESL 035 (4, 2)","Found Reading 2","T, TH","10:05 AM - 11:45 AM","Berman, Amy","KY 316","23","20","In-Person",
"1","1167","CESL 284 (4, 1)","Comm Skills","T, TH","8:00 AM - 9:40 AM","Goldhaber, Sue","KY 316","22","20","In-Person",
"1","1169","CESL 700 (0, 0)","Grad Eng Sec Lang","T, TH","2:15 PM - 3:55 PM","Berman, Amy","KY 316","13","20","In-Person",
"8","60804","CHEM 1011 (3, 1)","Basic Chem Lab","TH","6:30 PM - 9:20 PM","Sanders, Sheila","RE 151","23","24","In-Person",
"7","1181","CHEM 1011 (3, 1)","Basic Chem Lab","T","9:40 AM - 12:30 PM","Sanders, Sheila","RE 151","24","24","In-Person",
"8","60804","CHEM 1011 (3, 1)","Basic Chem Lab","TH","6:30 PM - 9:20 PM","Shum, Henry","RE 151","23","24","In-Person",
"7","1181","CHEM 1011 (3, 1)","Basic Chem Lab","T","9:40 AM - 12:30 PM","Lin, Mengjia","RE 151","24","24","In-Person",
"6","1180","CHEM 1011 (3, 1)","Basic Chem Lab","T","6:30 PM - 9:20 PM","Sangiorgi, Thomas","RE 151","24","24","In-Person",
