"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"1","44896","BIOL 365 (6, 4)","Developmental Biology","M","10:00 AM - 12:00 PM","Zakeri, Zahra","OL ONLINE","30","30","Online",
"1","45308","BIOL 369 (3, 3)","Virology","W","6:30 PM - 9:20 PM","Vesanen, Mika","OL ONLINE","17","30","Online",
"1","44906","BIOL 374 (4, 4)","Plant Physiology &amp; Development","T, TH","6:30 PM - 8:20 PM","Short, Timothy","OL ONLINE","21","20","Online",
"1","44907","BIOL 381 (1, 1)","Colloquium in Biology","W","11:10 AM - 12:00 PM","Waldman, John","OL ONLINE","26","35","Online",
"1","60504","BIOL 3852 (2, 2)","Special Topics I","T","6:00 PM - 7:50 PM","Waldman, John","OL ONLINE","10","20","Online",
"1","45264","BIOL 3854 (4, 4)","Special Topics I","TH","12:00 PM - 3:15 PM","Sperling, Jon","OL ONLINE","18","15","Online",
"1","45264","BIOL 3854 (4, 4)","Special Topics I","TH","9:10 AM - 12:00 PM","Sperling, Jon","OL ONLINE","18","15","Online",
"2","67235","BIOL 3903 (3, 3)","Research in Biology I","&nbsp;"," - ","Savagedunn, Cathy","OL ONLINE","1","5","In-Person",
"1","64042","BIOL 3903 (3, 3)","Research in Biology I","&nbsp;"," - ","Alvarado, Sebastian","OL ONLINE","3","5","Online",
"1","66770","BIOL 3911 (3, 1)","Research in Biology II","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","Online",
"1","65730","BIOL 3913 (9, 3)","Research in Biology II","&nbsp;"," - ","Bodnar, Richard"," ","1","5","Online",
"1","66785","BIOL 3953 (3, 3)","Honors Research in Biology","&nbsp;"," - ","Alvarado, Sebastian","OL 02","1","5","Online",
"1C","45242","BIOL 585 (4, 4)","Genetics","W","6:30 PM - 7:20 PM","Narayanan, Nirupama","OL ONLINE","1","3","Online",
"1C","45242","BIOL 585 (4, 4)","Genetics","W","6:30 PM - 7:20 PM","Alvarado, Sebastian","OL ONLINE","1","3","Online",
"1B","45241","BIOL 585 (4, 4)","Genetics","T","6:30 PM - 7:20 PM","Alvarado, Sebastian","OL ONLINE","0","3","Online",
"1B","45241","BIOL 585 (4, 4)","Genetics","T","6:30 PM - 7:20 PM","Pirovolikos, Fei-Wen","OL ONLINE","0","3","Online",
"1A","45233","BIOL 585 (4, 4)","Genetics","TH","6:30 PM - 7:20 PM","Pirovolikos, Fei-Wen","OL ONLINE","1","3","Online",
"1A","45233","BIOL 585 (4, 4)","Genetics","TH","6:30 PM - 7:20 PM","Alvarado, Sebastian","OL ONLINE","1","3","Online",
"1","45229","BIOL 585 (4, 4)","Genetics","M, W","5:00 PM - 6:15 PM","Narayanan, Nirupama","OL ONLINE","2","9","Online",
"1","45229","BIOL 585 (4, 4)","Genetics","M, W","5:00 PM - 6:15 PM","Alvarado, Sebastian","OL ONLINE","2","9","Online",
"1","45247","BIOL 674 (4, 4)","Plant Physiology &amp; Deveplment","T, TH","6:30 PM - 8:20 PM","Short, Timothy","OL ONLINE","4","5","Online",
"1","60508","BIOL 6852 (2, 2)","Special Topics","T","6:00 PM - 7:50 PM","Waldman, John","OL ONLINE","8","8","Online",
"1A","45307","BIOL 6854 (6, 4)","Special Topics","W","6:30 PM - 10:20 PM","Pogosyan, Movses","OL ONLINE","2","5","Online",
"1","45286","BIOL 6854 (6, 4)","Special Topics","W","9:10 AM - 12:00 PM","Vesanen, Mika","OL ONLINE","2","5","Online",
"1A","45307","BIOL 6854 (6, 4)","Special Topics","W","6:30 PM - 10:20 PM","Vesanen, Mika","OL ONLINE","2","5","Online",
"1","45309","BIOL 7171 (3, 3)","Virology","W","6:30 PM - 9:20 PM","Vesanen, Mika","OL ONLINE","6","5","Online",
"1","45258","BIOL 723 (6, 4)","Ornithology","TH","12:00 PM - 3:15 PM","Sperling, Jon","OL ONLINE","8","10","Online",
"1","45258","BIOL 723 (6, 4)","Ornithology","TH","9:10 AM - 12:00 PM","Sperling, Jon","OL ONLINE","8","10","Online",
"1","55131","BIOL 7246 (3, 3)","Behavior &amp; Evolution","M","6:30 PM - 9:20 PM","Lahti, David","OL ONLINE","26","25","Online",
"1","45262","BIOL 791 (1, 1)","Colloquium","W","11:10 AM - 12:00 PM","Waldman, John","OL ONLINE","8","10","Online",
"1","64493","BIOL 7922 (2, 2)","Tutorial","&nbsp;"," - ","Zakeri, Zahra"," ","6","6","Online",
"1","66322","BIOL 7931 (3, 3)","Seminar in Systematics","&nbsp;"," - ","Vesanen, Mika"," ","0","5","Online",
"1","45320","BIOL 7939 (2, 2)","VT: Seminar in Special Topics","F","3:00 PM - 4:30 PM","Tajerian, Maral","OL 01","3","20","Online",
"1","45320","BIOL 7939 (2, 2)","VT: Seminar in Special Topics","F","3:00 PM - 4:30 PM","Alvarado, Sebastian","OL 01","3","20","Online",
"1","57440","BIOL 7941 (1, 1)","Ecology&amp;Evolu Data&amp;Jrnl Club","TH","12:00 PM - 12:50 PM","Lahti, David"," ","8","12","Online",
"1","60116","BIOL 7991 (1, 1)","Research","&nbsp;"," - ","Lahti, David","OL ONLINE","2","5","Online",
"1","58907","BIOL 7992 (2, 2)","Research","&nbsp;"," - ","Lahti, David"," ","3","5","Online",
"2","65400","BIOL 7992 (2, 2)","Research","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","Online",
"1","67141","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Lahti, David","OL 02","1","5","Online",
"02","12374","BUS 160W (3, 3)","Intro To Bus Writ","T, TH","10:45 AM - 12:00 PM","Mitchell, Karl","OL 01","25","25","Online",
"01","12373","BUS 160W (3, 3)","Intro To Bus Writ","M","6:30 PM - 9:20 PM","Mitchell, Karl","OL 01","25","25","Online",
"02","12377","BUS 241 (4, 3)","Corporation Finance","M, W","10:45 AM - 12:00 PM","Wang, Tao","OL 01","63","85","Online",
"01","12376","BUS 241 (4, 3)","Corporation Finance","M, W","1:40 PM - 2:55 PM","Debora, David","OL 01","45","45","Online",
"03","12378","BUS 241 (4, 3)","Corporation Finance","T, TH","8:05 PM - 9:20 PM","Michel, Roland","OL 01","39","40","Online",
"06","12381","BUS 241 (4, 3)","Corporation Finance","T, TH","1:40 PM - 2:55 PM","Penaranda Tomas, Francisco","OL 01","83","85","Online",
"04","12379","BUS 241 (4, 3)","Corporation Finance","&nbsp;"," - ","Wang, Tao","OL 02","83","85","Online",
"05","12380","BUS 241 (4, 3)","Corporation Finance","T, TH","10:45 AM - 12:00 PM","Penaranda Tomas, Francisco","OL 01","85","85","Online",
"01","12386","BUS 243 (3, 3)","Econ of Distribution&amp;Marketing","M, W","3:10 PM - 4:25 PM","Wayman, Sheldon","OL 01","18","45","Online",
"02","12387","BUS 243 (3, 3)","Econ of Distribution&amp;Marketing","T, TH","12:15 PM - 1:30 PM","Wayman, Sheldon","OL 01","31","45","Online",
"01","12388","BUS 247 (3, 3)","Business Economics","M, W","6:30 PM - 7:45 PM","Liu, Gaoquan","OL 01","100","100","Online",
"04","12391","BUS 247 (3, 3)","Business Economics","M, W","1:40 PM - 2:55 PM","Price, Cristina","OL 01","35","35","Online",
"03","12390","BUS 247 (3, 3)","Business Economics","T","6:30 PM - 9:20 PM","Balsam, Kevin","OL 02","51","50","Online",
"02","12389","BUS 247 (3, 3)","Business Economics","SU","1:00 PM - 3:40 PM","Liu, Gaoquan","OL 01","50","50","Online",
"01","12392","BUS 341W (3, 3)","Intermediate Finance","S","1:00 PM - 3:40 PM","Hwang, Dae-Yeop","OL 01","25","25","Online",
"02","12393","BUS 341W (3, 3)","Intermediate Finance","M, W","10:45 AM - 12:00 PM","Marest, Luc","OL 01","34","35","Online",
"01","12395","BUS 350 (3, 3)","Investment Analysis","M, W","5:00 PM - 6:15 PM","Marest, Luc","OL 01","30","30","Online",
"02","12396","BUS 350 (3, 3)","Investment Analysis","T, TH","1:40 PM - 2:55 PM","Yoo, Sori","OL 01","30","30","Online",
"01","12397","BUS 351 (3, 3)","Financial Markets","M, W","3:10 PM - 4:25 PM","Thurston, Thom","OL 01","30","30","Online",
"02","44738","BUS 353 (3, 3)","Options and Futures Market","M, W","3:10 PM - 4:25 PM","Courtadon, Georges","OL 01","38","35","Online",
"01","12398","BUS 354 (3, 3)","Multinational Financial Mgmt","M, W","9:15 AM - 10:30 AM","Marest, Luc","OL 01","15","20","Online",
"01","12401","BUS 386 (3, 3)","Financial Econometrics","T","7:00 PM - 9:50 PM","Silatchom Foyou, Francois","OL 01","4","5","Online",
"1","65224","CERT 499 (0, 0)","Cert Full Time","&nbsp;"," - ",", "," ","76","35","In-Person",
"1","57224","CERT 899 (0, 0)","Certified Full Time","&nbsp;"," - ",", "," ","35","35","In-Person",
"3","46265","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","W","9:15 AM - 12:05 PM","Binyaminov, Olga","OL ONLINE","39","40","Online",
"6","46268","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","T","9:40 AM - 12:30 PM","Binyaminov, Olga","OL ONLINE","39","40","Online",
"5","46267","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","T","6:30 PM - 9:20 PM","Sangiorgi, Thomas","OL ONLINE","40","40","Online",
"1","46263","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","T","1:40 PM - 4:30 PM","Binyaminov, Olga","OL ONLINE","40","40","Online",
"2","46264","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","M","1:40 PM - 4:30 PM","Binyaminov, Olga","OL ONLINE","38","40","Online",
"2","46264","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","M","1:40 PM - 4:30 PM","Malinoski, Aaron","OL ONLINE","38","40","Online",
"6","46268","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","T","9:40 AM - 12:30 PM","Pangilinan, Ryan","OL ONLINE","39","40","Online",
"3","46265","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","W","9:15 AM - 12:05 PM","Greenberg, Ross","OL ONLINE","39","40","Online",
"4","46266","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","F","9:15 AM - 12:05 PM","Binyaminov, Olga","OL ONLINE","39","40","Online",
"4","46266","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","F","9:15 AM - 12:05 PM","Brown-Grant, Dex-Ann","OL ONLINE","39","40","Online",
"5","46267","CHEM 1011 (3, 1)","Basic Chemistry Laboratory","T","6:30 PM - 9:20 PM","Binyaminov, Olga","OL ONLINE","40","40","Online",
"3","46262","CHEM 1013 (3, 3)","Basic Chemistry","TH","6:30 PM - 9:20 PM","Sangiorgi, Thomas","OL ONLINE","90","91","Online",
"2","46261","CHEM 1013 (3, 3)","Basic Chemistry","M, W","3:45 PM - 5:00 PM","Greenberg, Ross","OL ONLINE","84","90","Online",
"1","46260","CHEM 1013 (3, 3)","Basic Chemistry","T, TH","10:45 AM - 12:00 PM","Binyaminov, Olga","OL ONLINE","82","90","Online",
"1","46272","CHEM 1021 (3, 1)","Basic Org Chem Lab","M","1:40 PM - 4:30 PM","Chen, Yu","OL ONLINE","29","40","Online",
"6","46277","CHEM 1021 (3, 1)","Basic Org Chem Lab","&nbsp;"," - ",", "," ","0","16","Online",
"5","46276","CHEM 1021 (3, 1)","Basic Org Chem Lab","&nbsp;"," - ",", "," ","0","16","Online",
"4","46275","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","6:30 PM - 9:20 PM","Dimitrakopoulos, Jim","OL ONLINE","35","40","Online",
"4","46275","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","6:30 PM - 9:20 PM","Chen, Yu","OL ONLINE","35","40","Online",
"3","46274","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","9:40 AM - 12:30 PM","De Soyza, Tushini","OL ONLINE","13","40","Online",
"3","46274","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","9:40 AM - 12:30 PM","Chen, Yu","OL ONLINE","13","40","Online",
"2","46273","CHEM 1021 (3, 1)","Basic Org Chem Lab","W","1:40 PM - 4:30 PM","Chen, Yu","OL ONLINE","30","40","Online",
"2","46273","CHEM 1021 (3, 1)","Basic Org Chem Lab","W","1:40 PM - 4:30 PM","Ariel, Hannah","OL ONLINE","30","40","Online",
"1","46272","CHEM 1021 (3, 1)","Basic Org Chem Lab","M","1:40 PM - 4:30 PM","Mancusso, Romina","OL ONLINE","29","40","Online",
"1","46270","CHEM 1023 (3, 3)","Basic Organic Chemistry","T, TH","1:40 PM - 2:55 PM","Hersh, William","OL ONLINE","60","90","Online",
"2","46271","CHEM 1023 (3, 3)","Basic Organic Chemistry","W","6:30 PM - 9:20 PM","Chen, Yu","OL ONLINE","40","70","Online",
"1","46279","CHEM 1031 (3, 1)","Basic Biochemistry Laboratory","T","9:40 AM - 12:30 PM","Sankar, Christa","OL ONLINE","29","40","Online",
"1","46279","CHEM 1031 (3, 1)","Basic Biochemistry Laboratory","T","9:40 AM - 12:30 PM","Pathak, Sanjai","OL ONLINE","29","40","Online",
"4","46370","CHEM 1031 (3, 1)","Basic Biochemistry Laboratory","&nbsp;"," - ",", "," ","0","0","Online",
"3","46281","CHEM 1031 (3, 1)","Basic Biochemistry Laboratory","M","9:15 AM - 12:05 PM","Sankar, Curt","OL ONLINE","23","40","Online",
"3","46281","CHEM 1031 (3, 1)","Basic Biochemistry Laboratory","M","9:15 AM - 12:05 PM","Pathak, Sanjai","OL ONLINE","23","40","Online",
"2","46280","CHEM 1031 (3, 1)","Basic Biochemistry Laboratory","TH","1:40 PM - 4:30 PM","Binyaminov, Olga","OL ONLINE","20","40","Online",
"2","46280","CHEM 1031 (3, 1)","Basic Biochemistry Laboratory","TH","1:40 PM - 4:30 PM","Pathak, Sanjai","OL ONLINE","20","40","Online",
"1","46278","CHEM 1033 (3, 3)","Basic Biochemistry","W, F","10:45 AM - 12:00 PM","Klein, Laura","OL ONLINE","79","90","Online",
"13","54220","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Gandjian, Babak","RE 156","27","27","Hybrid",
"1","46294","CHEM 1131 (3, 1)","Intro Chem Tech","M","9:15 AM - 12:05 PM","Sanders, Sheila","RE 156","27","27","Hybrid",
"12","46305","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Singh, Karamvir","RE 151","26","27","Hybrid",
"12","46305","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Sanders, Sheila","RE 151","26","27","Hybrid",
"11","46304","CHEM 1131 (3, 1)","Intro Chem Tech","TH","8:40 AM - 11:30 AM","Sanders, Sheila","RE 151","27","27","Hybrid",
"11","46304","CHEM 1131 (3, 1)","Intro Chem Tech","TH","8:40 AM - 11:30 AM","Abbasiazam, Aida","RE 151","27","27","Hybrid",
"10","46303","CHEM 1131 (3, 1)","Intro Chem Tech","F","9:15 AM - 12:05 PM","Sanders, Sheila","RE 156","26","27","Hybrid",
"8","46301","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Singh, Karamvir","RE 156","27","27","Hybrid",
"8","46301","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Sanders, Sheila","RE 156","27","27","Hybrid",
"6","46299","CHEM 1131 (3, 1)","Intro Chem Tech","W","1:40 PM - 4:30 PM","Sanders, Sheila","RE 156","27","27","Hybrid",
"6","46299","CHEM 1131 (3, 1)","Intro Chem Tech","W","1:40 PM - 4:30 PM","Dickson, Anna Alicent","RE 156","27","27","Hybrid",
"5","46298","CHEM 1131 (3, 1)","Intro Chem Tech","W","9:15 AM - 12:05 PM","Sanders, Sheila","RE 156","27","27","Hybrid",
"5","46298","CHEM 1131 (3, 1)","Intro Chem Tech","W","9:15 AM - 12:05 PM","Dickson, Anna Alicent","RE 156","27","27","Hybrid",
"4","46297","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Sanders, Sheila","RE 156","27","27","Hybrid",
"4","46297","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Abbasiazam, Aida","RE 156","27","27","Hybrid",
"3","46296","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Sanders, Sheila","RE 156","27","27","Hybrid",
"3","46296","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Bo, Tianyu","RE 156","27","27","Hybrid",
"2","46295","CHEM 1131 (3, 1)","Intro Chem Tech","M","1:40 PM - 4:30 PM","Sanders, Sheila","RE 156","27","27","Hybrid",
"2","46295","CHEM 1131 (3, 1)","Intro Chem Tech","M","1:40 PM - 4:30 PM","Abbasiazam, Aida","RE 156","27","27","Hybrid",
"1","46294","CHEM 1131 (3, 1)","Intro Chem Tech","M","9:15 AM - 12:05 PM","Sangiorgi, Thomas","RE 156","27","27","Hybrid",
"13","54220","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Sanders, Sheila","RE 156","27","27","Hybrid",
"11","46291","CHEM 1134 (4, 4)","General Chemistry I","TH"," - ",", "," ","0","0","Online",
"12","46292","CHEM 1134 (4, 4)","General Chemistry I","TH","2:15 PM - 4:05 PM",", "," ","0","0","Online",
"13","46293","CHEM 1134 (4, 4)","General Chemistry I","T","2:45 PM - 4:35 PM",", ","KY 220","0","0","Online",
"13","46293","CHEM 1134 (4, 4)","General Chemistry I","M","8:40 AM - 10:30 AM",", "," ","0","0","Online",
"08","46289","CHEM 1134 (4, 4)","General Chemistry I","&nbsp;"," - ","Evans, Cherice","OL 02","35","45","Online",
"07","46288","CHEM 1134 (4, 4)","General Chemistry I","TH","6:30 PM - 7:20 PM","Gandjian, Babak","OL ONLINE","44","45","Online",
"07","46288","CHEM 1134 (4, 4)","General Chemistry I","TH","6:30 PM - 7:20 PM","Altman, Alexander","OL ONLINE","44","45","Online",
"07","46288","CHEM 1134 (4, 4)","General Chemistry I","T","6:30 PM - 9:20 PM","Altman, Alexander","OL ONLINE","44","45","Online",
"06","46287","CHEM 1134 (4, 4)","General Chemistry I","T","6:30 PM - 9:20 PM","Altman, Alexander","OL ONLINE","47","45","Online",
"06","46287","CHEM 1134 (4, 4)","General Chemistry I","T","5:30 PM - 6:20 PM","Gandjian, Babak","OL ONLINE","47","45","Online",
"06","46287","CHEM 1134 (4, 4)","General Chemistry I","T","5:30 PM - 6:20 PM","Altman, Alexander","OL ONLINE","47","45","Online",
"05","46286","CHEM 1134 (4, 4)","General Chemistry I","TH","1:40 PM - 2:30 PM","Malinoski, Aaron","OL ONLINE","45","45","Online",
"05","46286","CHEM 1134 (4, 4)","General Chemistry I","TH","1:40 PM - 2:30 PM","Hu, Guoxiang","OL ONLINE","45","45","Online",
"05","46286","CHEM 1134 (4, 4)","General Chemistry I","T, TH","12:15 PM - 1:30 PM","Hu, Guoxiang","OL ONLINE","45","45","Online",
"04","46285","CHEM 1134 (4, 4)","General Chemistry I","W","2:40 PM - 3:30 PM","Sanders, Sheila","OL ONLINE","44","45","Online",
"04","46285","CHEM 1134 (4, 4)","General Chemistry I","W","2:40 PM - 3:30 PM","Hu, Guoxiang","OL ONLINE","44","45","Online",
"04","46285","CHEM 1134 (4, 4)","General Chemistry I","T, TH","12:15 PM - 1:30 PM","Hu, Guoxiang","OL ONLINE","44","45","Online",
"03","46284","CHEM 1134 (4, 4)","General Chemistry I","T, TH","12:15 PM - 1:30 PM","Hu, Guoxiang","OL ONLINE","42","45","Online",
"03","46284","CHEM 1134 (4, 4)","General Chemistry I","T","1:40 PM - 2:30 PM","Hu, Guoxiang","OL ONLINE","42","45","Online",
"03","46284","CHEM 1134 (4, 4)","General Chemistry I","T","1:40 PM - 2:30 PM","Dickson, Anna Alicent","OL ONLINE","42","45","Online",
"02","46283","CHEM 1134 (4, 4)","General Chemistry I","T, F","9:15 AM - 10:30 AM","Greenberg, Ross","OL ONLINE","29","45","Online",
"02","46283","CHEM 1134 (4, 4)","General Chemistry I","T","11:10 AM - 12:00 PM","Greenberg, Ross","OL ONLINE","29","45","Online",
"02","46283","CHEM 1134 (4, 4)","General Chemistry I","T","11:10 AM - 12:00 PM","Bo, Tianyu","OL ONLINE","29","45","Online",
"01","46282","CHEM 1134 (4, 4)","General Chemistry I","T, F","9:15 AM - 10:30 AM","Greenberg, Ross","OL ONLINE","44","45","Online",
"01","46282","CHEM 1134 (4, 4)","General Chemistry I","F","11:10 AM - 12:00 PM","Greenberg, Ross","OL ONLINE","44","45","Online",
"01","46282","CHEM 1134 (4, 4)","General Chemistry I","F","11:10 AM - 12:00 PM","Pangilinan, Ryan","OL ONLINE","44","45","Online",
"1","46315","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","El-Rowmeim, Arwa","RE 153","26","27","Hybrid",
"1","46315","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Look, Edward","RE 153","26","27","Hybrid",
"1","46315","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","26","27","Hybrid",
"3","46316","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Benny, Jonathan","RE 153","27","27","Hybrid",
"3","46316","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Look, Edward","RE 153","27","27","Hybrid",
"3","46316","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","27","27","Hybrid",
"4","46317","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Chouaib, Abderrahim","RE 153","24","27","Hybrid",
"4","46317","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Look, Edward","RE 153","24","27","Hybrid",
"4","46317","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Mirkin, Michael","RE 153","24","27","Hybrid",
"5","46318","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:15 AM - 12:05 PM","El-Rowmeim, Arwa","RE 153","27","27","Hybrid",
"5","46318","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:15 AM - 12:05 PM","Look, Edward","RE 153","27","27","Hybrid",
"5","46318","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:15 AM - 12:05 PM","Mirkin, Michael","RE 153","27","27","Hybrid",
"6","46319","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","1:40 PM - 4:30 PM","Look, Edward","RE 153","25","27","Hybrid",
"6","46319","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","25","27","Hybrid",
"7","46320","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Hossain, Zakir","RE 153","27","27","Hybrid",
"7","46320","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Look, Edward","RE 153","27","27","Hybrid",
"7","46320","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","27","27","Hybrid",
"8","46321","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","9:40 AM - 12:30 PM","Askarova, Gaukhar","RE 153","14","27","Hybrid",
"8","46321","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","9:40 AM - 12:30 PM","Mirkin, Michael","RE 153","14","27","Hybrid",
"9","46322","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","10:15 AM - 1:05 PM","Altman, Alexander","RE 153","25","27","Hybrid",
"9","46322","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","10:15 AM - 1:05 PM","Look, Edward","RE 153","25","27","Hybrid",
"9","46322","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","10:15 AM - 1:05 PM","Mirkin, Michael","RE 153","25","27","Hybrid",
"10","46323","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","6:30 PM - 9:20 PM","Chan, Tsz","RE 153","24","27","Hybrid",
"10","46323","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","6:30 PM - 9:20 PM","Look, Edward","RE 153","24","27","Hybrid",
"10","46323","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","6:30 PM - 9:20 PM","Mirkin, Michael","RE 153","24","27","Hybrid",
"8","46321","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","9:40 AM - 12:30 PM","Look, Edward","RE 153","14","27","Hybrid",
"08","59870","CHEM 1144 (4, 4)","General Chemistry II","&nbsp;"," - ","Evans, Cherice","OL 02","36","99","Online",
"01","46306","CHEM 1144 (4, 4)","General Chemistry II","M","1:40 PM - 2:30 PM","Askarova, Gaukhar","OL ONLINE","50","50","Online",
"01","46306","CHEM 1144 (4, 4)","General Chemistry II","M","1:40 PM - 2:30 PM","Sanders, Sheila","OL ONLINE","50","50","Online",
"01","46306","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Sanders, Sheila","OL ONLINE","50","50","Online",
"02","46307","CHEM 1144 (4, 4)","General Chemistry II","M","8:00 AM - 8:50 AM","Aziz, Ester","OL ONLINE","51","51","Online",
"02","46307","CHEM 1144 (4, 4)","General Chemistry II","M","8:00 AM - 8:50 AM","Sanders, Sheila","OL ONLINE","51","51","Online",
"02","46307","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Sanders, Sheila","OL ONLINE","51","51","Online",
"03","46308","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Sanders, Sheila","OL ONLINE","50","50","Online",
"03","46308","CHEM 1144 (4, 4)","General Chemistry II","TH","12:40 PM - 1:30 PM","Benny, Jonathan","OL ONLINE","50","50","Online",
"03","46308","CHEM 1144 (4, 4)","General Chemistry II","TH","12:40 PM - 1:30 PM","Sanders, Sheila","OL ONLINE","50","50","Online",
"04","46309","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM",", "," ","0","0","Online",
"04","46309","CHEM 1144 (4, 4)","General Chemistry II","TH","2:40 PM - 3:30 PM",", "," ","0","0","Online",
"09","46310","CHEM 1144 (4, 4)","General Chemistry II","TH","5:30 PM - 6:20 PM","Mirkin, Michael","OL ONLINE","0","30","Online",
"09","46310","CHEM 1144 (4, 4)","General Chemistry II","TH","5:30 PM - 6:20 PM","Singh, Karamvir","OL ONLINE","0","30","Online",
"09","46310","CHEM 1144 (4, 4)","General Chemistry II","TH","6:30 PM - 9:20 PM","Mirkin, Michael","OL ONLINE","0","30","Online",
"06","46311","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM",", "," ","0","0","Online",
"06","46311","CHEM 1144 (4, 4)","General Chemistry II","W","10:00 AM - 10:50 AM",", "," ","0","0","Online",
"07","46312","CHEM 1144 (4, 4)","General Chemistry II","T","6:30 PM - 7:20 PM","Mirkin, Michael","OL ONLINE","22","45","Online",
"07","46312","CHEM 1144 (4, 4)","General Chemistry II","T","6:30 PM - 7:20 PM","Singh, Karamvir","OL ONLINE","22","45","Online",
"07","46312","CHEM 1144 (4, 4)","General Chemistry II","TH","6:30 PM - 9:20 PM","Mirkin, Michael","OL ONLINE","22","45","Online",
"10","46313","CHEM 1144 (4, 4)","General Chemistry II","M","1:40 PM - 3:30 PM","Aziz, Ester","OL ONLINE","27","45","Online",
"10","46313","CHEM 1144 (4, 4)","General Chemistry II","M","1:40 PM - 3:30 PM","Ho, Jay","OL ONLINE","27","45","Online",
