"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"1","17946","CHEM 7952 (2, 2)","Research","&nbsp;"," - ","Subramaniam, Gopal"," ","2","35","In-Person",
"1","17947","CHEM 7953 (3, 3)","Research","&nbsp;"," - ","Gafney, Harry"," ","3","35","In-Person",
"1","17947","CHEM 7953 (3, 3)","Research","&nbsp;"," - ","Samuni, Uri"," ","3","35","In-Person",
"1","17947","CHEM 7953 (3, 3)","Research","&nbsp;"," - ","Saffran, Wilma"," ","3","35","In-Person",
"1","17948","CHEM 7954 (4, 4)","Research","&nbsp;"," - ","Samuni, Uri"," ","1","35","In-Person",
"1","17949","CHEM 7955 (5, 5)","Research","&nbsp;"," - ",", "," ","0","35","In-Person",
"1","17950","CHEM 7956 (6, 6)","Research","&nbsp;"," - ","Gafney, Harry"," ","2","35","In-Person",
"1","17950","CHEM 7956 (6, 6)","Research","&nbsp;"," - ","Mirkin, Michael"," ","2","35","In-Person",
"02","34695","CHIN 101 (4, 4)","Elem Chinese 1","M, W","11:10 AM - 12:00 PM","Ma, Li","QH 270A","25","25","Web-Enhanced",
"02","34695","CHIN 101 (4, 4)","Elem Chinese 1","T, TH","11:10 AM - 12:00 PM","Li, Xiao","QH 270A","25","25","Web-Enhanced",
"01","34688","CHIN 101 (4, 4)","Elem Chinese 1","T, TH","9:00 AM - 9:50 AM","Li, Xiao","QH 270A","27","25","Web-Enhanced",
"01","34688","CHIN 101 (4, 4)","Elem Chinese 1","M, W","9:00 AM - 9:50 AM","Ma, Li","QH 270A","27","25","Web-Enhanced",
"01","34701","CHIN 112 (4, 4)","Elem Chin Heritage Learners","T, TH","2:15 PM - 4:05 PM","Li, Xiao","QH 270A","19","25","Web-Enhanced",
"01","34718","CHIN 203 (3, 3)","Interm Chinese 1","M, W","1:40 PM - 2:55 PM","Ma, Li","QH 270A","22","25","Web-Enhanced",
"02","50129","CHIN 250 (3, 3)","Classical Chinese 1","T, TH","3:10 PM - 4:25 PM","Sukhu, Gopal","RA 201","27","30","Web-Enhanced",
"01","52082","CHIN 311 (3, 3)","Adv Modern Chinese","S","1:00 PM - 4:00 PM","Li, Nan","PH 157","30","30","Web-Enhanced",
"01","37860","CHIN 320 (3, 3)","Chinese Drama","T, TH","3:10 PM - 4:25 PM","Zhang, Jia Xuan","QH 265C","32","30","Web-Enhanced",
"01","37863","CHIN 330 (3, 3)","Chinese Essay","M, W","10:45 AM - 12:00 PM","Shih, Wen-Shan","QH 265C","34","30","Web-Enhanced",
"01","37866","CHIN 350 (3, 3)","VT: Chinese Fiction","M, W","1:40 PM - 2:55 PM","Shih, Wen-Shan","QH 265H","33","30","Web-Enhanced",
"02","50122","CHIN 360 (3, 3)","Trad Chinese Lit","T, TH","1:40 PM - 2:55 PM","Sukhu, Gopal","KY 317","31","30","In-Person",
"01","42564","CLAS 140 (3, 3)","Classical Mythology","M, W","1:40 PM - 2:55 PM","Mackey, Jacob","QH 265C","30","30","Web-Enhanced",
"01","42806","CLAS 150 (3, 3)","Grk/Lat Class Trans","T, TH","3:10 PM - 4:25 PM","Kim, Jinyo","QH 340","30","30","In-Person",
"06","42817","CLAS 150 (3, 3)","Grk/Lat Class Trans","M, W","5:00 PM - 6:15 PM","Keil, Matthew","QH 265H","29","30","In-Person",
"03","42810","CLAS 150 (3, 3)","Grk/Lat Class Trans","T, TH","12:15 PM - 1:30 PM","Nutter, Geoffrey","QH 270A","30","30","Web-Enhanced",
"08","46760","CLAS 150 (3, 3)","Grk/Lat Class Trans","T, TH","5:00 PM - 6:15 PM","Kim, Jinyo","QH 270F","25","30","In-Person",
"07","42821","CLAS 150 (3, 3)","Grk/Lat Class Trans","SU","1:00 PM - 4:00 PM","Moody, Thomas","KG 206","29","30","Web-Enhanced",
"09","54891","CLAS 150 (3, 3)","Grk/Lat Class Trans","T, TH","10:45 AM - 12:00 PM","Sammons, Benjamin","KY 431","30","30","Web-Enhanced",
"03","46763","CLAS 250W (3, 3)","Ancient Epic and Tragedy","M, W","5:00 PM - 6:15 PM","Kim, Jinyo","QH 270F","24","25","In-Person",
"04","54892","CLAS 250W (3, 3)","Ancient Epic and Tragedy","T, TH","12:15 PM - 1:30 PM","Sammons, Benjamin","KY 427","25","25","Web-Enhanced",
"01","42920","CLAS 3003 (3, 3)","VT:Topics in Classical Studies","T, TH","1:40 PM - 2:55 PM","Fujimoto, Mari","QH 270F","9","25","Web-Enhanced",
"02","57331","CLUBS 9998 (0, 0)","Advising","W","4:00 PM - 5:00 PM",", ","KY 170","0","35","In-Person",
"04","57328","CLUBS 9998 (0, 0)","Advising","&nbsp;"," - ",", "," ","0","35","In-Person",
"07","57362","CLUBS 9998 (0, 0)","Advising","M, T, W, TH, F","9:10 AM - 10:10 AM",", ","KY 431","0","35","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 321","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 323","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 324","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 325","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 326","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 334","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 412","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 414","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 416","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 417","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 418","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 419","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 420","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 421","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 422","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 423","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 424","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 425","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 426","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 427","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 429","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 431","0","30","In-Person",
"01","47737","CLUBS 9999 (0, 0)","Psych Autism","S","8:00 AM - 4:00 PM",", ","KY 434","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 312","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 313","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 315","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 316","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 317","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 318","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 319","0","30","In-Person",
"02","56840","CLUBS 9999 (0, 0)","Psych Autism","S","9:00 AM - 4:00 PM",", ","KY 320","0","30","In-Person",
"01","42552","CMAL 101W (3, 3)","Cultural Studies: Short Poem","T, TH","9:15 AM - 10:30 AM","Nutter, Geoffrey","QH 345C","18","25","Web-Enhanced",
"04","25897","CMLIT 100 (3, 3)","Writing about World Literature","T, TH","12:15 PM - 1:30 PM","Teikmanis, Nora","QH 179","12","20","In-Person",
"03","25896","CMLIT 100 (3, 3)","Writing about World Literature","T, TH","10:45 AM - 12:00 PM","Khalil, Andrea","QH 179","17","20","In-Person",
"05","25902","CMLIT 100 (3, 3)","Writing about World Literature","F","4:30 PM - 7:20 PM","Tomasulo, Victoria","KY 246","13","20","In-Person",
"02","25895","CMLIT 100 (3, 3)","Writing about World Literature","T, TH","9:15 AM - 10:30 AM","Lipyanskiy, Mikhail","QH 010","20","20","In-Person",
"01","25898","CMLIT 101H (3, 3)","Global Literatures I","T, TH","1:40 PM - 2:55 PM","Teikmanis, Nora","HH 08","20","15","In-Person",
"02","25964","CMLIT 101H (3, 3)","Global Literatures I","M, W","3:10 PM - 4:25 PM","Yamato, Lori","QH 007","20","20","In-Person",
"03","25901","CMLIT 101W (3, 3)","Global Literatures I","M, W","1:40 PM - 2:55 PM","Amatulli, Rosa","QH 179","25","25","In-Person",
"04","25903","CMLIT 101W (3, 3)","Global Literatures I","F","1:40 PM - 2:55 PM","Moudrov, Alexandre","QH 179","25","25","Hybrid",
"04","25903","CMLIT 101W (3, 3)","Global Literatures I","W","1:40 PM - 2:55 PM","Moudrov, Alexandre","QH 010","25","25","Hybrid",
"05","25904","CMLIT 101W (3, 3)","Global Literatures I","W","6:55 PM - 9:45 PM","Budd, Susan","KY 324","25","25","In-Person",
"02","25900","CMLIT 101W (3, 3)","Global Literatures I","M, W","10:45 AM - 12:00 PM","Amatulli, Rosa","QH 179","25","25","In-Person",
"01","25899","CMLIT 101W (3, 3)","Global Literatures I","W, F","9:15 AM - 10:30 AM","Moudrov, Alexandre","QH 179","26","25","Hybrid",
"07","25906","CMLIT 101W (3, 3)","Global Literatures I","T, TH","10:45 AM - 12:00 PM","Lipyanskiy, Mikhail","QH 010","26","25","In-Person",
"08","25907","CMLIT 101W (3, 3)","Global Literatures I","T, TH","3:10 PM - 4:25 PM","Skafidas, Michael","QH 179","25","25","In-Person",
"09","25908","CMLIT 101W (3, 3)","Global Literatures I","T, TH","5:00 PM - 6:15 PM","Skafidas, Michael","QH 179","25","25","In-Person",
"06","25905","CMLIT 101W (3, 3)","Global Literatures I","T, TH","9:15 AM - 10:30 AM","Teikmanis, Nora","QH 179","25","25","In-Person",
"10","26051","CMLIT 101W (3, 3)","Global Literatures I","W","10:45 AM - 12:00 PM","Moudrov, Alexandre","QH 010","25","25","Hybrid",
"10","26051","CMLIT 101W (3, 3)","Global Literatures I","F","10:45 AM - 12:00 PM","Moudrov, Alexandre","QH 179","25","25","Hybrid",
"02","25910","CMLIT 102W (3, 3)","Global Literatures II","M, W","9:15 AM - 10:30 AM","Fouyer, Nathalie","QH 182","25","25","In-Person",
"16","25924","CMLIT 102W (3, 3)","Global Literatures II","SU","1:00 PM - 3:40 PM","Tomasulo, Victoria","KY 246","25","25","In-Person",
"15","25923","CMLIT 102W (3, 3)","Global Literatures II","S","9:00 AM - 11:40 AM","Tomasulo, Victoria","KY 246","26","25","In-Person",
"14","25922","CMLIT 102W (3, 3)","Global Literatures II","T, TH","6:30 PM - 7:45 PM","Skafidas, Michael","QH 179","26","25","In-Person",
"13","25921","CMLIT 102W (3, 3)","Global Literatures II","T, TH","5:00 PM - 6:15 PM","Skrabut, Raymond","QH 010","26","25","Web-Enhanced",
"12","25920","CMLIT 102W (3, 3)","Global Literatures II","T, TH","3:10 PM - 4:25 PM","Skrabut, Raymond","QH 010","25","25","Web-Enhanced",
"11","25919","CMLIT 102W (3, 3)","Global Literatures II","T, F","12:15 PM - 1:30 PM","Skrabut, Raymond","QH 007","24","25","Web-Enhanced",
"10","25918","CMLIT 102W (3, 3)","Global Literatures II","T, TH","12:15 PM - 1:30 PM","Lipyanskiy, Mikhail","QH 010","26","25","In-Person",
"09","25917","CMLIT 102W (3, 3)","Global Literatures II","M, W","3:10 PM - 4:25 PM","Amatulli, Rosa","QH 179","25","25","In-Person",
"08","25916","CMLIT 102W (3, 3)","Global Literatures II","W, F","1:40 PM - 2:55 PM","Zhou, Meng","QH 182","25","25","In-Person",
"07","25915","CMLIT 102W (3, 3)","Global Literatures II","M, W","3:10 PM - 4:25 PM","Winks, Christopher","QH 182","25","25","In-Person",
"05","25913","CMLIT 102W (3, 3)","Global Literatures II","M, W","10:45 AM - 12:00 PM","Martin, Charles","QH 007","24","25","In-Person",
"04","25912","CMLIT 102W (3, 3)","Global Literatures II","M, W","10:45 AM - 12:00 PM","Fouyer, Nathalie","QH 182","25","25","In-Person",
"01","25909","CMLIT 102W (3, 3)","Global Literatures II","M, W","7:45 AM - 9:00 AM","Fouyer, Nathalie","QH 182","24","25","In-Person",
"03","25911","CMLIT 102W (3, 3)","Global Literatures II","M, W","9:15 AM - 10:30 AM","Martin, Charles","QH 007","24","25","In-Person",
"01","25925","CMLIT 201 (3, 3)","Literature and Human Rights","T, TH","10:40 AM - 11:55 AM","Carroll, Clare","QH 007","12","25","In-Person",
"01","52436","CMLIT 206 (3, 3)","Literature and Conflict","M, W","10:45 AM - 12:00 PM","Leites, Edmund","PH 245","5","10","In-Person",
"01","57624","CMLIT 210 (3, 3)","Early Modern Atlantic World","T, TH","1:40 PM - 2:55 PM","Carroll, Clare","QH 182","0","10","In-Person",
"02","52441","CMLIT 212 (3, 3)","Vt: Renaissance Lit","T, TH","1:40 PM - 2:55 PM","Donato, Antonio","PH 153","3","5","In-Person",
"01","52380","CMLIT 215 (3, 3)","Vt:Modern Literature","T, TH","12:15 PM - 1:30 PM","O'Connor, Patricia","KY 281","13","20","In-Person",
"02","52386","CMLIT 215 (3, 3)","Vt:Modern Literature","M, W","3:10 PM - 4:25 PM","Leites, Edmund","PH 304","7","10","In-Person",
"02","25930","CMLIT 215W (3, 3)","Vt:Modern Literature","T, TH","1:40 PM - 2:55 PM","Khalil, Andrea","QH 007","25","25","In-Person",
"01","25926","CMLIT 215W (3, 3)","Vt:Modern Literature","M, W","5:00 PM - 6:15 PM","Yamato, Lori","QH 179","25","25","In-Person",
"01","52443","CMLIT 217 (3, 3)","Vt: Great Authors Lit","M, W","10:45 AM - 12:00 PM","Burstein, Harvey","PH 153","6","5","In-Person",
"01","25950","CMLIT 220W (3, 3)","East Asian Lit 1","W, F","10:45 AM - 12:00 PM","Cook, Lewis","QH 250","14","25","In-Person",
"01","25937","CMLIT 229W (3, 3)","Vt: Women In Mod Lit","T, TH","1:40 PM - 2:55 PM","Winks, Christopher","QH 179","25","25","In-Person",
"01","25939","CMLIT 231 (3, 3)","Afr Lit/World Contxt","T, TH","10:45 AM - 12:00 PM","Ahmed, Ali","QH 182","15","30","In-Person",
"01","49909","CMLIT 382W (3, 3)","Vt: Advanced Seminar","M, W","1:40 PM - 2:55 PM","Martin, Charles","QH 007","7","25","In-Person",
"01","54941","CO-OP 2011 (1, 1)","World Of Work","W","12:15 PM - 1:15 PM","Caporossi, Theresa","KY 317","15","35","In-Person",
"44","42681","CSCI 012 (4, 3)","Intro Computers &amp; Computation","S","1:00 PM - 2:50 PM","Mashburn, Robert","SB B131","36","35","In-Person",
"22E","42698","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","2:45 PM - 3:35 PM","Geizhals, Sara","SB A103","20","20","In-Person",
"44A","42682","CSCI 012 (4, 3)","Intro Computers &amp; Computation","S","3:00 PM - 4:50 PM","Mashburn, Robert","SB B131","36","35","In-Person",
"22D","42697","CSCI 012 (4, 3)","Intro Computers &amp; Computation","T, TH","12:15 PM - 1:05 PM","Zhang, Yuqian","SB A103","20","20","In-Person",
"22B","42695","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","1:40 PM - 2:30 PM","Geizhals, Sara","SB A223","25","25","In-Person",
"22A","42694","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","11:10 AM - 12:00 PM","Landau, Gerald","SB A103","20","20","In-Person",
"22","42693","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","3:50 PM - 4:40 PM","Waxman, Jerry","SB C205","85","85","In-Person",
"11G","42692","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","1:40 PM - 2:30 PM","Zhang, Yuqian","SB A103","20","20","In-Person",
"11F","42691","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","3:50 PM - 4:40 PM","Geizhals, Sara","SB A103","19","20","In-Person",
"11E","42690","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","10:05 AM - 10:55 AM","Landau, Gerald","SB A103","20","20","In-Person",
"11D","42689","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","9:00 AM - 9:50 AM","Fluture, Simina","SB A103","20","20","In-Person",
"11C","42688","CSCI 012 (4, 3)","Intro Computers &amp; Computation","T, F","10:05 AM - 10:55 AM","Li, Changlin","SB A103","20","20","In-Person",
"11B","42687","CSCI 012 (4, 3)","Intro Computers &amp; Computation","T, F","9:00 AM - 9:50 AM","Huang, Xiu","SB A103","20","20","In-Person",
"11A","42686","CSCI 012 (4, 3)","Intro Computers &amp; Computation","T, F","8:00 AM - 8:50 AM","Huang, Xiu","SB A103","20","20","In-Person",
"11","42685","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","11:10 AM - 12:00 PM","Waxman, Jerry","SB C205","139","140","In-Person",
"33A","42684","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","8:30 PM - 9:20 PM","Greenberg, Aryeh","SB A135B","24","24","In-Person",
"33","42683","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","7:30 PM - 8:20 PM","Greenberg, Aryeh","SB C205","24","24","In-Person",
"33B","42604","CSCI 048 (4, 3)","Spreadsheet Programming","M, W","7:30 PM - 8:20 PM","Goldberg, Robert","SB B131","24","35","In-Person",
"11A","42580","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","8:00 AM - 8:50 AM","Fried, Matthew","SB B131","35","35","In-Person",
"11B","42581","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","10:05 AM - 10:55 AM","Fried, Matthew","SB B131","36","35","In-Person",
"11C","42585","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","11:10 AM - 12:00 PM","Fried, Matthew","SB B131","35","35","In-Person",
"52","42589","CSCI 048 (4, 3)","Spreadsheet Programming","F","12:15 PM - 2:05 PM","Fluture, Simina","SB B131","36","36","In-Person",
"52A","42595","CSCI 048 (4, 3)","Spreadsheet Programming","F","2:15 PM - 4:05 PM","Fluture, Simina","SB B131","36","36","In-Person",
"33","42600","CSCI 048 (4, 3)","Spreadsheet Programming","M, W","6:30 PM - 7:20 PM","Goldberg, Robert","SB C205","57","70","In-Person",
"33A","42603","CSCI 048 (4, 3)","Spreadsheet Programming","M, W","5:30 PM - 6:20 PM","Goldberg, Robert","SB B131","33","35","In-Person",
"11","42576","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","9:00 AM - 9:50 AM","Fried, Matthew","SB C205","106","105","In-Person",
"32","42622","CSCI 081 (3, 3)","Intro to Web Programming","M, W","6:30 PM - 7:45 PM","Law, Raymond","SB A103","15","20","In-Person",
"33","42623","CSCI 085 (3, 3)","Database App Programming","M, W","8:00 PM - 9:15 PM","Law, Raymond","SB A103","19","20","In-Person",
"31","42614","CSCI 087 (4, 3)","Intro to Scientific Computing","T, TH","5:00 PM - 5:50 PM","Phillips, Tsaiyun","SB A103","13","20","In-Person",
"31A","42617","CSCI 087 (4, 3)","Intro to Scientific Computing","T, TH","6:00 PM - 6:50 PM","Phillips, Tsaiyun","SB A103","13","20","In-Person",
"14","42624","CSCI 090 (3, 3)","VT: Topics in Computing","F","9:00 AM - 9:50 AM","Smith-Thompson, Anne","SB A223","14","20","In-Person",
"14","42624","CSCI 090 (3, 3)","VT: Topics in Computing","T, F","8:00 AM - 8:50 AM","Smith-Thompson, Anne","SB B145","14","20","In-Person",
"15","42625","CSCI 090 (3, 3)","VT: Topics in Computing","M, W","9:15 AM - 10:30 AM","Brown, Theodore","SB A223","11","20","In-Person",
"26","42626","CSCI 100 (3, 3)","Information and Intelligence","T, TH","12:15 PM - 1:30 PM","Vickery, Christopher","SB B141","20","20","In-Person",
"11A","42730","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","8:00 AM - 8:50 AM","Tse, Chi","SB A223","25","25","In-Person",
"11B","42731","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","10:05 AM - 10:55 AM","Mahavadi, Krishna","SB A223","25","25","In-Person",
"11C","42732","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","2:45 PM - 3:35 PM","Wang, Cuiyuan","SB A135B","24","24","In-Person",
"11D","42733","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","9:00 AM - 9:50 AM","Mahavadi, Krishna","SB A223","26","25","In-Person",
"11E","42734","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","10:05 AM - 10:55 AM","Tse, Chi","SB B131","33","33","In-Person",
"11F","42735","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","12:15 PM - 1:05 PM","Wang, Cuiyuan","SB B131","32","32","In-Person",
"22","42736","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","2:45 PM - 3:35 PM","Ryba, Alexander","SB C205","138","138","In-Person",
"22A","42737","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","11:10 AM - 12:00 PM","Tse, Chi","SB A223","25","25","In-Person",
"22B","42738","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","11:10 AM - 12:00 PM","Mahavadi, Krishna","SB B131","39","39","In-Person",
"22C","42739","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","10:05 AM - 10:55 AM","Zhang, Yuqian","SB A135B","24","24","In-Person",
"22D","42740","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","1:40 PM - 2:30 PM","Wang, Cuiyuan","SB A223","25","25","In-Person",
"22E","42741","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","2:45 PM - 3:35 PM","Fried, Michael","SB A223","25","25","In-Person",
"33","42742","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","5:00 PM - 5:50 PM","Geizhals, Sara","SB C205","58","60","In-Person",
"33A","42743","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","7:30 PM - 8:20 PM","Yang, Kangmei","SB A223","23","25","In-Person",
"33B","42744","CSCI 111 (4, 3)","Intro to Algo Problem Solving","T, TH","6:30 PM - 7:20 PM","Yang, Kangmei","SB B131","35","35","In-Person",
"11","42729","CSCI 111 (4, 3)","Intro to Algo Problem Solving","M, W","9:00 AM - 9:50 AM","Ryba, Alexander","SB C205","165","164","In-Person",
"21A","42606","CSCI 112 (4, 3)","Intro Algori Prob Solving Java","M, W","3:50 PM - 4:40 PM","Landau, Gerald","SB B131","23","30","In-Person",
"21","42605","CSCI 112 (4, 3)","Intro Algori Prob Solving Java","M, W","2:45 PM - 3:35 PM","Landau, Gerald","SB B131","23","30","In-Person",
"21A","42716","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","8:00 AM - 8:50 AM","An, Guozhen","SB A135B","23","23","In-Person",
"52","42723","CSCI 211 (4, 3)","Object-Oriented Program in C++","F","12:15 PM - 2:05 PM","Waxman, Jerry","SB C205","74","79","In-Person",
"52A","42724","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","2:45 PM - 3:35 PM","Li, Changlin","SB A223","23","23","In-Person",
"52B","42725","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","1:40 PM - 2:30 PM","Li, Changlin","SB B131","28","30","In-Person",
"21B","42717","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","9:00 AM - 9:50 AM","An, Guozhen","SB A135B","23","23","In-Person",
"33","42726","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","8:30 PM - 9:20 PM","Alayev, Yosef","SB C205","26","50","In-Person",
"33A","42727","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","6:30 PM - 7:20 PM","Abreu, Andy","SB A223","20","22","In-Person",
"52C","58389","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","3:50 PM - 4:40 PM","Ni, Xiuyan","SB A135B","23","23","In-Person",
"21C","42718","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, F","11:10 AM - 12:00 PM","Li, Changlin","SB A103","20","20","In-Person",
"33B","42728","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","7:30 PM - 8:20 PM","Abreu, Andy","SB A223","6","22","In-Person",
"21D","42719","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","11:10 AM - 12:00 PM","Wang, Cuiyuan","SB A135B","24","23","In-Person",
"21E","42720","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","1:40 PM - 2:30 PM","Fried, Michael","SB A135B","24","23","In-Person",
"21F","42721","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","11:10 AM - 12:00 PM","An, Guozhen","SB A135B","23","23","In-Person",
"21G","42722","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","10:05 AM - 10:55 AM","An, Guozhen","SB A135B","23","23","In-Person",
"21","42715","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","1:40 PM - 2:30 PM","Waxman, Jerry","SB C205","160","164","In-Person",
"33B","42714","CSCI 212 (4, 3)","Object-Oriented Program - Java","M, W","7:30 PM - 8:20 PM","Chen, Cong","SB A135B","20","22","In-Person",
"33A","42713","CSCI 212 (4, 3)","Object-Oriented Program - Java","M, W","6:30 PM - 7:20 PM","Chen, Cong","SB A135B","19","22","In-Person",
"33","42712","CSCI 212 (4, 3)","Object-Oriented Program - Java","T, TH","6:30 PM - 7:20 PM","Lee, Kok Teng","SB C205","39","48","In-Person",
"22B","42711","CSCI 212 (4, 3)","Object-Oriented Program - Java","T, TH","9:00 AM - 9:50 AM","Lee, Kok Teng","SB B131","27","27","In-Person",
"22A","42710","CSCI 212 (4, 3)","Object-Oriented Program - Java","T, TH","3:50 PM - 4:40 PM","Lee, Kok Teng","SB A223","22","23","In-Person",
"22","42709","CSCI 212 (4, 3)","Object-Oriented Program - Java","T, TH","12:15 PM - 1:05 PM","Lee, Kok Teng","SB C205","49","50","In-Person",
"11G","42708","CSCI 212 (4, 3)","Object-Oriented Program - Java","M, W","3:50 PM - 4:40 PM","Chen, Cong","SB A223","23","23","In-Person",
"11E","42706","CSCI 212 (4, 3)","Object-Oriented Program - Java","T, TH","12:15 PM - 1:05 PM","Wu, Di","SB A223","23","23","In-Person",
"11D","42705","CSCI 212 (4, 3)","Object-Oriented Program - Java","T, TH","1:40 PM - 2:30 PM","Song, Kiyoung","SB B131","26","26","In-Person",
