"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"01","90275","CSCI 370 (3, 3)","Software Engineering","M, W","10:45 AM - 12:00 PM","Goldberg, Robert","SB A135B","18","18","In-Person",
"02","90140","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","10:45 AM - 12:00 PM","Sy, Bon","SB A135B","16","18","In-Person",
"24","90182","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","6:30 PM - 7:45 PM","Phillips, Tsaiyun","SB B145","13","20","In-Person",
"13","90151","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","12:15 PM - 1:30 PM","Sy, Bon","SB A135B","17","22","In-Person",
"14","90168","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","1:40 PM - 2:55 PM","Whitehead, Jennifer","SB B145","20","20","In-Person",
"60","30840","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","&nbsp;"," - ","Waxman, Jerry"," ","8","12","In-Person",
"61","27026","CSCI 3981 (3, 1)","Internship","&nbsp;"," - ","Lord, Kenneth"," ","1","1","In-Person",
"62","41299","CSCI 3983 (9, 3)","Internship","&nbsp;"," - ","Lord, Kenneth"," ","1","1","In-Person",
"21","90199","CSCI 700 (3, 3)","Algorithms I","M, W","5:00 PM - 6:15 PM","Goldberg, Robert","SB A135B","7","5","In-Person",
"01","90100","CSCI 711 (3, 3)","Database Systems","M, W","10:45 AM - 12:00 PM","Obrenic, Bojana","SB B145","2","6","In-Person",
"22","90134","CSCI 715 (3, 3)","Distributed Computng","M, W","6:30 PM - 7:45 PM","Fluture, Simina","SB B145","16","15","In-Person",
"26","29674","CSCI 718 (3, 3)","Computer Graphics","M, W","6:30 PM - 7:45 PM","Xiang, Zhigang","SB A135B","5","4","In-Person",
"21","90222","CSCI 722 (3, 3)","Computability/Cmplxy","T, TH","8:00 PM - 9:15 PM","Yukawa, Keitaro","SB B141","18","15","In-Person",
"21","90223","CSCI 731 (3, 3)","Software Devmt Pract","M, W","6:30 PM - 7:45 PM","Goldberg, Robert","SB B131","5","12","In-Person",
"24","90185","CSCI 780 (3, 3)","Spec Topics","T, TH","6:30 PM - 7:45 PM","Phillips, Tsaiyun","SB B145","5","8","In-Person",
"23","90180","CSCI 780 (3, 3)","Spec Topics","T, TH","5:00 PM - 6:15 PM","Yukawa, Keitaro","SB B141","2","8","In-Person",
"14","90172","CSCI 780 (3, 3)","Spec Topics","T, TH","1:40 PM - 2:55 PM","Whitehead, Jennifer","SB B145","3","8","In-Person",
"02","90146","CSCI 780 (3, 3)","Spec Topics","T, TH","10:45 AM - 12:00 PM","Sy, Bon","SB A135B","6","8","In-Person",
"12","90122","CSCI 780 (3, 3)","Spec Topics","M, W","3:10 PM - 4:25 PM","Yuan, Changhe","SB B141","9","8","In-Person",
"13","90162","CSCI 780 (3, 3)","Spec Topics","T, TH","12:15 PM - 1:30 PM","Sy, Bon","SB A135B","2","8","In-Person",
"01","93297","CUNBA 49905 (.5, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93298","CUNBA 4991 (1, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93299","CUNBA 49910 (10, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93300","CUNBA 49911 (11, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93301","CUNBA 49912 (12, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93302","CUNBA 49913 (13, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93303","CUNBA 49914 (14, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93304","CUNBA 49915 (15, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93305","CUNBA 49916 (16, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93306","CUNBA 49917 (17, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93307","CUNBA 49918 (18, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93308","CUNBA 4992 (2, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93309","CUNBA 4993 (3, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93310","CUNBA 4994 (4, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93311","CUNBA 4995 (5, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93312","CUNBA 4996 (6, 0)","Cuny Ba","&nbsp;"," - ",", "," ","1","35","In-Person",
"01","93313","CUNBA 4997 (7, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93314","CUNBA 4998 (8, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93315","CUNBA 4999 (9, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","93316","CUNBA 7993 (3, 0)","Cuny-Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"03","88121","DANCE 150 (3, 3)","Intro To Dance","T, TH","9:15 AM - 10:30 AM","Schwadron, Hannah","RA 101B","20","20","In-Person",
"02","88117","DANCE 150 (3, 3)","Intro To Dance","M, W","6:30 PM - 7:45 PM","Fittante, Carlos","RA 101A","29","30","In-Person",
"01","88057","DANCE 150 (3, 3)","Intro To Dance","M, W","3:10 PM - 4:25 PM","Fittante, Carlos","RA 101B","28","25","In-Person",
"04","29269","DANCE 150 (3, 3)","Intro To Dance","T, TH","5:00 PM - 6:15 PM","Schwadron, Hannah","RA 101B","25","25","In-Person",
"01","88132","DANCE 151 (3, 3)","Dance &amp; Culture:Dancing Values","T, TH","10:45 AM - 12:00 PM","Schwadron, Hannah","RA 101B","23","25","In-Person",
"01","88139","DANCE 160 (3, 2)","Modern Dance I","M, W","10:45 AM - 12:00 PM","Weeks, Edisa","RA 101B","24","25","In-Person",
"01","88145","DANCE 161 (3, 2)","Ballet I","M, W","5:00 PM - 6:15 PM","Fittante, Carlos","RA 101A","25","25","In-Person",
"01","88151","DANCE 166 (3, 2)","Tai Chi Chuan","M, W","9:15 AM - 10:30 AM","Critchell, Yin","RA 101A","34","30","In-Person",
"01","88158","DANCE 168 (3, 2)","Tap I","T, TH","12:15 PM - 1:30 PM","Davis, Marshall","RA 101B","23","25","In-Person",
"01","88165","DANCE 169 (3, 2)","Jazz I","T, F","9:15 AM - 10:30 AM","Webb, Carolyn","RA 101A","23","30","In-Person",
"01","88169","DANCE 173 (3, 3)","Choreography I","M, W","1:40 PM - 2:55 PM","Critchell, Yin","RA 101B","17","20","In-Person",
"02","88171","DANCE 173 (3, 3)","Choreography I","T, TH","3:10 PM - 4:25 PM","Jackson-Achacoso, Kristin","RA 101A","15","20","In-Person",
"01","88175","DANCE 199 (3, 1)","Dance Tech Practicum","&nbsp;"," - ","Repole, Charles","RA 213","1","10","In-Person",
"01","88177","DANCE 259 (3, 3)","Anal Of Dan Movement","T, TH","1:40 PM - 2:55 PM","Jackson-Achacoso, Kristin","RA 101A","30","30","In-Person",
"01","88180","DANCE 260 (3, 2)","Modern Dance II","M, W","3:10 PM - 4:25 PM","Weeks, Edisa","RA 101A","7","30","In-Person",
"01","88183","DANCE 261 (3, 2)","Ballet II","T, TH","5:00 PM - 6:15 PM","Jackson-Achacoso, Kristin","RA 101A","11","30","In-Person",
"01","88193","DANCE 262 (3, 2)","Dance Tech Africa II","T, F","10:45 AM - 12:00 PM","Webb, Carolyn","RA 101A","22","30","In-Person",
"01","88197","DANCE 268 (3, 2)","Tap II","T, TH","1:40 PM - 2:55 PM","Davis, Marshall","RA 101B","6","25","In-Person",
"01","88199","DANCE 290 (1, 1)","Theater Practicum","&nbsp;"," - ","Greenberg, Jeffrey","GT 157","5","20","In-Person",
"02","27367","DANCE 350 (3, 3)","Time &amp; Dance Image In U.S. 1","M","1:40 PM - 4:30 PM","Stern, Carrie","RA 217","11","20","In-Person",
"03","88224","DANCE 380 (3, 3)","Vt:Dance Production","T, F","12:15 PM - 1:30 PM","Webb, Carolyn","RA 101A","13","20","In-Person",
"02","88216","DANCE 380 (3, 3)","Vt:Dance Production","M, W","1:40 PM - 2:55 PM","Weeks, Edisa","RA 101A","9","20","In-Person",
"04","88264","DANCE 380 (3, 3)","Vt:Dance Production","T, TH","3:10 PM - 4:25 PM","Davis, Marshall","RA 101B","8","20","In-Person",
"01","88208","DANCE 380 (3, 3)","Vt:Dance Production","M, W","10:45 AM - 12:00 PM","Critchell, Yin","RA 101A","6","20","In-Person",
"01","88266","DANCE 3952 (2, 2)","Indep Study","&nbsp;"," - ","Weeks, Edisa","RA 213","1","10","In-Person",
"01","88268","DANCE 3953 (3, 3)","Indep Study","&nbsp;"," - ","Critchell, Yin","RA 213","0","10","In-Person",
"05","92235","DRAM 001 (3, 3)","Introduction to Drama and Thea","W","9:10 AM - 12:00 PM","Reiter, Brandt","RA 205","32","40","In-Person",
"04","92234","DRAM 001 (3, 3)","Introduction to Drama and Thea","T","9:10 AM - 12:00 PM","Boodaghian, Arthur","CD 134","40","41","In-Person",
"03","92228","DRAM 001 (3, 3)","Introduction to Drama and Thea","T","9:10 AM - 12:00 PM","Boodaghian, Arthur","CD 134","43","43","In-Person",
"02","92216","DRAM 001 (3, 3)","Introduction to Drama and Thea","M","1:40 PM - 4:30 PM","Healey, Meghan","KG 115","29","30","In-Person",
"01","92214","DRAM 001 (3, 3)","Introduction to Drama and Thea","M","9:10 AM - 12:00 PM","Rowe, Stephen","RA 205","40","40","In-Person",
"10","92251","DRAM 001 (3, 3)","Introduction to Drama and Thea","SU","9:00 AM - 12:00 PM","Pereira, John","PH 121","27","40","In-Person",
"09","92249","DRAM 001 (3, 3)","Introduction to Drama and Thea","S","1:00 PM - 4:00 PM","Pereira, John","PH 157","39","40","In-Person",
"06","92237","DRAM 001 (3, 3)","Introduction to Drama and Thea","W","1:40 PM - 4:30 PM","Reiter, Brandt","RA 219","40","40","In-Person",
"08","92241","DRAM 001 (3, 3)","Introduction to Drama and Thea","TH","1:40 PM - 4:30 PM","Boyd, Julie","RA 205","30","40","In-Person",
"07","92238","DRAM 001 (3, 3)","Introduction to Drama and Thea","TH","9:10 AM - 12:00 PM","Baumrin, Seth","RA 205","36","40","In-Person",
"01","92209","DRAM 100 (3, 3)","Intro To Acting","M","9:10 AM - 12:00 PM","Dolman, Christopher","KG 115","34","34","In-Person",
"14","92621","DRAM 100 (3, 3)","Intro To Acting","F","5:30 PM - 8:30 PM","Cox-Evans, Catherine","RA 219","27","34","In-Person",
"13","92309","DRAM 100 (3, 3)","Intro To Acting","SU","9:00 AM - 12:00 PM","Boyd, Julie","KG 115","16","34","In-Person",
"12","92308","DRAM 100 (3, 3)","Intro To Acting","F","1:40 PM - 4:30 PM","Cox-Evans, Catherine","RA 219","33","34","In-Person",
"11","92302","DRAM 100 (3, 3)","Intro To Acting","F","9:10 AM - 12:00 PM","Cox-Evans, Catherine","KG 115","34","34","In-Person",
"02","92255","DRAM 100 (3, 3)","Intro To Acting","M","1:40 PM - 4:30 PM","Rowe, Stephen","RA 219","33","34","In-Person",
"03","92263","DRAM 100 (3, 3)","Intro To Acting","M","5:30 PM - 8:20 PM","Schwab, Kevin","RA 219","34","34","In-Person",
"04","92270","DRAM 100 (3, 3)","Intro To Acting","T","9:10 AM - 12:00 PM","Rowe, Stephen","RA 219","29","30","In-Person",
"05","92277","DRAM 100 (3, 3)","Intro To Acting","W","9:10 AM - 12:00 PM","Vuolo, Louis","RA 219","34","34","In-Person",
"06","92283","DRAM 100 (3, 3)","Intro To Acting","W","1:40 PM - 4:30 PM","Vuolo, Louis","RA 11","34","34","In-Person",
"07","92284","DRAM 100 (3, 3)","Intro To Acting","W","4:30 PM - 7:20 PM","Schwab, Kevin","RA 219","22","25","In-Person",
"08","92288","DRAM 100 (3, 3)","Intro To Acting","TH","9:10 AM - 12:00 PM","Feldstein, Claudia","RA 219","30","30","In-Person",
"10","92294","DRAM 100 (3, 3)","Intro To Acting","TH","5:30 PM - 8:20 PM","Schwab, Kevin","RA 219","34","34","In-Person",
"01","92366","DRAM 101 (3, 3)","Play &amp; Performance","M","1:40 PM - 4:30 PM","Hauptman, Ira","RA 205","21","24","In-Person",
"01","92370","DRAM 111 (3, 3)","Intro Theatre Design","M","9:10 AM - 12:00 PM","Healey, Meghan","KP 461","25","25","In-Person",
"01","92373","DRAM 115 (3, 3)","Intro Tech Theatre","F","9:10 AM - 12:00 PM","Greenberg, Jeffrey","RA 219","22","30","In-Person",
"01","92375","DRAM 121 (3, 3)","Acting 1","W","9:10 AM - 12:00 PM","Feldstein, Claudia","KG 115","26","26","In-Person",
"02","92379","DRAM 121 (3, 3)","Acting 1","T","1:40 PM - 4:30 PM","Einhorn, Susan","RA 219","22","26","In-Person",
"01","92384","DRAM 201 (3, 3)","His Thea Ant To Ren","T","1:40 PM - 4:30 PM","Hauptman, Ira","RA 205","22","24","In-Person",
"01","92399","DRAM 203 (3, 3)","Modern Theatre","T","9:10 AM - 12:00 PM","Hauptman, Ira","RA 205","19","24","In-Person",
"02","16909","DRAM 222 (3, 3)","Acting 2","W","1:40 PM - 4:30 PM","Feldstein, Claudia","KG 115","17","25","In-Person",
"01","92390","DRAM 222 (3, 3)","Acting 2","TH","9:10 AM - 12:00 PM","Einhorn, Susan","KG 115","11","25","In-Person",
"01","92394","DRAM 225 (3, 3)","Voice Art For Actor","M","9:10 AM - 12:00 PM","Reiter, Brandt","RA 219","18","25","In-Person",
"01","27942","DRAM 227 (3, 3)","Phys Train Actor 1","TH","1:40 PM - 4:30 PM","Einhorn, Susan","RA 219","16","20","In-Person",
"01","92405","DRAM 231 (3, 3)","Intro To Directing","T","9:10 AM - 12:00 PM","Dolman, Christopher","KG 115","25","25","In-Person",
"01","92408","DRAM 241 (3, 3)","Experiment Thea Wksp","T","1:40 PM - 4:30 PM","Healey, Meghan","RA 11","14","15","In-Person",
"01","92434","DRAM 318 (3, 3)","Proj Theatre Design","&nbsp;"," - ","Brodhead, Alice","RA 213","2","25","In-Person",
"01","92442","DRAM 319 (3, 3)","Proj Tech Theatre","&nbsp;"," - ","Greenberg, Jeffrey","RA 213","9","25","In-Person",
"02","31129","DRAM 329 (3, 3)","Acting Projects","&nbsp;"," - ","Repole, Charles","RA 213","13","10","In-Person",
"01","92455","DRAM 329 (3, 3)","Acting Projects","T","6:30 PM - 9:20 PM","Feldstein, Claudia","RA 219","9","20","In-Person",
"01","92629","DRAM 3901 (1, 1)","Vt: Sp Prob Dram/Thea","&nbsp;"," - ","Feldstein, Claudia","RA 213","0","10","In-Person",
"02","92630","DRAM 3901 (1, 1)","Vt: Sp Prob Dram/Thea","&nbsp;"," - ","Repole, Charles","RA 213","0","10","In-Person",
"01","92631","DRAM 3902 (2, 2)","Vt:Sp Prob Dram/Thea","&nbsp;"," - ","Repole, Charles","RA 213","0","10","In-Person",
"01","92633","DRAM 3903 (3, 3)","Vt:Sp Prob Dram/Thea","&nbsp;"," - ","Repole, Charles","RA 213","0","10","In-Person",
"01","85095","EAST 130W (3, 3)","East Asian Relig","T, TH","5:00 PM - 6:15 PM","Young, Serinity","KY 321","19","20","In-Person",
"01","85098","EAST 230 (3, 3)","East Asian Civil I","T, TH","3:10 PM - 4:25 PM","Young, Serinity","KY 425","13","25","In-Person",
"02","85061","EAST 250 (3, 3)","Modern Chinese Fiction Trans","T, F","3:10 PM - 4:25 PM","Wong, Chi Man","KG 204","21","30","In-Person",
"01","85057","EAST 250 (3, 3)","Modern Chinese Fiction Trans","T, F","1:40 PM - 2:55 PM","Wong, Chi Man","KG 204","25","30","In-Person",
"01","85069","EAST 253 (4, 3)","Contemp Chin Film","TH","5:00 PM - 7:50 PM","Zhang, Jia Xuan","RA 214","24","30","In-Person",
"01","85077","EAST 255W (3, 3)","Erly Jpns Womn Writ","F","3:10 PM - 4:25 PM","Cook, Lewis","RA 214","9","25","In-Person",
"01","85077","EAST 255W (3, 3)","Erly Jpns Womn Writ","W","3:10 PM - 4:25 PM","Cook, Lewis","KG 204","9","25","In-Person",
"01","85109","EAST 290 (3, 3)","Tpcs:East Asian St","T, TH","12:15 PM - 1:30 PM","Young, Serinity","RA 214","8","20","In-Person",
"01","85089","EAST 380 (3, 3)","East Asian Studies","F","12:15 PM - 1:30 PM","Shu, Yunzhong","KG 204","10","15","In-Person",
"01","85089","EAST 380 (3, 3)","East Asian Studies","T","12:15 PM - 1:30 PM","Shu, Yunzhong","KG 203A","10","15","In-Person",
"01","92207","ECON 100 (3, 3)","Economics &amp; Society","F","11:25 AM - 2:15 PM","Weinman, Alan","KG 202","25","25","In-Person",
"11","29613","ECON 101 (3, 3)","Intro To Macroecon","T, TH","6:15 PM - 7:30 PM","Malin, Steven","KY 270","66","90","In-Person",
"10","92225","ECON 101 (3, 3)","Intro To Macroecon","SU","9:15 AM - 12:00 PM","Ma, Zhen","PH 132","44","45","In-Person",
"09","92224","ECON 101 (3, 3)","Intro To Macroecon","&nbsp;"," - ","Verdejo, Daniel"," ","38","45","In-Person",
"09","92224","ECON 101 (3, 3)","Intro To Macroecon","S","1:00 PM - 3:45 PM","Li, Jinghong","PH 132","38","45","In-Person",
"04","92215","ECON 101 (3, 3)","Intro To Macroecon","M, W","1:40 PM - 2:55 PM","Riskin, Carl","PH 155","50","49","In-Person",
"03","92213","ECON 101 (3, 3)","Intro To Macroecon","M, W","10:45 AM - 12:00 PM","Vesselinov, Roumen","PH 132","46","46","In-Person",
"02","92212","ECON 101 (3, 3)","Intro To Macroecon","M, W","10:45 AM - 12:00 PM","Franko, Layton","PH 154","48","48","In-Person",
"01","92211","ECON 101 (3, 3)","Intro To Macroecon","M, W","9:15 AM - 10:30 AM","Vesselinov, Roumen","KY 270","89","97","In-Person",
"08","92222","ECON 101 (3, 3)","Intro To Macroecon","T, TH","3:10 PM - 4:25 PM","Dohan, Michael","KG 202","66","90","In-Person",
"07","92221","ECON 101 (3, 3)","Intro To Macroecon","T, TH","9:15 AM - 10:30 AM","Bradbury, Mathew","RE 100","200","200","In-Person",
"06","92220","ECON 101 (3, 3)","Intro To Macroecon","T, TH","7:45 AM - 9:00 AM","Poppe Yanez, Gunnar","PH 155","48","48","In-Person",
"05","92217","ECON 101 (3, 3)","Intro To Macroecon","M, W","6:30 PM - 7:45 PM","Rezvani, Farahmand","PH 155","45","45","In-Person",
"11","92253","ECON 102 (3, 3)","Intro To Microecon","F","10:15 AM - 1:05 PM","Ward, Carl","PH 132","48","48","In-Person",
"10","92248","ECON 102 (3, 3)","Intro To Microecon","T, TH","1:40 PM - 2:55 PM","Candelo-Londono, Natalia","KG 202","45","48","In-Person",
"09","92247","ECON 102 (3, 3)","Intro To Microecon","T, TH","12:15 PM - 1:30 PM","Ntoko, Kidaya","KY 270","43","48","In-Person",
"08","92246","ECON 102 (3, 3)","Intro To Microecon","T, TH","12:15 PM - 1:30 PM","Mijares, Jared","PH 132","49","48","In-Person",
"07","92245","ECON 102 (3, 3)","Intro To Microecon","T, TH","10:45 AM - 12:00 PM","Peck, Jessica","KG 202","44","48","In-Person",
"06","92244","ECON 102 (3, 3)","Intro To Microecon","M, W","8:10 PM - 9:25 PM","Rezvani, Farahmand","PH 155","48","48","In-Person",
"12","92256","ECON 102 (3, 3)","Intro To Microecon","S","9:15 AM - 12:00 PM","Hull, Geordan","PH 154","48","48","In-Person",
"13","28970","ECON 102 (3, 3)","Intro To Microecon","T, TH","3:10 PM - 4:25 PM","Paizis, Andrew","PH 154","48","48","In-Person",
"04","92242","ECON 102 (3, 3)","Intro To Microecon","M, W","1:40 PM - 2:55 PM","Myrthil, Raymond","KG 202","43","48","In-Person",
"03","92233","ECON 102 (3, 3)","Intro To Microecon","M, W","7:45 AM - 9:00 AM","Webster, Thomas","PH 154","40","48","In-Person",
"02","92230","ECON 102 (3, 3)","Intro To Microecon","M, W","1:40 PM - 2:55 PM","Unuigbe, Aigbokhai","PH 154","48","48","In-Person",
"01","92229","ECON 102 (3, 3)","Intro To Microecon","M, W","9:15 AM - 10:30 AM","Gabel, David","PH 154","47","48","In-Person",
"05","92243","ECON 102 (3, 3)","Intro To Microecon","M, W","3:10 PM - 4:25 PM","Myrthil, Raymond","KG 202","46","48","In-Person",
"03","92280","ECON 201 (3, 3)","Macro-Econ Anal","T, TH","9:15 AM - 10:30 AM","Gram, Harvey","PH 154","30","40","In-Person",
"01","92272","ECON 201 (3, 3)","Macro-Econ Anal","M, W","9:15 AM - 10:30 AM","Ortega, Francisco","RO 230","115","200","In-Person",
"04","92282","ECON 201 (3, 3)","Macro-Econ Anal","SU","9:15 AM - 12:00 PM","Bossie, Andrew","PH 154","32","40","In-Person",
"02","92279","ECON 201 (3, 3)","Macro-Econ Anal","T, TH","10:45 AM - 12:00 PM","Edwards, Ryan","KY 270","83","90","In-Person",
"05","92269","ECON 202 (4, 3)","Price Theory","S","9:15 AM - 12:00 PM","Levine, Helisse","KG 202","29","40","In-Person",
"03","92266","ECON 202 (4, 3)","Price Theory","T, TH","10:45 AM - 12:00 PM","Roff, Jennifer","RE 100","144","200","In-Person",
"02","92264","ECON 202 (4, 3)","Price Theory","M, W","3:10 PM - 4:25 PM","Ussher, Leanne","KY 270","46","80","In-Person",
"01","92261","ECON 202 (4, 3)","Price Theory","T, TH","3:10 PM - 4:25 PM","Balsam, Kevin","QH 315C","17","40","In-Person",
"04","92267","ECON 202 (4, 3)","Price Theory","T","6:30 PM - 9:20 PM","Gabel, David","PH 154","20","40","In-Person",
"01","92275","ECON 204 (3, 3)","Int&#39;L Pol Econ","T, TH","3:10 PM - 4:25 PM","Bradbury, Mathew","PH 132","32","30","In-Person",
"01","92285","ECON 207 (3, 3)","Comp Econ &amp; Fin Sys","W","4:30 PM - 7:20 PM","Cheloukhine, Serguei","KY 319","32","25","In-Person",
"02","92286","ECON 207 (3, 3)","Comp Econ &amp; Fin Sys","T, TH","1:40 PM - 2:55 PM","Dohan, Michael","PH 154","28","30","In-Person",
"03","92289","ECON 207 (3, 3)","Comp Econ &amp; Fin Sys","S","9:15 AM - 12:00 PM","Cheloukhine, Serguei","KY 270","28","25","In-Person",
"01","92291","ECON 208 (3, 3)","Process Of Econ Dev","T, TH","1:40 PM - 2:55 PM","Edwards, Ryan","PH 132","30","30","In-Person",
"01","92298","ECON 212 (3, 3)","Economics Of Lat Am","M, W","1:40 PM - 2:55 PM","Feliciano, Zadia","PH 132","38","40","In-Person",
"01","92295","ECON 213 (3, 3)","Econ Of Labor Force","SU","1:00 PM - 3:45 PM","Balsam, Kevin","PH 154","22","30","In-Person",
"01","92303","ECON 215 (3, 3)","Money And Banking","M, W","1:40 PM - 2:55 PM","Debora, David","SB D135","49","49","In-Person",
"08","92314","ECON 215 (3, 3)","Money And Banking","SU","1:00 PM - 3:45 PM","Bossie, Andrew","KG 202","20","49","In-Person",
"07","92313","ECON 215 (3, 3)","Money And Banking","S","1:00 PM - 3:45 PM","Silatchom Foyou, Francois","PH 154","48","49","In-Person",
"06","92312","ECON 215 (3, 3)","Money And Banking","F","10:15 AM - 1:05 PM","Franko, Layton","PH 154","44","49","In-Person",
"05","92307","ECON 215 (3, 3)","Money And Banking","T, TH","6:30 PM - 7:45 PM","Kohn, Ernest","QH 260","32","49","In-Person",
"04","92306","ECON 215 (3, 3)","Money And Banking","T, TH","1:40 PM - 2:55 PM","Wu Lohez, Dening","SB D135","37","35","In-Person",
"03","92305","ECON 215 (3, 3)","Money And Banking","M, W","5:00 PM - 6:15 PM","Wu Lohez, Dening","KG 202","51","49","In-Person",
"02","92304","ECON 215 (3, 3)","Money And Banking","M, W","3:10 PM - 4:25 PM","Hwang, Dae-Yeop","PH 155","46","49","In-Person",
"01","92303","ECON 215 (3, 3)","Money And Banking","&nbsp;"," - ","Verdejo, Daniel"," ","49","49","In-Person",
"01","92320","ECON 219W (3, 3)","Econ: Class,Race,Sex","T, TH","3:10 PM - 4:25 PM","Candelo-Londono, Natalia","RA 202","23","25","In-Person",
"01","92321","ECON 220 (3, 3)","Cons Eco &amp; Pers Fin","T, TH","3:10 PM - 4:25 PM","Anzel, Michael","QH 315H","22","25","In-Person",
"01","28976","ECON 223W (3, 3)","Amer Economy To 1914","M, W","10:45 AM - 12:00 PM","Gurwitz, Aaron","QH 250","25","25","In-Person",
"01","92327","ECON 231 (3, 3)","Econ Dev Of China","M, W","10:45 AM - 12:00 PM","Riskin, Carl","PH 155","22","30","In-Person",
"01","92328","ECON 246 (3, 3)","Urban Economics","T, TH","5:00 PM - 6:15 PM","Ntoko, Kidaya","PH 155","24","30","In-Person",
"06","92359","ECON 249 (4, 3)","Stat: Econ &amp; Bus","SU","1:00 PM - 3:45 PM","Ma, Zhen","PH 155","43","45","In-Person",
"02","92336","ECON 249 (4, 3)","Stat: Econ &amp; Bus","M, W","5:00 PM - 6:15 PM","Myrthil, Raymond","KY 270","35","40","In-Person",
"03","92346","ECON 249 (4, 3)","Stat: Econ &amp; Bus","T, TH","9:15 AM - 10:30 AM","Withanachchi, Vishni","KG 202","64","90","In-Person",
"04","92357","ECON 249 (4, 3)","Stat: Econ &amp; Bus","T, TH","12:15 PM - 1:30 PM","Withanachchi, Vishni","SB C203","94","95","In-Person",
"05","92358","ECON 249 (4, 3)","Stat: Econ &amp; Bus","S","1:00 PM - 3:45 PM","Hull, Geordan","PH 155","42","45","In-Person",
"01","92335","ECON 249 (4, 3)","Stat: Econ &amp; Bus","M, W","10:45 AM - 12:00 PM","Zhao, Ying","KY 270","96","95","In-Person",
"01","92365","ECON 326 (3, 3)","International Econ","M, W","9:15 AM - 10:30 AM","Feliciano, Zadia","PH 155","24","40","In-Person",
"01","92367","ECON 328 (3, 3)","International Fin","T, TH","10:45 AM - 12:00 PM","Gram, Harvey","PH 132","30","40","In-Person",
"01","92372","ECON 344 (3, 3)","Marketing Research","T, TH","1:40 PM - 2:55 PM","Wayman, Sheldon","PH 155","24","30","In-Person",
"01","92410","ECON 382 (4, 3)","Intro Econometrics","M, W","10:40 AM - 11:30 AM","Zhao, Ying","PH 206","39","40","In-Person",
"01","92410","ECON 382 (4, 3)","Intro Econometrics","M, W","9:15 AM - 10:30 AM","Zhao, Ying","PH 132","39","40","In-Person",
"02","92411","ECON 382 (4, 3)","Intro Econometrics","T, TH","6:30 PM - 8:20 PM","Paizis, Andrew","PH 155","34","35","In-Person",
"03","92412","ECON 382 (4, 3)","Intro Econometrics","T, TH","9:15 AM - 10:30 AM","Kelly, Inas","KY 270","16","20","In-Person",
"03","92412","ECON 382 (4, 3)","Intro Econometrics","TH","10:40 AM - 11:30 AM","Kelly, Inas","PH 208","16","20","In-Person",
"04","92413","ECON 382 (4, 3)","Intro Econometrics","T","10:40 AM - 11:30 AM","Kelly, Inas","PH 208","23","20","In-Person",
"04","92413","ECON 382 (4, 3)","Intro Econometrics","T, TH","9:15 AM - 10:30 AM","Kelly, Inas","KY 270","23","20","In-Person",
"05","92414","ECON 382 (4, 3)","Intro Econometrics","T","8:15 AM - 9:05 AM","Kelly, Inas","PH 208","24","20","In-Person",
"05","92414","ECON 382 (4, 3)","Intro Econometrics","T, TH","9:15 AM - 10:30 AM","Kelly, Inas","KY 270","24","20","In-Person",
"06","92415","ECON 382 (4, 3)","Intro Econometrics","T, TH","9:15 AM - 10:30 AM","Kelly, Inas","KY 270","23","20","In-Person",
"06","92415","ECON 382 (4, 3)","Intro Econometrics","TH","8:15 AM - 9:05 AM","Kelly, Inas","KY 115","23","20","In-Person",
