"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"3","56573","BIOL 3953 (3, 3)","Honors Res Biol 1","&nbsp;"," - ",", "," ","0","5","In-Person",
"2","56572","BIOL 3953 (3, 3)","Honors Res Biol 1","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","56571","BIOL 3953 (3, 3)","Honors Res Biol 1","&nbsp;"," - ",", "," ","0","5","In-Person",
"2","83835","BIOL 3963 (3, 3)","Honors Res Biol 2","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"1","83654","BIOL 3963 (3, 3)","Honors Res Biol 2","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"1","71783","BIOL 585 (4, 4)","Genetics","T, TH","5:00 PM - 6:15 PM","Melendez, Alicia","RE 100","10","10","In-Person",
"1","71783","BIOL 585 (4, 4)","Genetics","T, TH","5:00 PM - 6:15 PM","Savagedunn, Cathy","RE 100","10","10","In-Person",
"1B","71793","BIOL 585 (4, 4)","Genetics","TH","6:30 PM - 7:20 PM","Savagedunn, Cathy","RZ 128","5","4","In-Person",
"1A","71790","BIOL 585 (4, 4)","Genetics","T","6:30 PM - 7:20 PM","Savagedunn, Cathy","RZ 128","5","4","In-Person",
"1B","71793","BIOL 585 (4, 4)","Genetics","TH","6:30 PM - 7:20 PM","Clark, James","RZ 128","5","4","In-Person",
"1A","71790","BIOL 585 (4, 4)","Genetics","T","6:30 PM - 7:20 PM","Madaan, Uday","RZ 128","5","4","In-Person",
"1","56545","BIOL 714 (4, 4)","Cell Biology","M, W","5:00 PM - 6:50 PM","Fath, Karl","SB D139","16","25","In-Person",
"1","56545","BIOL 714 (4, 4)","Cell Biology","M, W","5:00 PM - 6:50 PM","Zakeri, Zahra","SB D139","16","25","In-Person",
"1","56703","BIOL 723 (6, 4)","Ornithology","TH","9:10 AM - 12:00 PM","Sperling, Jon","CH 203","4","3","In-Person",
"1A","56704","BIOL 723 (6, 4)","Ornithology","TH","12:25 PM - 1:15 PM","Sperling, Jon","CH 203","4","3","In-Person",
"1A","56704","BIOL 723 (6, 4)","Ornithology","TH","1:30 PM - 2:20 PM","Sperling, Jon","CH 203","4","3","In-Person",
"1A","56704","BIOL 723 (6, 4)","Ornithology","TH","2:35 PM - 3:25 PM","Sperling, Jon","CH 203","4","3","In-Person",
"1","56391","BIOL 750 (4, 4)","Developmental Biol","T","6:30 PM - 10:20 PM","Weinstein, Daniel"," ","9","15","In-Person",
"1","63974","BIOL 7908 (3, 3)","VT: Seminar in Biomathematics","T","6:30 PM - 9:20 PM","Anadon, Jose"," ","1","15","In-Person",
"1","60976","BIOL 791 (1, 1)","Colloquium","W","11:10 AM - 12:00 PM","Waldman, John","SB D139","5","5","In-Person",
"2","56585","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Sperling, Jon"," ","1","5","In-Person",
"3","56586","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","56584","BIOL 7921 (2, 1)","Tutorial","&nbsp;"," - ","Melendez, Alicia"," ","2","5","In-Person",
"3","56595","BIOL 7922 (2, 2)","Tutorial","&nbsp;"," - ",", "," ","0","5","In-Person",
"3","56595","BIOL 7922 (2, 2)","Tutorial","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"2","56594","BIOL 7922 (2, 2)","Tutorial","&nbsp;"," - ",", "," ","0","5","In-Person",
"2","56594","BIOL 7922 (2, 2)","Tutorial","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"1","56591","BIOL 7922 (2, 2)","Tutorial","&nbsp;"," - ","Weinstein, Daniel"," ","1","5","In-Person",
"1","56621","BIOL 7923 (3, 3)","Tutorial","&nbsp;"," - ","Zakeri, Zahra"," ","4","5","In-Person",
"3","56624","BIOL 7923 (3, 3)","Tutorial","&nbsp;"," - ",", "," ","0","5","In-Person",
"2","56623","BIOL 7923 (3, 3)","Tutorial","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","81812","BIOL 7941 (1, 1)","Ecology &amp; Evolu Data/Jrnl Club","TH","11:00 AM - 11:50 AM","Lahti, David"," ","2","10","In-Person",
"1","56663","BIOL 7991 (1, 1)","Research","&nbsp;"," - ","Fath, Karl"," ","1","5","In-Person",
"3","56678","BIOL 7991 (1, 1)","Research","&nbsp;"," - ",", "," ","0","5","In-Person",
"2","56665","BIOL 7991 (1, 1)","Research","&nbsp;"," - ","Waldman, John"," ","0","5","In-Person",
"3","56682","BIOL 7992 (2, 2)","Research","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","56680","BIOL 7992 (2, 2)","Research","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"2","56681","BIOL 7992 (2, 2)","Research","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"1","56683","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"2","56684","BIOL 7993 (3, 3)","Research","&nbsp;"," - ","Zakeri, Zahra"," ","2","5","In-Person",
"3","56685","BIOL 7993 (3, 3)","Research","&nbsp;"," - ",", "," ","0","5","In-Person",
"1","83836","BIOL 7996 (6, 6)","Research","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"01","65149","BUS 160W (3, 3)","Intro To Bus Writ","T, TH","10:45 AM - 12:00 PM","Mitchell, Karl","KY 431","27","25","In-Person",
"03","65151","BUS 160W (3, 3)","Intro To Bus Writ","M","6:30 PM - 9:20 PM","Mitchell, Karl","KG 206","25","25","In-Person",
"02","65150","BUS 160W (3, 3)","Intro To Bus Writ","T, TH","6:30 PM - 7:45 PM","Mitchell, Karl","KG 206","24","25","In-Person",
"07","65092","BUS 241 (4, 3)","Corp Finance","T, TH","3:10 PM - 4:25 PM","Ussher, Leanne","KY 270","97","97","In-Person",
"06","65074","BUS 241 (4, 3)","Corp Finance","T, TH","9:15 AM - 10:30 AM","Wang, Tao","KY 270","91","95","In-Person",
"02","65052","BUS 241 (4, 3)","Corp Finance","M, W","1:40 PM - 2:55 PM","Courtadon, Georges","KG 202","96","95","In-Person",
"05","65069","BUS 241 (4, 3)","Corp Finance","M, W","6:30 PM - 7:45 PM","Farber, Jeffrey","KG 202","45","45","In-Person",
"03","65053","BUS 241 (4, 3)","Corp Finance","M, W","5:00 PM - 6:15 PM","Debora, David","PH 154","33","40","In-Person",
"09","65109","BUS 241 (4, 3)","Corp Finance","M","3:10 PM - 6:00 PM","Marshall, Cara","RA 209","25","25","Hybrid",
"08","65100","BUS 241 (4, 3)","Corp Finance","S","1:00 PM - 4:00 PM","Agyepong, Benjamin","PH 156","29","30","In-Person",
"01","65049","BUS 241 (4, 3)","Corp Finance","M, W","1:40 PM - 2:55 PM","Simi, Wei","KY 270","43","90","In-Person",
"03","65125","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","S","9:00 AM - 12:00 PM","Hull, Geordan","PH 157","20","40","In-Person",
"02","65120","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","T, TH","12:15 PM - 1:30 PM","Wayman, Sheldon","PH 118","40","40","In-Person",
"05","78351","BUS 243 (3, 3)","Econ Distrib &amp; Mktng","M, W","5:00 PM - 6:15 PM","Buchholtz, Stanley","RA 201","16","40","In-Person",
"03","65156","BUS 247 (3, 3)","Business Econ","T, TH","1:40 PM - 2:55 PM","Nix, Joan","KY 270","98","97","In-Person",
"01","65142","BUS 247 (3, 3)","Business Econ","M","6:30 PM - 9:20 PM","Marketakis, Georgios","PH 154","43","40","In-Person",
"04","65162","BUS 247 (3, 3)","Business Econ","S","1:00 PM - 4:00 PM","Liu, Gaoquan","PH 108","50","50","In-Person",
"02","65147","BUS 247 (3, 3)","Business Econ","M, W","6:30 PM - 7:45 PM","Liu, Gaoquan","KY 270","100","97","In-Person",
"02","65164","BUS 341W (3, 3)","Intermed Finance","M, W","10:45 AM - 12:00 PM","Marest, Luc","PH 132","33","25","In-Person",
"01","65163","BUS 341W (3, 3)","Intermed Finance","M, W","9:15 AM - 10:30 AM","Marest, Luc","PH 154","15","25","In-Person",
"03","65165","BUS 341W (3, 3)","Intermed Finance","S","1:00 PM - 4:00 PM","Hwang, Dae-Yeop","PH 112","13","25","In-Person",
"02","65168","BUS 350 (3, 3)","Investment Analysis","M, W","3:10 PM - 4:25 PM","Simi, Wei","KG 202","23","30","In-Person",
"01","65167","BUS 350 (3, 3)","Investment Analysis","M, W","5:00 PM - 6:15 PM","Marest, Luc","PH 132","36","25","In-Person",
"01","65175","BUS 351 (3, 3)","Financial Markets","M, W","3:10 PM - 4:25 PM","Thurston, Thom","SB B141","45","45","In-Person",
"01","80516","BUS 353 (3, 3)","Options &amp; Futures","M","6:30 PM - 9:20 PM","Courtadon, Georges","SB D135","15","15","In-Person",
"01","80518","BUS 386 (3, 3)","Fin Econometrics","T","6:30 PM - 9:20 PM","Taspinar, Suleyman","PH 206","1","10","In-Person",
"02","81734","BUS 3911 (1, 1)","Special Problems","SU","8:00 AM - 11:30 AM","Cooganpushner, Diane","PH 347","3","10","In-Person",
"02","81698","BUS 393 (3, 3)","Intern For Bus Admin","SU","8:00 AM - 11:40 AM","Cooganpushner, Diane","PH 347","16","20","In-Person",
"1","73188","CERT 499 (0, 0)","Cert Full Time","&nbsp;"," - ",", "," ","95","35","In-Person",
"2","56349","CESL 031 (5, 2)","Found Writing 2","T, TH","12:10 PM - 2:00 PM","Goldhaber, Sue","KY 316","13","18","In-Person",
"4","56351","CESL 031 (5, 2)","Found Writing 2","M, W","6:30 PM - 8:10 PM","Brandman, Alan","KY 318","15","18","In-Person",
"2","56358","CESL 035 (4, 2)","Found Reading 2","T, TH","10:05 AM - 11:55 AM","Brandman, Alan","KY 316","14","18","In-Person",
"3","56347","CESL 284 (4, 1)","Comm Skills","M, W","2:15 PM - 4:05 PM","Brandman, Alan","KY 316","10","18","In-Person",
"1","56345","CESL 284 (4, 1)","Comm Skills","T, TH","8:00 AM - 9:50 AM","Goldhaber, Sue","KY 316","8","18","In-Person",
"1","56363","CESL 700 (0, 0)","Grad Eng Sec Lang","T, TH","2:15 PM - 4:05 PM","Pisciotta, Richard","KY 316","22","22","In-Person",
"5","57069","CHEM 1011 (3, 1)","Basic Chem Lab","F","9:15 AM - 12:05 PM","Gafney, Harry","RE 151","24","24","In-Person",
"6","57071","CHEM 1011 (3, 1)","Basic Chem Lab","T","6:30 PM - 9:20 PM","Gafney, Harry","RE 151","23","24","In-Person",
"6","57071","CHEM 1011 (3, 1)","Basic Chem Lab","T","6:30 PM - 9:20 PM","Shum, Henry","RE 151","23","24","In-Person",
"1","57063","CHEM 1011 (3, 1)","Basic Chem Lab","M","9:15 AM - 12:05 PM","Gafney, Harry","RE 151","24","24","In-Person",
"1","57063","CHEM 1011 (3, 1)","Basic Chem Lab","M","9:15 AM - 12:05 PM","Jagassar, Parbatee","RE 151","24","24","In-Person",
"5","57069","CHEM 1011 (3, 1)","Basic Chem Lab","F","9:15 AM - 12:05 PM","Clarke, David","RE 151","24","24","In-Person",
"2","57066","CHEM 1011 (3, 1)","Basic Chem Lab","M","1:40 PM - 4:30 PM","Jagassar, Parbatee","RE 151","24","24","In-Person",
"3","57067","CHEM 1011 (3, 1)","Basic Chem Lab","W","9:15 AM - 12:05 PM","Chumber, Jyoti","RE 151","24","24","In-Person",
"3","57067","CHEM 1011 (3, 1)","Basic Chem Lab","W","9:15 AM - 12:05 PM","Gafney, Harry","RE 151","24","24","In-Person",
"4","57068","CHEM 1011 (3, 1)","Basic Chem Lab","TH","9:40 AM - 12:30 PM","Gafney, Harry","RE 151","24","24","In-Person",
"4","57068","CHEM 1011 (3, 1)","Basic Chem Lab","TH","9:40 AM - 12:30 PM","Leventhal, Julie Clarissa","RE 151","24","24","In-Person",
"2","57066","CHEM 1011 (3, 1)","Basic Chem Lab","M","1:40 PM - 4:30 PM","Gafney, Harry","RE 151","24","24","In-Person",
"3","57062","CHEM 1013 (3, 3)","Basic Chemistry","TH","6:30 PM - 9:20 PM","Binyaminov, Olga","RE 100","51","72","In-Person",
"2","57061","CHEM 1013 (3, 3)","Basic Chemistry","M, W","3:10 PM - 4:25 PM","Winters, Michael","RE 017","72","72","In-Person",
"1","57058","CHEM 1013 (3, 3)","Basic Chemistry","T, TH","10:45 AM - 12:00 PM","Binyaminov, Olga","RE 101","90","90","In-Person",
"5","57253","CHEM 1021 (3, 1)","Basic Org Chem Lab","T","6:30 PM - 9:20 PM","Romu, Aireen","RE 351","20","20","In-Person",
"2","57165","CHEM 1021 (3, 1)","Basic Org Chem Lab","W","1:40 PM - 4:30 PM","Chan, Tsz","RE 351","20","20","In-Person",
"1","57164","CHEM 1021 (3, 1)","Basic Org Chem Lab","M","1:40 PM - 4:30 PM","Ocando, Joseph","RE 351","20","20","In-Person",
"4","57251","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","6:30 PM - 9:20 PM","Ocando, Joseph","RE 351","20","20","In-Person",
"3","57249","CHEM 1021 (3, 1)","Basic Org Chem Lab","TH","9:40 AM - 12:30 PM","Perri, Anthony","RE 351","20","20","In-Person",
"2","57163","CHEM 1023 (3, 3)","Basic Organic Chem","W","6:30 PM - 9:20 PM","Ocando, Joseph","RE 017","58","70","In-Person",
"1","57162","CHEM 1023 (3, 3)","Basic Organic Chem","T, TH","1:40 PM - 2:55 PM","Perri, Anthony","RE 101","52","80","In-Person",
"2","57263","CHEM 1031 (3, 1)","Basic Biochem Lab","T","9:40 AM - 12:30 PM","Zhao, Xin","RE 153","25","24","In-Person",
"1","57257","CHEM 1031 (3, 1)","Basic Biochem Lab","W","1:40 PM - 4:30 PM","Mclachlan, Glendon","RE 151","24","24","In-Person",
"1","57257","CHEM 1031 (3, 1)","Basic Biochem Lab","W","1:40 PM - 4:30 PM","Toseef, Tayyaba","RE 151","24","24","In-Person",
"2","57263","CHEM 1031 (3, 1)","Basic Biochem Lab","T","9:40 AM - 12:30 PM","Mclachlan, Glendon","RE 153","25","24","In-Person",
"4","57267","CHEM 1031 (3, 1)","Basic Biochem Lab","M","9:15 AM - 12:05 PM","Mclachlan, Glendon","RE 153","24","24","In-Person",
"3","57266","CHEM 1031 (3, 1)","Basic Biochem Lab","TH","1:40 PM - 4:30 PM","Mclachlan, Glendon","RE 151","24","24","In-Person",
"3","57266","CHEM 1031 (3, 1)","Basic Biochem Lab","TH","1:40 PM - 4:30 PM","Nasef, Mohamed","RE 151","24","24","In-Person",
"4","57267","CHEM 1031 (3, 1)","Basic Biochem Lab","M","9:15 AM - 12:05 PM","Binyaminov, Olga","RE 153","24","24","In-Person",
"1","57256","CHEM 1033 (3, 3)","Basic Biochemistry","W, F","10:45 AM - 12:00 PM","Mclachlan, Glendon","RE 101","97","100","In-Person",
"1","57306","CHEM 1131 (3, 1)","Intro Chem Tech","M","9:15 AM - 12:05 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"10","57321","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"10","57321","CHEM 1131 (3, 1)","Intro Chem Tech","T","7:30 PM - 10:20 PM","Dimitrakopoulos, Jim","RE 156","24","24","In-Person",
"9","57320","CHEM 1131 (3, 1)","Intro Chem Tech","TH","7:30 PM - 10:20 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"9","57320","CHEM 1131 (3, 1)","Intro Chem Tech","TH","7:30 PM - 10:20 PM","Dimitrakopoulos, Jim","RE 156","24","24","In-Person",
"8","57318","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"8","57318","CHEM 1131 (3, 1)","Intro Chem Tech","TH","1:40 PM - 4:30 PM","Dimitrakopoulos, Jim","RE 156","24","24","In-Person",
"7","57315","CHEM 1131 (3, 1)","Intro Chem Tech","TH","9:40 AM - 12:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"7","57315","CHEM 1131 (3, 1)","Intro Chem Tech","TH","9:40 AM - 12:30 PM","Singh, Gurpreet","RE 156","24","24","In-Person",
"6","57314","CHEM 1131 (3, 1)","Intro Chem Tech","W","1:40 PM - 4:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"6","57314","CHEM 1131 (3, 1)","Intro Chem Tech","W","1:40 PM - 4:30 PM","Okamoto, Daiki","RE 156","24","24","In-Person",
"5","57313","CHEM 1131 (3, 1)","Intro Chem Tech","W","9:15 AM - 12:05 PM","Ye, Shiqi","RE 156","24","24","In-Person",
"5","57313","CHEM 1131 (3, 1)","Intro Chem Tech","W","9:15 AM - 12:05 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"4","57312","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Strekas, Thomas","RE 156","24","24","In-Person",
"4","57312","CHEM 1131 (3, 1)","Intro Chem Tech","T","8:40 AM - 11:30 AM","Perri, Anthony","RE 156","24","24","In-Person",
"3","57311","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"3","57311","CHEM 1131 (3, 1)","Intro Chem Tech","T","2:40 PM - 5:30 PM","Minkin, Jonathan","RE 156","24","24","In-Person",
"2","57310","CHEM 1131 (3, 1)","Intro Chem Tech","M","1:40 PM - 4:30 PM","Strekas, Thomas","RE 156","24","24","In-Person",
"2","57310","CHEM 1131 (3, 1)","Intro Chem Tech","M","1:40 PM - 4:30 PM","Ramos, Jorge","RE 156","24","24","In-Person",
"11","57322","CHEM 1131 (3, 1)","Intro Chem Tech","F","9:15 AM - 12:05 PM",", ","RE 156","0","0","In-Person",
"1","57306","CHEM 1131 (3, 1)","Intro Chem Tech","M","9:15 AM - 12:05 PM","Ramos, Jorge","RE 156","24","24","In-Person",
"11","57302","CHEM 1134 (4, 4)","General Chemistry l","TH","6:30 PM - 7:20 PM","Chouaib, Abderrahim","RZ 147","30","31","In-Person",
"1","57289","CHEM 1134 (4, 4)","General Chemistry l","F","11:10 AM - 12:00 PM","Gloster, Daniel","RZ 147","31","31","In-Person",
"13","64831","CHEM 1134 (4, 4)","General Chemistry l","T","12:40 PM - 2:30 PM","Dcosta, Celestina","RE 105","24","24","In-Person",
"12","64830","CHEM 1134 (4, 4)","General Chemistry l","T","12:40 PM - 2:30 PM","Dcosta, Celestina","RE 105","24","24","In-Person",
"12","64830","CHEM 1134 (4, 4)","General Chemistry l","TH","2:15 PM - 4:05 PM","Dcosta, Celestina","PH 208","24","24","In-Person",
"12","64830","CHEM 1134 (4, 4)","General Chemistry l","TH","2:15 PM - 4:05 PM",", ","PH 208","24","24","In-Person",
"11","57302","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM","Altman, Alexander","RE 101","30","31","In-Person",
"10","57301","CHEM 1134 (4, 4)","General Chemistry l","W","4:30 PM - 5:20 PM",", ","RE 105","0","0","In-Person",
"10","57301","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM",", ","RE 101","0","0","In-Person",
"9","57300","CHEM 1134 (4, 4)","General Chemistry l","T","6:30 PM - 9:20 PM","Altman, Alexander","RE 017","32","31","In-Person",
"9","57300","CHEM 1134 (4, 4)","General Chemistry l","T","5:30 PM - 6:20 PM","Singh, Sanbir","RE 017","32","31","In-Person",
"8","57299","CHEM 1134 (4, 4)","General Chemistry l","TH","1:40 PM - 2:30 PM","Singh, Gurpreet","RE 105","31","30","In-Person",
"8","57299","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","31","30","In-Person",
"7","57298","CHEM 1134 (4, 4)","General Chemistry l","W","2:40 PM - 3:30 PM","Ye, Shiqi","RE 105","30","30","In-Person",
"7","57298","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","30","30","In-Person",
"6","57296","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","30","31","In-Person",
"6","57296","CHEM 1134 (4, 4)","General Chemistry l","T","1:40 PM - 2:30 PM","Minkin, Jonathan","RZ 147","30","31","In-Person",
"5","57295","CHEM 1134 (4, 4)","General Chemistry l","T, TH","12:15 PM - 1:30 PM","Strekas, Thomas","RE 101","30","30","In-Person",
"5","57295","CHEM 1134 (4, 4)","General Chemistry l","M","2:40 PM - 3:30 PM","Okamoto, Daiki","RE 105","30","30","In-Person",
"4","57293","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM","Gloster, Daniel","RE 101","30","31","In-Person",
"4","57293","CHEM 1134 (4, 4)","General Chemistry l","T","11:10 AM - 12:00 PM","Benavides, Francisco","RZ 147","30","31","In-Person",
"3","57292","CHEM 1134 (4, 4)","General Chemistry l","W","11:10 AM - 12:00 PM",", ","RE 105","0","0","In-Person",
"3","57292","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM",", ","RE 101","0","0","In-Person",
"2","57291","CHEM 1134 (4, 4)","General Chemistry l","TH","12:25 PM - 1:15 PM","Mukhlall, Joshua","RZ 147","26","30","In-Person",
"2","57291","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM","Gloster, Daniel","RE 101","26","30","In-Person",
"1","57289","CHEM 1134 (4, 4)","General Chemistry l","T, F","9:15 AM - 10:30 AM","Gloster, Daniel","RE 101","31","31","In-Person",
"13","64831","CHEM 1134 (4, 4)","General Chemistry l","F","10:00 AM - 11:50 AM","Dcosta, Celestina","PH 208","24","24","In-Person",
"1","57344","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Hall, Bradley","RE 153","24","24","In-Person",
"1","57344","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","M","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","24","24","In-Person",
"2","57352","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","9:40 AM - 12:30 PM",", ","RE 153","0","0","In-Person",
"3","57353","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Evans, Cherice","RE 153","22","24","In-Person",
"3","57353","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","22","24","In-Person",
"3","57353","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","1:40 PM - 4:30 PM","Streeter, Zachary","RE 153","22","24","In-Person",
"4","57354","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Greenberg, Ross","RE 153","23","24","In-Person",
"4","57354","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","T","7:30 PM - 10:20 PM","Mirkin, Michael","RE 153","23","24","In-Person",
"5","57356","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:10 AM - 12:00 PM","Dcosta, Celestina","RE 153","23","24","In-Person",
"5","57356","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","9:10 AM - 12:00 PM","Mirkin, Michael","RE 153","23","24","In-Person",
"6","57358","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","23","24","In-Person",
"6","57358","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","W","1:40 PM - 4:30 PM","Romu, Aireen","RE 153","23","24","In-Person",
"7","57359","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Chen, Ning","RE 153","21","24","In-Person",
"7","57359","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","1:40 PM - 4:30 PM","Mirkin, Michael","RE 153","21","24","In-Person",
"8","57361","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","TH","9:40 AM - 12:30 PM",", ","RE 153","0","0","In-Person",
"9","57363","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","10:15 AM - 1:05 PM","Altman, Alexander","RE 153","24","24","In-Person",
"9","57363","CHEM 1141 (3, 1)","Quant&amp;Qual Analysis","F","10:15 AM - 1:05 PM","Mirkin, Michael","RE 153","24","24","In-Person",
"7","57337","CHEM 1144 (4, 4)","General Chemistry II","TH","6:30 PM - 9:20 PM",", ","RE 101","0","0","In-Person",
"7","57337","CHEM 1144 (4, 4)","General Chemistry II","T","3:50 PM - 4:40 PM",", ","RZ 147","0","0","In-Person",
"8","57338","CHEM 1144 (4, 4)","General Chemistry II","TH","6:30 PM - 9:20 PM","Greenberg, Ross","RE 101","31","31","In-Person",
"8","57338","CHEM 1144 (4, 4)","General Chemistry II","TH","6:30 PM - 9:20 PM","Subramaniam, Gopal","RE 101","31","31","In-Person",
"9","57341","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Mirkin, Michael","RE 101","0","0","In-Person",
"9","57341","CHEM 1144 (4, 4)","General Chemistry II","W","10:00 AM - 10:50 AM",", ","RE 105","0","0","In-Person",
"8","57338","CHEM 1144 (4, 4)","General Chemistry II","TH","5:30 PM - 6:20 PM","Greenberg, Ross","RE 101","31","31","In-Person",
"6","57336","CHEM 1144 (4, 4)","General Chemistry II","TH","6:30 PM - 9:20 PM","Greenberg, Ross","RE 101","30","30","In-Person",
"6","57336","CHEM 1144 (4, 4)","General Chemistry II","T","6:30 PM - 7:20 PM","Hall, Bradley","RZ 147","30","30","In-Person",
"5","57333","CHEM 1144 (4, 4)","General Chemistry II","TH","12:40 PM - 1:30 PM","Chen, Ning","RE 105","29","30","In-Person",
"5","57333","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Mirkin, Michael","RE 101","29","30","In-Person",
"4","57332","CHEM 1144 (4, 4)","General Chemistry II","TH","2:40 PM - 3:30 PM",", ","RE 105","0","0","In-Person",
"4","57332","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM",", ","RE 101","0","0","In-Person",
"3","57331","CHEM 1144 (4, 4)","General Chemistry II","W","1:40 PM - 2:30 PM","Giri, Rajan","RE 105","10","30","In-Person",
"3","57331","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Mirkin, Michael","RE 101","10","30","In-Person",
"2","57330","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM",", ","RE 101","0","0","In-Person",
"2","57330","CHEM 1144 (4, 4)","General Chemistry II","M","8:00 AM - 8:50 AM",", ","RE 105","0","0","In-Person",
"1","57328","CHEM 1144 (4, 4)","General Chemistry II","M, TH","9:15 AM - 10:30 AM","Mirkin, Michael","RE 101","20","30","In-Person",
"1","57328","CHEM 1144 (4, 4)","General Chemistry II","M","1:40 PM - 2:30 PM","Ho, Jay","RE 105","20","30","In-Person",
"12","80443","CHEM 1144 (4, 4)","General Chemistry II","W","1:40 PM - 3:30 PM","Hall, Bradley","PH 212","25","25","In-Person",
"12","80443","CHEM 1144 (4, 4)","General Chemistry II","T","2:40 PM - 4:30 PM","Hall, Bradley","SB C205","25","25","In-Person",
"11","64834","CHEM 1144 (4, 4)","General Chemistry II","TH","1:40 PM - 3:30 PM","Greenberg, Ross","PH 206","25","25","In-Person",
"11","64834","CHEM 1144 (4, 4)","General Chemistry II","T","2:40 PM - 4:30 PM","Hall, Bradley","SB C205","25","25","In-Person",
"10","64833","CHEM 1144 (4, 4)","General Chemistry II","TH","10:00 AM - 11:50 AM","Streeter, Zachary","SB A135H","25","25","In-Person",
"10","64833","CHEM 1144 (4, 4)","General Chemistry II","T","2:40 PM - 4:30 PM","Hall, Bradley","SB C205","25","25","In-Person",
