"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"22A","58176","CSCI 611 (4, 3)","Advanced Programming in C++","M, W","10:05 AM - 10:55 AM","Li, Changlin","SB A135B","0","6","In-Person",
"22","58175","CSCI 611 (4, 3)","Advanced Programming in C++","F","12:15 PM - 2:05 PM","Waxman, Jerry"," ","0","6","In-Person",
"12A","58174","CSCI 612 (4, 3)","Advanced Programming in Java","T, TH","8:00 AM - 8:50 AM","Frary, Barbara","SB A223","0","6","In-Person",
"12","58173","CSCI 612 (4, 3)","Advanced Programming in Java","M, W","8:00 AM - 8:50 AM","Mahavadi, Krishna","SB C205","0","6","In-Person",
"35","58078","CSCI 613 (3, 3)","Data Structures","M, W","6:30 PM - 7:45 PM","Chen, Chao","SB B145","0","6","In-Person",
"11","58074","CSCI 613 (3, 3)","Data Structures","T, TH","9:15 AM - 10:30 AM","Mahavadi, Krishna","SB B141","0","6","In-Person",
"25","58096","CSCI 620 (3, 3)","Discrete Structures","M, W","3:10 PM - 4:10 PM","Goswami, Mayank","RE 105","0","6","In-Person",
"37","58099","CSCI 620 (3, 3)","Discrete Structures","M, W","8:00 PM - 9:15 PM","Kong, Tatyung","SB B141","0","6","In-Person",
"14","58172","CSCI 640 (3, 3)","Comp Org &amp; Assembly Lang","T, F","10:45 AM - 12:00 PM","Fluture, Simina","SB C205","0","6","In-Person",
"34","48266","CSCI 700 (3, 3)","Algorithms I","T, TH","5:00 PM - 6:15 PM","Phillips, Tsaiyun","SB B145","4","4","In-Person",
"33","48264","CSCI 700 (3, 3)","Algorithms I","M, W","5:00 PM - 6:15 PM","Goswami, Mayank","SB B145","5","4","In-Person",
"11","48258","CSCI 700 (3, 3)","Algorithms I","M, W","9:15 AM - 10:30 AM","Yuan, Changhe","SB B141","0","4","In-Person",
"22","48262","CSCI 700 (3, 3)","Algorithms I","T, TH","3:10 PM - 4:25 PM","Phillips, Tsaiyun","SB B145","3","3","In-Person",
"21","48704","CSCI 711 (3, 3)","Database Systems","M, W","1:40 PM - 2:55 PM","Obrenic, Bojana","KY 170","7","6","In-Person",
"31","63109","CSCI 718 (3, 3)","Computer Graphics","T, TH","7:00 PM - 8:15 PM","Xiang, Zhigang","SB A135B","1","1","In-Person",
"31","48270","CSCI 722 (3, 3)","Computability and Complexity","T, TH","8:00 PM - 9:15 PM","Yukawa, Keitaro","SB B141","34","32","In-Person",
"45","48728","CSCI 744 (3, 3)","Comp Architecture &amp; Networks","F","6:45 PM - 9:35 PM","Upadhyay, Vivek","SB C205","7","6","Web-Enhanced",
"11","48722","CSCI 744 (3, 3)","Comp Architecture &amp; Networks","T, F","9:15 AM - 10:30 AM","Smith-Thompson, Anne","SB B145","5","4","In-Person",
"12","48724","CSCI 744 (3, 3)","Comp Architecture &amp; Networks","T, F","10:45 AM - 12:00 PM","Smith-Thompson, Anne","SB A135H","4","4","In-Person",
"22","63572","CSCI 761 (3, 3)","Numerical Methods","M, W","3:10 PM - 4:25 PM","Mane, Sateesh","KY 244","3","4","In-Person",
"23","63574","CSCI 765 (3, 3)","Computational Finance","M, W","5:00 PM - 6:15 PM","Mane, Sateesh","SB A143","5","5","In-Person",
"12","48733","CSCI 780 (3, 3)","Special Topics in Computer Sci","M, W","9:15 AM - 10:30 AM","Brown, Theodore","SB A223","2","4","In-Person",
"13","48735","CSCI 780 (3, 3)","Special Topics in Computer Sci","M, W","10:45 AM - 12:00 PM","Yuan, Changhe","SB B141","6","6","In-Person",
"24","48737","CSCI 780 (3, 3)","Special Topics in Computer Sci","T, TH","12:15 PM - 1:30 PM","Sy, Bon","SB A135H","4","4","In-Person",
"25","48742","CSCI 780 (3, 3)","Special Topics in Computer Sci","M, W","3:10 PM - 4:25 PM","Rozovskaya, Alla","SB B145","8","8","In-Person",
"36","48744","CSCI 780 (3, 3)","Special Topics in Computer Sci","M, W","5:00 PM - 6:15 PM","Chen, Chao","SB B141","9","6","In-Person",
"39","48750","CSCI 780 (3, 3)","Special Topics in Computer Sci","T, TH","8:00 PM - 9:15 PM","Phillips, Tsaiyun","SB B145","2","8","In-Person",
"38","48748","CSCI 780 (3, 3)","Special Topics in Computer Sci","T, TH","5:00 PM - 6:15 PM","Yukawa, Keitaro","SB A135H","7","6","In-Person",
"37","48746","CSCI 780 (3, 3)","Special Topics in Computer Sci","T, TH","5:00 PM - 6:15 PM","Boklan, Kent","SB B141","6","6","In-Person",
"60","61406","CSCI 7881 (1, 1)","Cooperative Educ Placement","&nbsp;"," - ","Yukawa, Keitaro"," ","1","1","In-Person",
"61","61708","CSCI 7993 (3, 3)","Vt:Research","&nbsp;"," - ","Chen, Chao"," ","1","1","In-Person",
"60","61053","CSCI 7993 (3, 3)","Vt:Research","&nbsp;"," - ","Xiang, Zhigang"," ","1","1","In-Person",
"62","63243","CSCI 7993 (3, 3)","Vt:Research","&nbsp;"," - ","Yuan, Changhe"," ","1","1","In-Person",
"01","54625","CUNBA 49905 (.5, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54626","CUNBA 4991 (1, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54627","CUNBA 49910 (10, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54628","CUNBA 49911 (11, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54629","CUNBA 49912 (12, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54630","CUNBA 49913 (13, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54631","CUNBA 49914 (14, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54632","CUNBA 49915 (15, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54633","CUNBA 49916 (16, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54634","CUNBA 49917 (17, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54635","CUNBA 49918 (18, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54636","CUNBA 4992 (2, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54637","CUNBA 4993 (3, 0)","Cuny Ba","&nbsp;"," - ",", "," ","3","35","In-Person",
"01","54638","CUNBA 4994 (4, 0)","Cuny Ba","&nbsp;"," - ",", "," ","1","35","In-Person",
"01","54639","CUNBA 4995 (5, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54640","CUNBA 4996 (6, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54641","CUNBA 4997 (7, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54642","CUNBA 4998 (8, 0)","Cuny Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","54643","CUNBA 4999 (9, 0)","Cuny Ba","&nbsp;"," - ",", "," ","1","35","In-Person",
"01","54644","CUNBA 7993 (3, 0)","Cuny-Ba","&nbsp;"," - ",", "," ","0","35","In-Person",
"04","44172","DANCE 150 (3, 3)","Intro To Dance","T, TH","1:40 PM - 2:55 PM","Fittante, Carlos","RA 101A","20","0","In-Person",
"01","44152","DANCE 150 (3, 3)","Intro To Dance","M, W","5:00 PM - 6:15 PM","Hui, Guanglei","RA 101B","25","25","In-Person",
"02","44153","DANCE 150 (3, 3)","Intro To Dance","T, F","9:15 AM - 10:30 AM","Webb, Carolyn","RA 101B","25","25","In-Person",
"03","44162","DANCE 150 (3, 3)","Intro To Dance","T, F","10:45 AM - 12:00 PM","Webb, Carolyn","RA 101B","25","25","In-Person",
"05","44191","DANCE 150 (3, 3)","Intro To Dance","S","9:00 AM - 11:40 AM","Fittante, Carlos","RA 101A","30","30","In-Person",
"01","44181","DANCE 151 (3, 3)","Dance And Culture","M, W","10:45 AM - 12:00 PM","Love, Lori","RA 101B","25","25","In-Person",
"01","44259","DANCE 160 (3, 2)","Modern Dance 1","T, TH","3:10 PM - 4:25 PM","Winberg, Richard","RA 101A","30","30","In-Person",
"01","44194","DANCE 162 (3, 2)","Dance Tech Africa 1","M, W","3:10 PM - 4:25 PM","Love, Lori","RA 101A","26","30","In-Person",
"01","44182","DANCE 165 (3, 2)","Chi Gong","M, W","9:15 AM - 10:30 AM","Critchell, Yinmei","RA 101A","33","30","In-Person",
"01","44258","DANCE 168 (3, 2)","Tap 1","T, TH","3:10 PM - 4:25 PM","Davis, Marshall","RA 101B","25","25","In-Person",
"01","44193","DANCE 169 (3, 2)","Jazz 1","M, W","1:40 PM - 2:55 PM","Love, Lori","RA 101B","23","24","In-Person",
"01","64073","DANCE 199 (3, 1)","Dance Tech Practicum","&nbsp;"," - ","Critchell, Yinmei","RA 213","1","1","In-Person",
"01","44247","DANCE 259 (3, 3)","Analysis Of Dance Movement","T, TH","12:15 PM - 1:30 PM","Carstens, Marie","RA 101B","26","25","In-Person",
"01","44238","DANCE 261 (3, 2)","Ballet II","T, TH","10:45 AM - 12:00 PM","Fittante, Carlos","RA 101A","11","30","In-Person",
"01","44251","DANCE 268 (3, 2)","Tap II","T, TH","1:40 PM - 2:55 PM","Davis, Marshall","RA 101B","13","25","In-Person",
"01","57040","DANCE 290 (1, 1)","Theatre Practicum","&nbsp;"," - ","Healey, Meghan","RA 213","6","20","In-Person",
"01","44138","DANCE 350W (3, 3)","Time &amp; Dance Image In U.S. I","TH","9:10 AM - 12:00 PM","Brungard, Laura","RA 205","10","20","In-Person",
"01","44201","DANCE 360 (3, 2)","Modern Dance III","M, W","10:45 AM - 12:00 PM","Critchell, Yinmei","RA 101A","5","30","In-Person",
"04","44272","DANCE 3803 (3, 3)","Vt:Dance Production","T, TH","5:00 PM - 6:15 PM","Winberg, Richard","RA 101A","6","30","In-Person",
"06","61726","DANCE 3803 (3, 3)","Vt:Dance Production","M, W","3:10 PM - 4:25 PM","Hui, Guanglei","RA 101B","1","20","In-Person",
"05","60644","DANCE 3803 (3, 3)","Vt:Dance Production","T, F","12:15 PM - 1:30 PM","Webb, Carolyn","RA 101A","7","30","In-Person",
"01","44260","DANCE 3803 (3, 3)","Vt:Dance Production","M, W","1:40 PM - 2:55 PM","Weeks, Edisa","RA 101A","4","30","In-Person",
"01","44297","DANCE 381 (3, 3)","Collab Wrkshp Dance &amp; Theatre","F","9:10 AM - 12:00 PM","Weeks, Edisa","RA 101A","10","10","In-Person",
"05","44044","DRAM 001 (3, 3)","Intro Dram And Theat","TH","9:10 AM - 12:00 PM","Abrego Jr., Raul","RA 11","39","38","In-Person",
"04","44039","DRAM 001 (3, 3)","Intro Dram And Theat","W","9:10 AM - 12:00 PM","Comfort, Gardiner","RA 205","40","40","In-Person",
"03","44027","DRAM 001 (3, 3)","Intro Dram And Theat","T","9:10 AM - 12:00 PM","Boodaghian, Arthur","CD 134","42","42","In-Person",
"01","44015","DRAM 001 (3, 3)","Intro Dram And Theat","M","9:10 AM - 12:00 PM","Dolman, Christopher","RA 205","40","40","In-Person",
"02","44022","DRAM 001 (3, 3)","Intro Dram And Theat","T","9:10 AM - 12:00 PM","Boodaghian, Arthur","CD 134","42","42","In-Person",
"01","44052","DRAM 100 (3, 3)","Intro To Acting","M","1:40 PM - 4:30 PM","Dolman, Christopher","RA 11","34","35","In-Person",
"06","44066","DRAM 100 (3, 3)","Intro To Acting","W","4:30 PM - 7:20 PM","Schwab, Kevin","KG 115","27","25","In-Person",
"03","44057","DRAM 100 (3, 3)","Intro To Acting","M","5:30 PM - 8:20 PM","Schwab, Kevin","KG 115","35","35","In-Person",
"02","44056","DRAM 100 (3, 3)","Intro To Acting","M","1:40 PM - 4:30 PM","Rowe, Stephen","KG 115","35","35","In-Person",
"07","44069","DRAM 100 (3, 3)","Intro To Acting","W","9:10 AM - 12:00 PM","Nelson, Rebecca","RA 11","35","35","In-Person",
"08","44071","DRAM 100 (3, 3)","Intro To Acting","W","1:40 PM - 4:30 PM","Nelson, Rebecca","RA 11","35","35","In-Person",
"09","44076","DRAM 100 (3, 3)","Intro To Acting","TH","9:10 AM - 12:00 PM","Boyd, Julie","KG 115","20","0","In-Person",
"10","44080","DRAM 100 (3, 3)","Intro To Acting","TH","1:40 PM - 4:30 PM","Boyd, Julie","RA 11","35","35","In-Person",
"11","44082","DRAM 100 (3, 3)","Intro To Acting","F","9:10 AM - 12:00 PM","Feldstein, Claudia","KG 115","35","35","In-Person",
"05","44063","DRAM 100 (3, 3)","Intro To Acting","T","1:40 PM - 4:30 PM","Cox-Evans, Catherine","KG 115","34","34","In-Person",
"04","44061","DRAM 100 (3, 3)","Intro To Acting","T","9:10 AM - 12:00 PM","Cox-Evans, Catherine","RA 11","35","35","In-Person",
"01","44085","DRAM 101 (3, 3)","Intro Play &amp; Perform","T","1:40 PM - 4:30 PM","Hauptman, Ira","RA 205","24","24","In-Person",
"01","44089","DRAM 110 (3, 3)","Musical Theatre Wkshp 1","TH","1:40 PM - 4:30 PM","Repole, Charles","KG 115","16","15","In-Person",
"01","44091","DRAM 111 (3, 3)","Intro Theatre Design","M","1:40 PM - 4:30 PM","Abrego Jr., Raul","RA 219","30","30","In-Person",
"01","44093","DRAM 115 (3, 3)","Intro Tech Theatre","F","9:10 AM - 12:00 PM","Greenberg, Jeffrey","GT 140","30","30","In-Person",
"01","44095","DRAM 121 (3, 3)","Acting I","W","9:10 AM - 12:00 PM","Feldstein, Claudia","KG 115","25","25","In-Person",
"03","47574","DRAM 121 (3, 3)","Acting I","T","9:10 AM - 12:00 PM","Einhorn, Susan","KG 115","25","25","In-Person",
"01","44105","DRAM 201 (3, 3)","Hist Theat Antiq To Ren","W","1:40 PM - 4:30 PM","Hauptman, Ira","RA 205","25","24","In-Person",
"01","44107","DRAM 203 (3, 3)","Modern Theatre","M","1:40 PM - 4:30 PM","Hauptman, Ira","RA 205","24","24","In-Person",
"01","44109","DRAM 211 (3, 3)","Scenic Design 1","M","1:40 PM - 4:30 PM","Healey, Meghan","KP 461","7","7","In-Person",
"01","44111","DRAM 213 (3, 3)","Costume Design 1","M","1:40 PM - 4:30 PM","Healey, Meghan","KP 461","6","6","In-Person",
"01","44115","DRAM 222 (3, 3)","Acting II","W","1:40 PM - 4:30 PM","Feldstein, Claudia","KG 115","20","20","In-Person",
"01","44116","DRAM 227 (3, 3)","Phys Trainingfor the Actor I","T","1:40 PM - 4:30 PM","Einhorn, Susan","RA 11","19","20","In-Person",
"01","44120","DRAM 231 (3, 3)","Intro To Directing","M","9:10 AM - 12:00 PM","Woodard, Tamilla","KG 115","19","20","In-Person",
"01","44117","DRAM 318 (3, 3)","Proj Theatre Design","&nbsp;"," - ","Healey, Meghan","GT 150","2","20","In-Person",
"01","44119","DRAM 319 (3, 3)","Proj Tech Theatre","&nbsp;"," - ","Abrego Jr., Raul","RA 213","7","20","In-Person",
"01","44124","DRAM 323 (3, 3)","Acting III","M","9:10 AM - 12:00 PM","Rowe, Stephen","RA 11","13","15","In-Person",
"01","44126","DRAM 329 (3, 3)","Acting Projects","&nbsp;"," - ","Fadul, Estefania","RA 213","6","25","In-Person",
"01","44137","DRAM 381 (3, 3)","Collab Wrkshp Dance &amp; Theatre","F","9:10 AM - 12:00 PM","Weeks, Edisa","RA 101A","6","10","In-Person",
"01","44127","DRAM 3903 (3, 3)","Vt:Sp Prob Dram/Thea","F","1:40 PM - 4:30 PM","Feldstein, Claudia","KG 115","3","5","In-Person",
"02","63446","DRAM 3903 (3, 3)","Vt:Sp Prob Dram/Thea","&nbsp;"," - ","Healey, Meghan","RA 213","1","1","In-Person",
"03","64833","DRAM 3903 (3, 3)","Vt:Sp Prob Dram/Thea","&nbsp;"," - ","Greenberg, Jeffrey","RA 213","1","1","In-Person",
"01","42716","EAST 130W (3, 3)","East Asian Relig","M, W","3:10 PM - 4:25 PM","Young, Serinity","QH 270A","20","25","Web-Enhanced",
"02","42734","EAST 130W (3, 3)","East Asian Relig","T, TH","5:00 PM - 6:15 PM","Sukhu, Gopal","QH 270F","19","19","Web-Enhanced",
"01","42745","EAST 230 (3, 3)","East Asian Civil I","M, W","1:40 PM - 2:55 PM","Young, Serinity","QH 322","15","30","Web-Enhanced",
"01","42748","EAST 250 (3, 3)","Modern Chinese Fiction Trans","T, F","1:40 PM - 2:55 PM","Hodges, Eric","QH 270A","30","30","Web-Enhanced",
"02","42755","EAST 250 (3, 3)","Modern Chinese Fiction Trans","T, F","3:10 PM - 4:25 PM","Hodges, Eric","QH 322","31","31","Web-Enhanced",
"01","42756","EAST 251 (3, 3)","Mod Jpns Fict:Transl","T, TH","1:40 PM - 2:55 PM","Cook, Lewis","QH 250","30","30","Web-Enhanced",
"01","42759","EAST 253 (4, 3)","Contemp Chin Film","TH","5:00 PM - 7:50 PM","Zhang, Jia Xuan","QH 265H","33","30","Web-Enhanced",
"01","42761","EAST 255W (3, 3)","Erly Jpns Womn Writ","T, TH","3:10 PM - 4:25 PM","Cook, Lewis","QH 245E","14","15","Web-Enhanced",
"01","42769","EAST 290 (3, 3)","Tpcs:East Asian St","M, W","3:10 PM - 4:25 PM","Kim, Ji Young","QH 345H","8","15","Web-Enhanced",
"01","42776","EAST 380 (3, 3)","East Asian Studies","T, F","12:15 PM - 1:30 PM","Shu, Yunzhong","QH 225","10","15","Web-Enhanced",
"01","48394","ECON 100 (3, 3)","Economics &amp; Society","F","11:25 AM - 2:15 PM","Weinman, Alan","PH 012","43","43","In-Person",
"08","48417","ECON 101 (3, 3)","Intro To Macroecon","T, TH","3:05 PM - 4:20 PM","Santana, Anthony","PH 154","45","45","In-Person",
"07","48416","ECON 101 (3, 3)","Intro To Macroecon","T, TH","10:45 AM - 12:00 PM","Esteban-Pretel, Julen","RO 230","200","200","In-Person",
"06","48415","ECON 101 (3, 3)","Intro To Macroecon","SU","1:00 PM - 3:40 PM","Ma, Zhen","PH 132","45","45","In-Person",
"05","48414","ECON 101 (3, 3)","Intro To Macroecon","S","9:20 AM - 12:00 PM","Rezvani, Farahmand","KY 270","96","94","In-Person",
"10","48813","ECON 101 (3, 3)","Intro To Macroecon","M, W","10:45 AM - 12:00 PM","Riskin, Carl","RA 214","48","47","In-Person",
"03","48412","ECON 101 (3, 3)","Intro To Macroecon","M, W","6:30 PM - 7:45 PM","Weinman, Alan","PH 132","46","46","In-Person",
"02","48411","ECON 101 (3, 3)","Intro To Macroecon","T, TH","9:15 AM - 10:30 AM","Asif, Salma","PH 132","45","45","In-Person",
"01","48410","ECON 101 (3, 3)","Intro To Macroecon","T, TH","12:15 PM - 1:30 PM","Abreu, Dorian","KY 270","85","40","In-Person",
"11","54370","ECON 101 (3, 3)","Intro To Macroecon","M, W","6:30 PM - 7:45 PM","Ma, Shaoying","SB A101","40","40","In-Person",
"09","48418","ECON 101 (3, 3)","Intro To Macroecon","T, TH","6:30 PM - 7:45 PM","Guendoo, Leon","PH 155","47","47","In-Person",
"04","48413","ECON 101 (3, 3)","Intro To Macroecon","S","1:00 PM - 3:40 PM","Li, Jinghong","PH 112","41","40","In-Person",
"03","48434","ECON 102 (3, 3)","Intro To Microecon","M, W","1:40 PM - 2:55 PM","Lin, Chiao-Han","KG 202","45","45","In-Person",
"04","48435","ECON 102 (3, 3)","Intro To Microecon","M, W","1:40 PM - 2:55 PM","Zhao, Ying","KY 270","93","92","In-Person",
"05","48464","ECON 102 (3, 3)","Intro To Microecon","M, W","1:40 PM - 2:55 PM","Myrthil, Raymond","RA 210","42","40","In-Person",
"06","48465","ECON 102 (3, 3)","Intro To Microecon","M, W","10:45 AM - 12:00 PM","Lin, Chiao-Han","PH 155","45","45","In-Person",
"07","48466","ECON 102 (3, 3)","Intro To Microecon","M, W","10:45 AM - 12:00 PM","Franko, Layton","PH 118","46","47","In-Person",
"08","48467","ECON 102 (3, 3)","Intro To Microecon","M, W","9:15 AM - 10:30 AM","Joseph, Elisee","PH 118","44","45","In-Person",
"09","48468","ECON 102 (3, 3)","Intro To Microecon","S","1:00 PM - 3:40 PM","Hull, Geordan","KY 270","97","94","In-Person",
"10","48469","ECON 102 (3, 3)","Intro To Microecon","T, TH","1:40 PM - 2:55 PM","Balsam, Kevin","RA 209","43","41","In-Person",
"11","48470","ECON 102 (3, 3)","Intro To Microecon","T, TH","3:10 PM - 4:25 PM","Paizis, Andrew","PH 155","47","45","In-Person",
"12","48471","ECON 102 (3, 3)","Intro To Microecon","T, TH","9:15 AM - 10:30 AM","Candelo-Londono, Natalia","KY 270","92","92","In-Person",
"01","48432","ECON 102 (3, 3)","Intro To Microecon","F","10:15 AM - 1:05 PM","Ward, Carl","PH 110","41","40","In-Person",
"02","48433","ECON 102 (3, 3)","Intro To Microecon","F","6:30 PM - 9:20 PM","Guendoo, Leon","PH 204","42","40","In-Person",
"13","48472","ECON 102 (3, 3)","Intro To Microecon","T, TH","9:15 AM - 10:30 AM","Wu Lohez, Dening","PH 154","34","34","In-Person",
"03","48480","ECON 201 (3, 3)","Macro-Econ Analys","T, TH","1:40 PM - 2:55 PM","Esteban-Pretel, Julen","RO 230","156","200","In-Person",
"02","48479","ECON 201 (3, 3)","Macro-Econ Analys","SU","9:20 AM - 12:00 PM","Tseng, Johnson","PH 132","49","43","In-Person",
"01","48478","ECON 201 (3, 3)","Macro-Econ Analys","M, W","9:15 AM - 10:30 AM","Acosta Henao, Miguel","PH 132","49","45","In-Person",
"05","48493","ECON 202 (4, 3)","Price Theory","W","6:30 PM - 9:20 PM","Gabel, David","PH 114","34","40","In-Person",
"04","48492","ECON 202 (4, 3)","Price Theory","T, TH","10:45 AM - 12:00 PM","Belfield, Clive","KY 270","97","95","Hybrid",
"03","48491","ECON 202 (4, 3)","Price Theory","SU","1:00 PM - 3:40 PM","Chen, Meng-Ting","PH 114","42","40","In-Person",
"02","48490","ECON 202 (4, 3)","Price Theory","M, W","9:15 AM - 10:30 AM","Roff, Jennifer","KY 270","73","90","Hybrid",
"01","48489","ECON 202 (4, 3)","Price Theory","M, W","10:45 AM - 12:00 PM","Roff, Jennifer","KY 270","85","90","Hybrid",
"02","48498","ECON 207 (3, 3)","Comp Econ &amp; Fin Syst","T, TH","1:40 PM - 2:55 PM","Santana, Anthony","PH 155","38","30","In-Person",
"01","48497","ECON 207 (3, 3)","Comp Econ &amp; Fin Syst","SU","9:20 AM - 12:00 PM","Balsam, Kevin","PH 116","23","30","In-Person",
"01","48501","ECON 212 (3, 3)","Economic Probs Lat Am","M, W","1:40 PM - 2:55 PM","Feliciano, Zadia","PH 132","50","50","In-Person",
"01","48506","ECON 213 (3, 3)","Econ Of Labor Force","SU","1:00 PM - 3:40 PM","Balsam, Kevin","PH 116","31","35","In-Person",
"09","48518","ECON 215 (3, 3)","Money And Banking","T, TH","5:00 PM - 6:15 PM","Santana, Anthony","PH 154","47","45","In-Person",
"02","48509","ECON 215 (3, 3)","Money And Banking","M, W","1:40 PM - 2:55 PM","Debora, David","RA 209","41","43","In-Person",
"03","48511","ECON 215 (3, 3)","Money And Banking","M, W","3:10 PM - 4:25 PM","Debora, David","KG 202","41","43","In-Person",
"04","48512","ECON 215 (3, 3)","Money And Banking","M, W","9:15 AM - 10:30 AM","Franko, Layton","PH 154","45","45","In-Person",
"10","48519","ECON 215 (3, 3)","Money And Banking","T, TH","6:30 PM - 7:45 PM","Hwang, Dae-Yeop","KG 202","45","45","In-Person",
"06","48514","ECON 215 (3, 3)","Money And Banking","T, TH","1:40 PM - 2:55 PM","Wu Lohez, Dening","RA 214","45","45","In-Person",
"07","48516","ECON 215 (3, 3)","Money And Banking","T, TH","10:45 AM - 12:00 PM","Yoon, Ji Young","RA 202","44","43","In-Person",
"08","48517","ECON 215 (3, 3)","Money And Banking","T, TH","12:15 PM - 1:30 PM","Wu Lohez, Dening","PH 132","32","30","In-Person",
"01","48508","ECON 215 (3, 3)","Money And Banking","F","10:15 AM - 1:05 PM","Franko, Layton","PH 132","40","40","In-Person",
"05","48513","ECON 215 (3, 3)","Money And Banking","S","9:20 AM - 12:00 PM","Ntoko, Kidaya","PH 115","37","45","In-Person",
"01","48521","ECON 218 (3, 3)","Econ State/Local Fin","M","9:00 AM - 11:50 AM","Liu, John Chun Yah","SB D135","26","25","In-Person",
"01","48524","ECON 219W (3, 3)","Econ Class/Race/Sex","M, W","1:40 PM - 2:55 PM","Yoo, Sori","RA 206","37","30","In-Person",
"02","48525","ECON 219W (3, 3)","Econ Class/Race/Sex","S","1:00 PM - 3:50 PM","Ntoko, Kidaya","PH 108","25","25","In-Person",
"01","48528","ECON 220 (3, 3)","Consum Econ &amp; Pers Fin","T, TH","3:10 PM - 4:25 PM","Anzel, Michael","PH 132","30","30","In-Person",
"02","48529","ECON 220 (3, 3)","Consum Econ &amp; Pers Fin","T, TH","5:00 PM - 6:15 PM","Anzel, Michael","PH 132","30","30","In-Person",
"02","57578","ECON 228W (3, 3)","Econ Of Environment","T, TH","9:15 AM - 10:30 AM","Belfield, Clive","KY 312","25","25","In-Person",
"01","48537","ECON 229 (3, 3)","Hist Bus/Fin 1850-Pres","T, TH","10:45 AM - 12:00 PM","Nix, Joan","PH 154","33","30","In-Person",
"01","48816","ECON 231 (3, 3)","Econ Dev Of China","M, W","1:40 PM - 2:55 PM","Riskin, Carl","RA 201","19","30","In-Person",
"01","48538","ECON 242 (3, 3)","Regulation Amer Busin","M, W","10:45 AM - 12:00 PM","Zhao, Ying","KY 319","33","30","In-Person",
"01","62076","ECON 246 (3, 3)","Urban Economics","T, TH","10:45 AM - 12:00 PM","De Balanzo Joue, Rafael","PH 130","30","30","In-Person",
"06","48547","ECON 249 (4, 3)","Stat: Econ &amp; Business","T, TH","9:15 AM - 10:30 AM","Osborne-Christenson, Eric","RA 214","48","40","In-Person",
"01","48542","ECON 249 (4, 3)","Stat: Econ &amp; Business","M, W","10:45 AM - 12:00 PM","Xi, Zhuo","KG 202","93","90","Hybrid",
"03","48544","ECON 249 (4, 3)","Stat: Econ &amp; Business","S","1:00 PM - 3:40 PM","Farber, Jeffrey","PH 132","47","45","In-Person",
"02","48543","ECON 249 (4, 3)","Stat: Econ &amp; Business","M, W","5:00 PM - 6:15 PM","Yoo, Sori","PH 155","52","45","Hybrid",
"05","48546","ECON 249 (4, 3)","Stat: Econ &amp; Business","T, TH","12:15 PM - 1:30 PM","Joseph, Elisee","PH 154","45","45","In-Person",
"04","48545","ECON 249 (4, 3)","Stat: Econ &amp; Business","S","9:20 AM - 12:00 PM","Silatchom Foyou, Francois","PH 154","42","42","Hybrid",
"01","48550","ECON 326 (3, 3)","International Econ","M, W","9:15 AM - 10:30 AM","Feliciano, Zadia","PH 155","38","40","In-Person",
"01","55558","ECON 328 (3, 3)","International Fin","T, TH","3:10 PM - 4:25 PM","Devereux, John","PH 153","49","48","In-Person",
"09","48679","ECON 382 (4, 3)","Intro Econometrics","T","5:00 PM - 8:50 PM","Wdowiak, Eryk","KY 421","26","18","In-Person",
"10","48680","ECON 382 (4, 3)","Intro Econometrics","T, TH","6:30 PM - 8:20 PM",", ","PH 154","24","32","In-Person",
"11","48681","ECON 382 (4, 3)","Intro Econometrics","T","10:45 AM - 11:35 AM","Kelly, Inas","PH 206","22","23","In-Person",
"11","48681","ECON 382 (4, 3)","Intro Econometrics","T, TH","9:15 AM - 10:30 AM","Kelly, Inas","KG 202","22","23","In-Person",
"12","48682","ECON 382 (4, 3)","Intro Econometrics","T, TH","9:15 AM - 10:30 AM",", ","PH 155","18","18","In-Person",
"12","48682","ECON 382 (4, 3)","Intro Econometrics","TH","10:40 AM - 11:30 AM",", ","PH 208","18","18","In-Person",
