"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"03","64555","CO-OP 2011 (1, 1)","Orientation to World of Work","M","6:10 PM - 7:10 PM","Oconnell, Elizabeth","HH 17","10","55","Hybrid",
"04","65109","CO-OP 2011 (1, 1)","Orientation to World of Work","T","5:00 PM - 6:00 PM","Sadhoo, Taruna","HH 17","15","50","Hybrid",
"02","64553","CO-OP 2011 (1, 1)","Orientation to World of Work","T","6:10 PM - 7:10 PM","Celestin, Richard","HH 17","6","55","Hybrid",
"01","64044","CO-OP 2011 (1, 1)","Orientation to World of Work","&nbsp;"," - ","Nazerian, Arda"," ","5","35","Online",
"02","64827","CO-OP 2012 (5, 2)","Orient to World Of Work","W","9:00 AM - 10:00 AM","Shults, Diane","PH 102","18","20","Hybrid",
"03","68134","CO-OP 2012 (5, 2)","Orient to World Of Work","&nbsp;"," - ","Alvero, Alicia"," ","1","35","Online",
"1","53351","CO-OP 2013 (9, 3)","World Of Work","W","1:40 PM - 4:30 PM","Celestin, Richard","RA 202","24","35","Hybrid",
"21D","54377","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","10:05 AM - 10:55 AM","Landau, Gerald","SB A135B","24","24","Hybrid",
"21E","54378","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","2:45 PM - 3:35 PM","Landau, Gerald","SB A135B","24","24","Hybrid",
"42","54386","CSCI 012 (4, 3)","Intro Computers &amp; Computation","SU","1:00 PM - 2:50 PM","Nixon, Dorothy","SB A135B","22","24","Hybrid",
"42A","54387","CSCI 012 (4, 3)","Intro Computers &amp; Computation","SU","3:00 PM - 4:50 PM","Nixon, Dorothy","SB A135B","23","24","Hybrid",
"21","54258","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","1:40 PM - 2:30 PM","Waxman, Jerry","SB C205","135","153","Hybrid",
"21B","54328","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","8:00 AM - 8:50 AM","Huang, Xiu","SB B131","30","30","Hybrid",
"21A","54336","CSCI 012 (4, 3)","Intro Computers &amp; Computation","T, TH","8:00 AM - 8:50 AM","Huang, Xiu","SB A223","13","25","Hybrid",
"21C","54337","CSCI 012 (4, 3)","Intro Computers &amp; Computation","T, TH","11:10 AM - 12:00 PM","Huang, Xiu","SB B131","24","30","Hybrid",
"21F","54388","CSCI 012 (4, 3)","Intro Computers &amp; Computation","M, W","11:10 AM - 12:00 PM","Landau, Gerald","SB A103","20","20","Hybrid",
"32","54329","CSCI 048 (4, 3)","Spreadsheet Programming","M, W","6:30 PM - 7:20 PM","Goldberg, Robert","SB B131","30","30","Hybrid",
"32A","54330","CSCI 048 (4, 3)","Spreadsheet Programming","M, W","5:30 PM - 6:20 PM","Jagdeo, Mellisa","SB B131","30","30","Hybrid",
"11A","54338","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","9:00 AM - 9:50 AM","Fried, Matthew","SB B131","30","30","Hybrid",
"11B","54339","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","10:05 AM - 10:55 AM","Fried, Matthew","SB B131","30","30","Hybrid",
"11C","54340","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","5:00 PM - 5:50 PM","Jagdeo, Mellisa","SB B131","30","30","Hybrid",
"43","54345","CSCI 048 (4, 3)","Spreadsheet Programming","S","8:00 AM - 9:50 AM","Miah, Alam","SB B131","30","30","Hybrid",
"44","54346","CSCI 048 (4, 3)","Spreadsheet Programming","SU","8:00 AM - 9:50 AM","Miah, Alam","SB B131","30","30","Hybrid",
"43A","54347","CSCI 048 (4, 3)","Spreadsheet Programming","S","10:00 AM - 11:50 AM","Jagdeo, Mellisa","SB B131","30","30","Hybrid",
"44A","54348","CSCI 048 (4, 3)","Spreadsheet Programming","SU","10:00 AM - 11:50 AM","Miah, Alam","SB B131","30","30","Hybrid",
"45","54349","CSCI 048 (4, 3)","Spreadsheet Programming","SU","1:00 PM - 2:50 PM","Greenberg, Aryeh","SB B131","30","30","Hybrid",
"45A","54350","CSCI 048 (4, 3)","Spreadsheet Programming","SU","3:00 PM - 4:50 PM","Greenberg, Aryeh","SB B131","30","30","Hybrid",
"11","54247","CSCI 048 (4, 3)","Spreadsheet Programming","T, TH","8:00 AM - 8:50 AM","Fried, Matthew","SB C205","90","90","Hybrid",
"31","54410","CSCI 080 (4, 3)","Problem Solving with Computers","T, TH","7:30 PM - 8:20 PM","Chen, Cong","SB A103","9","20","Hybrid",
"31A","54411","CSCI 080 (4, 3)","Problem Solving with Computers","T, TH","8:30 PM - 9:20 PM","Chen, Cong","SB A103","9","20","Hybrid",
"33","54380","CSCI 090 (3, 3)","Topics in Computing","M, W","5:00 PM - 6:15 PM","Connor, Timothy","SB A135B","18","24","Hybrid",
"34","54367","CSCI 100 (3, 3)","Information and Intelligence","W","4:00 PM - 6:50 PM","Castro, Renne","SB A103","20","20","Hybrid",
"23A","54401","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","11:10 AM - 12:00 PM","Schley, Rebecca","SB A223","25","25","Hybrid",
"22D","54362","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","12:15 PM - 1:05 PM","Magoulis, Michael","SB B131","30","30","Hybrid",
"23B","54363","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","1:40 PM - 2:30 PM","Magoulis, Michael","SB A135H","30","30","Hybrid",
"21A","54370","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","8:00 AM - 8:50 AM","Zhang, Xudong","SB A135B","24","24","Hybrid",
"23D","54371","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","12:15 PM - 1:05 PM","Wu, Shu Yuan","SB A135B","23","24","Hybrid",
"21","54248","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","1:40 PM - 2:30 PM","Yang, Kangmei","SB C205","103","103","Hybrid",
"22","54249","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","2:45 PM - 3:35 PM","Yang, Kangmei","SB C205","90","104","Hybrid",
"23","54250","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","T, TH","3:50 PM - 4:40 PM","Yang, Kangmei","SB C205","91","103","Hybrid",
"34","54259","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","7:30 PM - 8:20 PM","Greenberg, Aryeh","SB C205","53","54","Hybrid",
"21C","54381","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","11:10 AM - 12:00 PM","Zhao, Yafang","SB A135B","24","24","Hybrid",
"22B","54382","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","3:50 PM - 4:40 PM","Zhao, Yafang","SB A135B","14","24","Hybrid",
"23C","54383","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","1:40 PM - 2:30 PM","Zhao, Yafang","SB A135B","14","24","Hybrid",
"34A","54384","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","8:30 PM - 9:20 PM","Greenberg, Aryeh","SB B131","30","30","Hybrid",
"22C","54389","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","10:05 AM - 10:55 AM","Yang, Jiaqi","SB A103","19","20","Hybrid",
"21B","54392","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","10:05 AM - 10:55 AM","Wu, Shu Yuan","SB A223","25","25","Hybrid",
"34B","54393","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","6:30 PM - 7:20 PM","Chen, Chuhui","SB A223","23","24","Hybrid",
"21D","54351","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","9:00 AM - 9:50 AM","White, Maxwell","SB A135H","30","30","Hybrid",
"22A","54352","CSCI 111 (4, 3)","Intro Algorithmic Problem Solv","M, W","2:45 PM - 3:35 PM","Zhao, Yafang","SB A135H","27","30","Hybrid",
"21C","54402","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","8:00 AM - 8:50 AM","Cerverizzo, Edward","SB B131","28","30","Hybrid",
"22B","54396","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","9:00 AM - 9:50 AM","Yang, Jiaqi","SB A223","24","25","Hybrid",
"22F","54398","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","3:50 PM - 4:40 PM","Sun, You Jia","SB A135H","30","30","Hybrid",
"22C","54397","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","2:45 PM - 3:35 PM","Sun, You Jia","SB A223","25","25","Hybrid",
"33B","54400","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","8:30 PM - 9:20 PM","Tse, Chi","SB A223","18","25","Hybrid",
"21E","54395","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","11:10 AM - 12:00 PM","Sun, You Jia","SB A223","24","25","Hybrid",
"21B","54394","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","1:40 PM - 2:30 PM","Sun, You Jia","SB A223","25","25","Hybrid",
"21A","54385","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","9:00 AM - 9:50 AM","Tse, Chi","SB A135B","24","24","Hybrid",
"22","54261","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","5:30 PM - 6:20 PM","Waxman, Jerry","SB C205","159","163","Hybrid",
"21","54260","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","3:50 PM - 4:40 PM","Waxman, Jerry","SB C205","156","159","Hybrid",
"33","54251","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","8:30 PM - 9:20 PM","Alayev, Yosef","SB C205","18","25","Hybrid",
"22A","54366","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","1:40 PM - 2:30 PM","Zhang, Guohua","SB A135H","28","29","Hybrid",
"22E","54354","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","11:10 AM - 12:00 PM","Tse, Chi","SB A135H","28","30","Hybrid",
"21F","54353","CSCI 211 (4, 3)","Object-Oriented Program in C++","M, W","10:05 AM - 10:55 AM","Tse, Chi","SB A135H","30","30","Hybrid",
"22D","54341","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","1:40 PM - 2:30 PM","Cerverizzo, Edward","SB A135B","24","24","Hybrid",
"21D","54403","CSCI 211 (4, 3)","Object-Oriented Program in C++","T, TH","10:05 AM - 10:55 AM","Cerverizzo, Edward","SB A223","25","25","Hybrid",
"12D","54373","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","1:40 PM - 2:30 PM","Zheng, Hang","SB B131","30","30","Hybrid",
"21F","54408","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","2:45 PM - 3:35 PM","Zheng, Hang","SB A223","25","25","Hybrid",
"21A","54375","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","2:45 PM - 3:35 PM","Wang, Cuiyuan","SB B131","30","30","Hybrid",
"21E","54376","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","5:00 PM - 5:50 PM","Kim, Sunam","SB A135H","30","30","Hybrid",
"21","54262","CSCI 212 (4, 3)","Object-Oriented Prog in Java","M, W","2:45 PM - 3:35 PM","Lord, Kenneth","SB C205","158","160","Hybrid",
"12C","54365","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","2:45 PM - 3:35 PM","Kim, Sunam","SB A135H","30","30","Hybrid",
"21B","54364","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","3:50 PM - 4:40 PM","Zheng, Hang","SB A135H","30","30","Hybrid",
"33B","54390","CSCI 212 (4, 3)","Object-Oriented Prog in Java","M, W","7:30 PM - 8:20 PM","Wang, Rueyfarn","SB B131","36","36","Hybrid",
"33","54264","CSCI 212 (4, 3)","Object-Oriented Prog in Java","M, W","6:30 PM - 7:20 PM","Wang, Rueyfarn","SB C205","36","36","Hybrid",
"21D","54409","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","1:40 PM - 2:30 PM","Kim, Sunam","SB A103","19","20","Hybrid",
"12","54263","CSCI 212 (4, 3)","Object-Oriented Prog in Java","M, W","11:10 AM - 12:00 PM","Lord, Kenneth","SB C205","163","163","Hybrid",
"12A","54404","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","9:00 AM - 9:50 AM","Wang, Cuiyuan","SB A223","25","25","Hybrid",
"12B","54405","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","12:15 PM - 1:05 PM","Wang, Cuiyuan","SB A223","25","25","Hybrid",
"12F","54406","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","3:50 PM - 4:40 PM","Magoulis, Michael","SB B131","29","29","Hybrid",
"21C","54407","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","1:40 PM - 2:30 PM","Wang, Cuiyuan","SB A223","25","25","Hybrid",
"12E","54374","CSCI 212 (4, 3)","Object-Oriented Prog in Java","T, TH","3:50 PM - 4:40 PM","Kim, Sunam","SB A135B","24","24","Hybrid",
"35","54252","CSCI 220 (3, 3)","Discrete Structures","T, TH","5:00 PM - 6:15 PM","Boklan, Kent","SB C205","97","100","Hybrid",
"24","54293","CSCI 220 (3, 3)","Discrete Structures","T, TH","1:40 PM - 2:55 PM","White, Maxwell","SB B141","38","38","Hybrid",
"13","54292","CSCI 220 (3, 3)","Discrete Structures","T, TH","10:45 AM - 12:00 PM","White, Maxwell","SB B141","38","38","Hybrid",
"32","54286","CSCI 220 (3, 3)","Discrete Structures","M, W","6:30 PM - 7:45 PM","Kong, Tatyung","SB B141","40","40","Hybrid",
"11","54285","CSCI 220 (3, 3)","Discrete Structures","M, W","9:15 AM - 10:30 AM","Chyn, Xinying","SB B141","38","38","Hybrid",
"11","54314","CSCI 240 (3, 3)","Computer Org &amp; Assembly Lang","T, F","9:15 AM - 10:30 AM","Fluture, Simina","KY 270","43","65","Hybrid",
"36","54301","CSCI 240 (3, 3)","Computer Org &amp; Assembly Lang","M, W","8:30 PM - 9:45 PM","Yeh, Jackson","SB D133","35","35","Hybrid",
"34","54300","CSCI 240 (3, 3)","Computer Org &amp; Assembly Lang","M, W","6:30 PM - 7:45 PM","Frary, Neil","SB A101","35","35","Hybrid",
"23","54299","CSCI 240 (3, 3)","Computer Org &amp; Assembly Lang","M, W","1:40 PM - 2:55 PM","Fluture, Simina","KY 250","64","65","Hybrid",
"32","54284","CSCI 240 (3, 3)","Computer Org &amp; Assembly Lang","T, TH","8:30 PM - 9:45 PM","Yeh, Jackson","SB B145","33","33","Hybrid",
"35","54318","CSCI 240 (3, 3)","Computer Org &amp; Assembly Lang","M, W","8:00 PM - 9:15 PM","Frary, Neil","SB A101","35","35","Hybrid",
"32","54269","CSCI 313 (3, 3)","Data Structures","M, W","6:30 PM - 7:45 PM","Chen, Alex","SB B145","33","33","Hybrid",
"33","54303","CSCI 313 (3, 3)","Data Structures","M, W","6:30 PM - 7:45 PM","White, Maxwell","SB D133","33","33","Hybrid",
"51","54344","CSCI 313 (3, 3)","Data Structures","F","1:40 PM - 4:30 PM","Yang, Kangmei","SB B131","24","33","Hybrid",
"26","54342","CSCI 313 (3, 3)","Data Structures","T, TH","12:15 PM - 1:30 PM","Yang, Kangmei","SB C205","33","33","Hybrid",
"38","54320","CSCI 313 (3, 3)","Data Structures","T, TH","8:00 PM - 9:15 PM","Steinberg, Oren","SB A101","9","33","Hybrid",
"37","54319","CSCI 313 (3, 3)","Data Structures","T, TH","6:30 PM - 7:45 PM","Yang, Kangmei","SB A101","24","30","Hybrid",
"52","54315","CSCI 313 (3, 3)","Data Structures","F","6:30 PM - 9:20 PM","Abramov, Mark","SB D133","33","33","Hybrid",
"31","54302","CSCI 313 (3, 3)","Data Structures","M, W","5:00 PM - 6:15 PM","White, Maxwell","SB D133","33","33","Hybrid",
"15","54307","CSCI 313 (3, 3)","Data Structures","T, TH","10:45 AM - 12:00 PM","Tsai, Chialing","SB D133","30","33","Hybrid",
"24","54253","CSCI 316 (3, 3)","Principles of Programming Lang","T, TH","12:15 PM - 1:30 PM","Svitak, Joseph","PH 112","35","39","Hybrid",
"36","54295","CSCI 316 (3, 3)","Principles of Programming Lang","T, TH","6:30 PM - 7:45 PM","Yukawa, Keitaro","SB B141","37","39","Hybrid",
"35","54294","CSCI 316 (3, 3)","Principles of Programming Lang","T, TH","5:00 PM - 6:15 PM","Yukawa, Keitaro","SB B141","39","39","Hybrid",
"33","54289","CSCI 316 (3, 3)","Principles of Programming Lang","M, W","8:00 PM - 9:15 PM","Kong, Tatyung","SB B141","39","39","Hybrid",
"22","54288","CSCI 316 (3, 3)","Principles of Programming Lang","M, W","3:10 PM - 4:25 PM","Kong, Tatyung","SB B141","39","39","Hybrid",
"21","54287","CSCI 316 (3, 3)","Principles of Programming Lang","M, W","1:40 PM - 2:55 PM","Kong, Tatyung","SB B141","39","39","Hybrid",
"12","54266","CSCI 320 (3, 3)","Theory of Computation","M, W","9:15 AM - 10:30 AM","Obrenic, Bojana","SB C205","102","102","Hybrid",
"33","54254","CSCI 320 (3, 3)","Theory of Computation","T, TH","6:30 PM - 7:45 PM","Boklan, Kent","SB C205","100","100","Hybrid",
"11","54265","CSCI 320 (3, 3)","Theory of Computation","M, W","7:45 AM - 9:00 AM","Obrenic, Bojana","SB C205","102","102","Hybrid",
"35","54296","CSCI 323 (3, 3)","Design &amp; Analysis Algorithms","T, TH","8:00 PM - 9:15 PM","Yukawa, Keitaro","SB B141","36","36","Hybrid",
"34","54278","CSCI 323 (3, 3)","Design &amp; Analysis Algorithms","T, TH","6:30 PM - 7:45 PM","Phillips, Tsaiyun","SB B145","23","35","Hybrid",
"21","54331","CSCI 323 (3, 3)","Design &amp; Analysis Algorithms","M, W","1:40 PM - 2:55 PM","Brown, Theodore","SB D133","36","36","Hybrid",
"33","54277","CSCI 323 (3, 3)","Design &amp; Analysis Algorithms","T, TH","5:00 PM - 6:15 PM","Phillips, Tsaiyun","SB B145","36","36","Hybrid",
"12","54255","CSCI 323 (3, 3)","Design &amp; Analysis Algorithms","T, TH","9:15 AM - 10:30 AM","Teitelman, Lawrence","SB C205","99","99","Hybrid",
"26","66589","CSCI 331 (3, 3)","Database Systems","T, TH","12:15 PM - 1:30 PM","Heller, Peter","SB A135H","32","32","Hybrid",
"13","54358","CSCI 331 (3, 3)","Database Systems","T, TH","7:45 AM - 9:00 AM","Heller, Peter","SB A135H","32","32","Hybrid",
"32","54271","CSCI 331 (3, 3)","Database Systems","M, W","8:00 PM - 9:15 PM","Leavitt, Daniel","SB B145","35","35","Hybrid",
"11","54270","CSCI 331 (3, 3)","Database Systems","M, W","10:45 AM - 12:00 PM","Obrenic, Bojana","SB B145","35","35","Hybrid",
"14","54359","CSCI 331 (3, 3)","Database Systems","T, TH","9:15 AM - 10:30 AM","Heller, Peter","SB A135H","32","32","Hybrid",
"15","54360","CSCI 331 (3, 3)","Database Systems","T, TH","10:45 AM - 12:00 PM","Heller, Peter","SB A135H","32","32","Hybrid",
"31","54276","CSCI 335 (3, 3)","Information Org and Retrieval","M, W","5:00 PM - 6:15 PM","Goldberg, Robert","SB B145","32","32","Hybrid",
"22","54272","CSCI 340 (3, 3)","Operating Systems Principles","M, W","1:40 PM - 2:55 PM","Svitak, Joseph","SB B145","35","35","Hybrid",
"27","54309","CSCI 340 (3, 3)","Operating Systems Principles","T, TH","3:10 PM - 4:25 PM","Svitak, Joseph","SB D133","35","35","Hybrid",
"26","54308","CSCI 340 (3, 3)","Operating Systems Principles","T, TH","1:40 PM - 2:55 PM","Svadlenka, John","SB D133","33","35","Hybrid",
"34","54290","CSCI 340 (3, 3)","Operating Systems Principles","M, W","5:00 PM - 6:15 PM","Svadlenka, John","SB B141","33","35","Hybrid",
"25","54321","CSCI 340 (3, 3)","Operating Systems Principles","T, F","12:15 PM - 1:30 PM","Fluture, Simina","KY 270","35","35","Hybrid",
"11","54304","CSCI 340 (3, 3)","Operating Systems Principles","M, W","10:45 AM - 12:00 PM","Svadlenka, John","SB D133","33","35","Hybrid",
"23","54273","CSCI 340 (3, 3)","Operating Systems Principles","M, W","3:10 PM - 4:25 PM","Fluture, Simina","KY 258","35","35","Hybrid",
"12","54298","CSCI 343 (3, 3)","Computer Architecture","T, F","9:15 AM - 10:30 AM","Smith-Thompson, Anne","SB B145","36","36","Hybrid",
"11","54291","CSCI 343 (3, 3)","Computer Architecture","M, W","10:45 AM - 12:00 PM","Svitak, Joseph","SB B141","34","34","Hybrid",
"24","54283","CSCI 343 (3, 3)","Computer Architecture","T, F","12:15 PM - 1:30 PM","Smith-Thompson, Anne","SB B145","36","36","Hybrid",
"13","54282","CSCI 343 (3, 3)","Computer Architecture","T, F","10:45 AM - 12:00 PM","Smith-Thompson, Anne","SB B145","36","36","Hybrid",
"35","54310","CSCI 343 (3, 3)","Computer Architecture","T, TH","5:00 PM - 6:15 PM","Svitak, Joseph","SB D133","33","33","Hybrid",
"16","66193","CSCI 343 (3, 3)","Computer Architecture","T, TH","9:15 AM - 10:30 AM","Wu, Shu Yuan","SB B141","36","36","Hybrid",
"10","54324","CSCI 344 (3, 3)","Distributed Systems","T, F","10:45 AM - 12:00 PM","Fluture, Simina","KY 431","18","25","Hybrid",
"26","54297","CSCI 355 (3, 3)","Internet and Web Technologies","T, TH","12:15 PM - 1:30 PM","Teitelman, Lawrence","SB B141","35","35","Hybrid",
"34","54356","CSCI 355 (3, 3)","Internet and Web Technologies","M, W","8:00 PM - 9:15 PM","Law, Raymond","SB A135H","30","32","Hybrid",
"11","54274","CSCI 355 (3, 3)","Internet and Web Technologies","M, W","7:45 AM - 9:00 AM","Teitelman, Lawrence","SB D133","35","35","Hybrid",
"15","54256","CSCI 355 (3, 3)","Internet and Web Technologies","T, TH","10:45 AM - 12:00 PM","Teitelman, Lawrence","SB C205","35","35","Hybrid",
"33","54355","CSCI 355 (3, 3)","Internet and Web Technologies","M, W","6:30 PM - 7:45 PM","Law, Raymond","SB A135H","32","32","Hybrid",
"12","54305","CSCI 355 (3, 3)","Internet and Web Technologies","M, W","9:15 AM - 10:30 AM","Teitelman, Lawrence","SB D133","35","35","Hybrid",
"37","54361","CSCI 355 (3, 3)","Internet and Web Technologies","T, TH","6:30 PM - 7:45 PM","Law, Raymond","SB A135H","31","31","Hybrid",
"24","54280","CSCI 361 (3, 3)","Numerical Methods","T, TH","1:40 PM - 2:55 PM","Mane, Sateesh","SB B145","30","30","Hybrid",
"32","54327","CSCI 361 (3, 3)","Numerical Methods","T, TH","5:00 PM - 6:15 PM","Mane, Sateesh","SB A101","30","30","Hybrid",
"51","54316","CSCI 370 (3, 3)","Software Engineering","F","6:30 PM - 9:20 PM","Abreu, Andy","SB B141","35","35","Hybrid",
"22","54357","CSCI 370 (3, 3)","Software Engineering","M, W","3:10 PM - 4:25 PM","Svadlenka, John","PH 112","34","35","Hybrid",
"26","54323","CSCI 370 (3, 3)","Software Engineering","T, TH","3:10 PM - 4:25 PM","Svadlenka, John","SB B141","34","35","Hybrid",
"14","54368","CSCI 370 (3, 3)","Software Engineering","T, TH","10:45 AM - 12:00 PM","Sy, Bon","SB A135B","17","24","Hybrid",
"11","54275","CSCI 370 (3, 3)","Software Engineering","M, W","9:15 AM - 10:30 AM","Goldberg, Robert","PH 119","35","35","Hybrid",
"37","54311","CSCI 370 (3, 3)","Software Engineering","T, TH","6:30 PM - 7:45 PM","Mane, Sateesh","SB D133","35","35","Hybrid",
"25","54322","CSCI 370 (3, 3)","Software Engineering","T, TH","12:15 PM - 1:30 PM","Mane, Sateesh","SB A143","35","35","Hybrid",
"14","54369","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","9:15 AM - 10:30 AM","Sy, Bon","SB A135B","20","20","Hybrid",
"26","54281","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","3:10 PM - 4:25 PM","Phillips, Tsaiyun","SB B145","26","32","Hybrid",
"25","54343","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","3:10 PM - 4:25 PM","Mane, Sateesh","SB C201","30","30","Hybrid",
"13","54333","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","M, W","10:45 AM - 12:00 PM","Goldberg, Robert","PH 119","32","32","Hybrid",
"12","54332","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","M, W","9:15 AM - 10:30 AM","Brown, Theodore","SB B131","32","32","Hybrid",
"30","54326","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","M, W","8:00 PM - 9:15 PM","Pang, Chiu","SB D135","35","35","Hybrid",
"23","54312","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","12:15 PM - 1:30 PM","Tsai, Chialing","SB D133","30","32","Hybrid",
"21","54306","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","M, W","3:10 PM - 4:25 PM","Rozovskaya, Alla","SB D133","32","32","Hybrid",
"33","54313","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","T, TH","8:00 PM - 9:15 PM","Alarcon Ramirez, Andres","SB D133","30","30","Hybrid",
"22","54267","CSCI 381 (3, 3)","VT: Special Topics in Comp Sci","F","12:15 PM - 3:05 PM","Waxman, Jerry","SB C205","32","32","Hybrid",
"60","67474","CSCI 3953 (3, 3)","Research Projects","&nbsp;"," - ","Xiang, Zhigang"," ","1","1","Hybrid",
"60","64507","CSCI 3981 (3, 1)","Internship","&nbsp;"," - ","Lord, Kenneth"," ","1","1","Hybrid",
"60","68097","CSCI 3982 (6, 2)","Internship in Computer Science","&nbsp;"," - ","Lord, Kenneth"," ","1","1","Hybrid",
"60","67472","CSCI 3983 (9, 3)","Internship","&nbsp;"," - ","Lord, Kenneth"," ","1","1","Hybrid",
"33B","54709","CSCI 611 (4, 3)","Advanced Programming in C++","M, W","8:30 PM - 9:20 PM","Tse, Chi","SB A223","0","0","Hybrid",
"33","54708","CSCI 611 (4, 3)","Advanced Programming in C++","T, TH","8:30 PM - 9:20 PM","Alayev, Yosef","SB C205","0","0","Hybrid",
"33","54710","CSCI 612 (4, 3)","Advanced Programming in Java","M, W","6:30 PM - 7:20 PM","Wang, Rueyfarn","SB C205","2","2","Hybrid",
"33B","54711","CSCI 612 (4, 3)","Advanced Programming in Java","M, W","7:30 PM - 8:20 PM","Wang, Rueyfarn","SB B131","2","2","Hybrid",
"37","54714","CSCI 613 (3, 3)","Data Structures","T, TH","6:30 PM - 7:45 PM","Yang, Kangmei","SB A101","0","5","Hybrid",
"51","64633","CSCI 613 (3, 3)","Data Structures","F","1:40 PM - 4:30 PM","Yang, Kangmei","SB B131","1","1","Hybrid",
"32","54712","CSCI 620 (3, 3)","Discrete Structures","M, W","6:30 PM - 7:45 PM","Kong, Tatyung","SB B141","0","0","Hybrid",
"32","54713","CSCI 640 (3, 3)","Comp Org &amp; Assembly Lang","T, TH","8:30 PM - 9:45 PM","Yeh, Jackson","SB B145","1","2","Hybrid",
"34","54715","CSCI 655 (3, 3)","Internet and Web Technologies","M, W","8:00 PM - 9:15 PM","Law, Raymond","SB A135H","0","0","Hybrid",
"37","66904","CSCI 655 (3, 3)","Internet and Web Technologies","T, TH","6:30 PM - 7:45 PM","Law, Raymond","SB A135H","1","1","Hybrid",
"21","54413","CSCI 700 (3, 3)","Algorithms I","M, W","1:40 PM - 2:55 PM","Brown, Theodore","SB D133","0","2","Hybrid",
"35","54416","CSCI 700 (3, 3)","Algorithms I","T, TH","8:00 PM - 9:15 PM","Yukawa, Keitaro","SB B141","1","2","Hybrid",
"34","54415","CSCI 700 (3, 3)","Algorithms I","T, TH","6:30 PM - 7:45 PM","Phillips, Tsaiyun","SB B145","3","3","Hybrid",
"33","54414","CSCI 700 (3, 3)","Algorithms I","T, TH","5:00 PM - 6:15 PM","Phillips, Tsaiyun","SB B145","1","2","Hybrid",
